Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
160,Tony,iron_man_2.txt,"Chlorophyll. I hereby irrevocably appoint you chairman and CEO of Stark Industries effective immediately. Yeah, done deal. Okay? I’ve actually given this a fair amount of thought, believe it or not. [One of the robots brings him a tray which a bottle and glasses on it] Doing a bit of headhunting, so to speak, trying to figure out who a worthy successor would be. And then I realised it’s you. It’s always been you. [Pours champagne. Pepper sits down, shocked and confused]. I thought there’d be a legal issue, but actually I’m capable of appointing my successor. My successor being you. [Hands her a glass. She doesn’t take it.] Congratulations? Take it, just take it.",0.0979797979797979,[ 1.7912058 -1.2449017],[ 1.668553  -1.7215897],0.13316529989242554
161,Pepper,iron_man_2.txt,I don’t know what to think.,0.0,[ 2.0242045 -0.9722078],[ 1.5292205 -1.3885633],0.05445331335067749
162,Tony,iron_man_2.txt,"Don’t think, drink. There you go. [They tap glasses and drink]",0.0,[ 1.3273817  -0.84670144],[ 1.650263  -1.5680878],0.05036082863807678
163,Pepper,iron_man_2.txt,The notary’s here! Can you please come sign the transfer paperwork?,0.0,[ 1.4822277 -0.928257 ],[ 2.1942952 -2.1713626],0.04386848211288452
164,Tony,iron_man_2.txt,I’m on happy time. [Tony hits Happy in the face with his elbow] Sorry.,0.3666666666666667,[ 0.8271971  -0.10521808],[ 1.745602  -1.8444359],0.13824795186519623
165,Happy,iron_man_2.txt,What the hell was that?,0.0,[ 2.0768323 -1.1309335],[ 1.461639  -1.4013797],0.05293768644332886
166,Tony,iron_man_2.txt,It’s called mixed martial arts. It’s been around for three weeks.,0.0,[-0.02320622  0.41719434],[ 1.9280964 -1.913515 ],0.025580793619155884
167,Happy,iron_man_2.txt,"It’s called dirty boxing, there’s nothing new about it",-0.2318181818181818,[0.39130178 0.12778005],[ 1.4618179 -1.4298433],0.052426308393478394
168,Tony,iron_man_2.txt,"All right, put them up. Come on. [The Notary walks in. Both Happy and Tony’s attention shifts to her]",0.5428571428571429,[ 1.3895305 -0.7393618],[ 1.751072 -1.869788],0.1746378093957901
169,Pepper,iron_man_2.txt,I promise this is the only time I will ask you to sign over your company.,0.0,[ 0.8698202 -0.5068449],[ 1.7469524 -1.6446651],0.09512796998023987
170,Happy,iron_man_2.txt,"[Taps Tony on the back of the head with a light punch, not enough to hurt him] Lesson one. Never take your eye off… [Tony kicks him and he goes crashing into the corner of the ring. Camera angle shifts to Pepper and the Notary and clangs are heard.]",0.1333333333333333,[ 1.6533366  -0.92325914],[ 1.4084942 -1.6581061],0.07498419284820557
171,Tony,iron_man_2.txt,"That’s it. I’m done. What’s your name, lady?",0.0,[ 2.096101  -1.2220299],[-0.56831634  0.5634805 ],0.17776764929294586
172,Tony,iron_man_2.txt,Front and centre. Come into the church.,0.0,[ 0.823006   -0.15334475],[ 1.4501417 -1.4717805],0.0734533965587616
173,Pepper,iron_man_2.txt,No. You’re seriously not gonna ask…,0.1666666666666666,[ 2.051126  -1.4751147],[ 1.7456541 -1.7555205],0.10284224152565002
174,Tony,iron_man_2.txt,"If it pleases the court, which it does.",0.0,[-0.0952002   0.65262496],[ 1.5119528 -1.4042724],0.029457390308380127
175,Natalie,iron_man_2.txt,[To Pepper] It’s no problem.,0.0,[ 1.5409156 -0.6308614],[ 1.6807666 -1.7268734],0.0335981547832489
176,Pepper,iron_man_2.txt,[To Natalie] I’m sorry. He’s very eccentric.,-0.25,[ 1.3626628  -0.65275717],[ 1.819569  -1.9227718],0.16412711143493652
177,Tony,iron_man_2.txt,Can you give her a lesson?,0.0,[ 1.9517791 -1.0323038],[ 0.5559368 -0.3774625],0.1394941508769989
178,Happy,iron_man_2.txt,No problem.,0.0,[0.47208393 0.17426005],[ 1.2980334 -1.1955985],0.06458625197410583
179,Tony,iron_man_2.txt,[Steps out of ring and towards Pepper] Pepper.,0.0,[ 1.7482206 -0.9039107],[ 1.3230833 -1.5456967],0.02635464072227478
180,Pepper,iron_man_2.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
181,Tony,iron_man_2.txt,[Sitting down next to Pepper] Who is she?,-0.0777777777777777,[ 2.1327944 -1.271566 ],[ 0.9757583 -1.132074 ],0.06980782747268677
182,Pepper,iron_man_2.txt,She is from legal. And she is potentially a very expensive sexual harassment lawsuit if you keep ogling her like that.,0.0166666666666666,[ 0.88485336 -0.47222498],[ 0.39473426 -0.25630215],0.17580649256706238
183,Tony,iron_man_2.txt,"I need a new assistant, boss.",0.1363636363636363,[ 1.1128515  -0.38852742],[ 1.4424435 -1.2828351],0.09232130646705627
184,Pepper,iron_man_2.txt,"Yes, and I’ve got three excellent potential candidates. They’re lined up and ready to meet you.",0.3999999999999999,[ 1.7834045 -1.1148207],[ 1.6340743 -1.5480322],0.06407594680786133
185,Tony,iron_man_2.txt,I don’t have time to meet. I need someone now. I feel like it’s her.,0.0,[ 2.3930993 -1.3969271],[ 1.7127281 -1.5446731],0.17270433902740479
186,Pepper,iron_man_2.txt,"No, it’s not.",0.0,[ 1.0541348 -0.4622181],[ 1.0757028  -0.99522495],0.04567393660545349
187,Happy,iron_man_2.txt,You ever boxed before?,0.0,[ 1.7738155 -1.0985155],[ 1.7850437 -1.7756261],0.03816115856170654
188,Natalie,iron_man_2.txt,"I have, yes.",0.0,[ 1.1040438  -0.34380668],[ 1.6507767 -1.4706243],0.04788133502006531
189,Happy,iron_man_2.txt,"What, like, the Tae Bo? Booty Boot Camp? Crunch? Something like that? [Natalie’s face shows brief annoyance at his statement before Tony distracts her]",0.0,[ 1.9320078 -1.2357967],[ 1.6094666 -1.7041973],0.16448324918746948
190,Tony,iron_man_2.txt,"How do I spell your name, Natalie?",0.0,[ 2.263781  -1.3260638],[ 1.6369077 -1.6369534],0.15482383966445923
191,Natalie,iron_man_2.txt,R-U-S-H-M-A-N.,0.0,[ 1.6309491 -0.8525691],[ 1.020243  -1.0330325],0.0250299870967865
192,Pepper,iron_man_2.txt,"What, are you gonna google her now?",0.0,[ 2.064987 -1.301307],[ 1.343974  -1.2494518],0.13176774978637695
193,Tony,iron_man_2.txt,"I thought I was ogling her. [Brings up Natalie’s file on table which doubles up as a computer. He has computers on everything.] Wow. Very, very impressive individual.",0.3666666666666667,[ 0.9181742  -0.44120404],[ 1.1835818 -1.247665 ],0.10053122043609619
194,Pepper,iron_man_2.txt,"You’re so predictable, you know that?",-0.2,[0.7538248  0.08784987],[ 1.3172802 -1.2506224],0.1300506889820099
195,Tony,iron_man_2.txt,"She’s fluent in French, Italian, Russian, Latin. Who speaks Latin?",0.0,[ 1.1772263  -0.54028535],[ 0.8056121 -0.5690164],0.03945380449295044
196,Pepper,iron_man_2.txt,No one speaks Latin.,0.0,[0.1689717 0.5277535],[ 1.4278551 -1.327449 ],0.034797996282577515
197,Tony,iron_man_2.txt,No one speaks Latin,0.0,[0.35408893 0.33464524],[ 1.4525033 -1.3173226],0.03608429431915283
198,Pepper,iron_man_2.txt,"It’s a dead language. You can read Latin or you can write Latin, but you can’t speak Latin.",-0.2,[ 1.3908556  -0.55493826],[ 1.4210123 -1.2817944],0.033210575580596924
199,Tony,iron_man_2.txt,Did you model in Tokyo? ‘Cause she modelled in Tokyo.,0.0,[0.51485926 0.03520285],[ 1.3888935 -1.343436 ],0.03368079662322998
200,Pepper,iron_man_2.txt,Well…,0.0,[0.51277363 0.03210781],[ 1.506329  -1.4439806],0.03210744261741638
201,Tony,iron_man_2.txt,"I need her. She’s got everything that I need. [Camera is now on Natalie and Happy, Natalie looking over, hearing what Tony is saying]",0.8,[ 1.857136  -1.0640451],[ 1.8078991 -1.8669428],0.1704239398241043
202,Happy,iron_man_2.txt,"Rule number one, never take your eyes off your opponent. [He goes to take a swing, she grabs his hand and flips him over, legs over his head.]",0.0,[ 1.3866522 -0.7344623],[ 0.3862878 -0.5830577],0.17368486523628235
203,Pepper,iron_man_2.txt,"Oh, my God! Happy.",0.8,[-0.9777987  1.363977 ],[ 1.6109664 -1.5850209],0.1668071299791336
204,Tony,iron_man_2.txt,That’s what I’m talking about.,0.0,[ 1.6507362 -0.8779399],[ 1.223931  -1.1704277],0.07307416200637817
205,Happy,iron_man_2.txt,I just slipped.,0.0,[ 0.81805897 -0.12346476],[ 1.5330068 -1.4544884],0.06827592849731445
206,Tony,iron_man_2.txt,You did?,0.0,[ 1.5463932 -0.8877388],[ 1.7417136 -1.6635116],0.12424212694168091
207,Happy,iron_man_2.txt,[Who looks a little like he’s in pain] Yeah.,-0.1875,[ 1.0307004 -0.2916256],[ 1.769958  -1.7948555],0.09011045098304749
208,Tony,iron_man_2.txt,Looks like a TKO to me. [Rings the bell and Natalie leaves the ring],0.0,[ 1.3603431  -0.52767926],[ 0.7980006  -0.89499927],0.029237031936645508
209,Natalie,iron_man_2.txt,Just… I need your impression.,0.0,[ 1.8457346 -1.0049669],[ 2.1239583 -2.1928694],0.17838557064533234
210,Tony,iron_man_2.txt,"You have a quiet reserve. I don’t know, you have an old soul.",0.05,[ 2.1869168 -1.2994262],[ 1.6326977 -1.577821 ],0.16148890554904938
211,Natalie,iron_man_2.txt,I meant your fingerprint.,0.0,[ 1.0517186  -0.17115399],[ 1.5577034 -1.5847728],0.07164245843887329
212,Tony,iron_man_2.txt,Right.,0.2857142857142857,[0.02233725 0.5421472 ],[ 0.9082546 -0.8296772],0.039899617433547974
213,Pepper,iron_man_2.txt,"So, how are we doing?",0.0,[ 2.0570533 -1.0728691],[ 1.5867478 -1.6481797],0.06711611151695251
214,Tony,iron_man_2.txt,Great. Just wrapping up here. Hey. You’re the boss.,0.8,[-0.7791057  1.2735806],[ 1.7686632 -1.6664623],0.13841283321380615
215,Natalie,iron_man_2.txt,"Will that be all, Mr Stark?",-0.2,[ 1.9452169 -1.0016997],[ 1.5815951 -1.7079465],0.03947782516479492
216,Tony,iron_man_2.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
217,Pepper,iron_man_2.txt,"Yes, that will be all, Ms Rushman. Thank you very much. [She leaves. Tony turns to Pepper]",0.26,[ 1.3242254  -0.71884245],[ 1.6282347 -1.5824286],0.16654875874519348
218,Tony,iron_man_2.txt,I want one.,0.0,[ 1.3931348  -0.59072524],[ 1.1845838 -1.0841058],0.13585016131401062
219,Pepper,iron_man_2.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
220,Tony,iron_man_2.txt,"You know, it’s Europe. Whatever happens the next 20 minutes, just go with it.",0.0,[ 1.0015255 -0.3650967],[ 1.2883636 -1.1990384],0.03074827790260315
221,Pepper,iron_man_2.txt,Go with it? Go with what?,0.0,[ 2.0837665 -1.3642629],[ 1.4450203 -1.4192251],0.022544652223587036
222,Natalie,iron_man_2.txt,Mr Stark?,-0.2,[ 1.4101385 -0.650003 ],[ 1.456449  -1.6152304],0.03095388412475586
223,Tony,iron_man_2.txt,Hey.,0.0,[0.19733094 0.37754387],[ 1.1227647 -1.0989131],0.02827894687652588
224,Natalie,iron_man_2.txt,Hello. How was your flight?,0.0,[ 1.8073239 -1.1858038],[ 1.5247017 -1.4254191],0.14942938089370728
225,Tony,iron_man_2.txt,"It was excellent. Boy, it’s nice to see you.",0.8,[ 0.5968085  -0.06530765],[ 1.746429  -1.7868639],0.17777343094348907
226,Natalie,iron_man_2.txt,"We have one photographer from the ACM, if you don’t mind. Okay?",0.5,[ 1.9029341 -1.2048478],[ 2.2826335 -2.1664193],0.05482214689254761
227,Pepper,iron_man_2.txt,When did this happen?,0.0,[ 1.6940366 -0.960321 ],[ 1.6171528 -1.5813427],0.022243738174438477
228,Tony,iron_man_2.txt,What? You made me do it.,0.0,[0.4237451  0.29033282],[ 1.8522167 -1.6385535],0.12989592552185059
229,Pepper,iron_man_2.txt,I made you do what?,0.0,[ 1.0889565  -0.24825218],[ 1.8121492 -1.6173162],0.1277073472738266
230,Tony,iron_man_2.txt,"You quit. Smile. Look, right there. Stop acting constipated. Don’t flare your nostrils.",0.1952380952380952,[ 1.4533945 -0.9933892],[ 1.8475751 -1.6513053],0.16395752131938934
231,Pepper,iron_man_2.txt,You are so predictable.,-0.2,[-0.5110066  1.107297 ],[ 1.2079955 -1.0841427],0.10046327114105225
232,Tony,iron_man_2.txt,That’s the amazing thing.,0.6000000000000001,[0.12382139 0.5658906 ],[ 1.221221 -1.161038],0.1629430651664734
233,Natalie,iron_man_2.txt,Right this way.,0.2857142857142857,[ 0.7437342  -0.06811523],[ 0.84937596 -0.86795324],0.030876457691192627
234,Tony,iron_man_2.txt,You look fantastic.,0.4,[-1.2724411  1.6094315],[ 1.305514  -1.1843289],0.1716829240322113
235,Natalie,iron_man_2.txt,"Why, thank you very much.",0.26,[-0.4648577   0.94921935],[ 1.6514305 -1.6194302],0.1705264002084732
236,Tony,iron_man_2.txt,But that’s unprofessional. What’s on the docket?,0.0,[ 1.82395   -1.2544538],[ 1.5956761 -1.4450792],0.05645549297332764
237,Natalie,iron_man_2.txt,You have a 9,0.0,[ 1.3255076  -0.44890067],[ 1.3783556 -1.2725902],0.051319658756256104
238,Tony,iron_man_2.txt,Perfect. I’ll be there at 11,1.0,[ 1.9253854 -1.1482328],[ 1.4363966 -1.3075676],0.04114425182342529
239,Natalie,iron_man_2.txt,Absolutely.,0.2,[0.2140416 0.3758843],[ 0.9165368 -0.8137738],0.041814982891082764
240,Tony,iron_man_2.txt,Is this us?,0.0,[ 1.8920718 -1.0199065],[ 1.5407261 -1.494043 ],0.05324402451515198
241,Natalie,iron_man_2.txt,It can be.,0.0,[ 1.1725461 -0.3803517],[ 1.20442   -1.0824553],0.05145558714866638
242,Tony,iron_man_2.txt,Great. Make it us.,0.8,[-0.21681538  0.8242319 ],[ 1.0964316 -1.026179 ],0.10372157394886017
243,Natalie,iron_man_2.txt,Okay.,0.5,[0.18276119 0.53094673],[ 0.928708   -0.86421824],0.030240356922149658
244,Pepper,iron_man_2.txt,Mr Musk. How are you?,0.0,[ 1.5747507  -0.88994884],[ 1.6989573 -1.8688132],0.10445797443389893
245,Pepper,iron_man_2.txt,Thank you very much.,0.26,[-0.6259348   0.94983613],[ 1.4145626 -1.380071 ],0.17880618572235107
246,Tony,iron_man_2.txt,"Elon, how’s it going. Those Merlin engines are fantastic.",0.4,[ 1.5567582 -0.6813971],[ 1.6418375 -1.7096627],0.04281851649284363
247,Tony,iron_man_2.txt,You do?,0.0,[ 1.6195127 -0.8411593],[ 1.5609525 -1.5052105],0.10240483283996582
248,Tony,iron_man_2.txt,Then we’ll make it work. [To Pepper as they walk] You want a massage?,0.0,[ 1.6538426  -0.80991346],[ 0.554352   -0.68129116],0.1756519377231598
249,Pepper,iron_man_2.txt,"Oh, God. No. I don’t want a massage.",0.0,[ 1.9589032 -1.1181167],[ 1.1152831 -0.9612364],0.19889670610427856
250,Tony,iron_man_2.txt,I’ll have Natalie make an…,0.0,[ 1.6624749 -0.8527901],[ 1.3372055 -1.2971519],0.15991438925266266
251,Pepper,iron_man_2.txt,I don’t want Natalie to do…,0.0,[ 1.9282725 -1.1859045],[ 1.3888069 -1.3788851],0.13356904685497284
252,Tony,iron_man_2.txt,"Don’t want you tense. By the way, I didn’t mean to spring this on you.",-0.3229166666666666,[ 1.7884042 -1.1389886],[ 1.5410434 -1.4982544],0.17558825016021729
253,Pepper,iron_man_2.txt,Thank you very much.,0.26,[-0.6259348   0.94983613],[ 1.4145626 -1.380071 ],0.17880618572235107
254,Tony,iron_man_2.txt,Green is not your best colour. [Justin’s head appears from behind someone],0.1333333333333333,[ 1.6095897 -1.0935153],[ 1.8194666 -1.9454795],0.0951918363571167
255,Pepper,iron_man_2.txt,"Oh, please.",0.0,[ 0.94870436 -0.02736135],[ 1.3002403 -1.1934332],0.06484794616699219
256,Justin,iron_man_2.txt,Anthony. Is that you?,0.0,[ 2.1448648 -1.2548406],[ 1.7445143 -1.8591421],0.08610719442367554
257,Tony,iron_man_2.txt,[To Pepper] My least favourite person on Earth.,-0.3,[ 1.5047272 -0.643505 ],[ 2.0117056 -2.059807 ],0.05765467882156372
258,Justin,iron_man_2.txt,"Hey, pal.",0.0,[0.25251317 0.41545624],[ 1.3889738 -1.4169973],0.03886231780052185
259,Tony,iron_man_2.txt,Justin Hammer.,0.0,[0.6280526  0.07471114],[ 1.1732363 -1.177734 ],0.02853354811668396
260,Justin,iron_man_2.txt,How you doing? You’re not the only rich guy here with a fancy car. You know Christine Everhart from Vanity Fair. You guys know each other? [She appears.],0.2375,[ 1.33875   -0.8221437],[ 1.398786  -1.4113232],0.15205074846744537
261,Christine,iron_man_2.txt,Hi. Yes.,0.0,[0.4694366  0.22644657],[ 1.2413768 -1.177883 ],0.024254918098449707
262,Pepper,iron_man_2.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
263,Tony,iron_man_2.txt,"Yes, roughly.",-0.1,[ 0.65595055 -0.06017576],[ 1.2272536 -1.1079208],0.028787076473236084
264,Pepper,iron_man_2.txt,We do.,0.0,[0.31202796 0.30191553],[ 1.1730542 -1.1065575],0.05146050453186035
265,Justin,iron_man_2.txt,"BTW, big story. The new CEO of Stark Industries.",-0.0212121212121212,[-0.5619335  0.8058912],[ 1.89125   -1.8436098],0.024207115173339844
266,Christine,iron_man_2.txt,"I know, I know.",0.0,[0.648953   0.11432198],[ 1.1466495  -0.98719597],0.0682520866394043
267,Justin,iron_man_2.txt,Congratulations.,0.0,[-1.2041714  1.5794083],[ 1.0869144  -0.96781087],0.11262045800685883
268,Christine,iron_man_2.txt,My editor will kill me if I don’t grab a quote for our Powerful Women issue.,0.3,[ 0.9888809  -0.29838666],[ 1.2736397 -1.3237551],0.07641687989234924
269,Pepper,iron_man_2.txt,Oh.,0.0,[0.23362726 0.3343799 ],[ 1.1222034 -0.9999814],0.03327369689941406
270,Christine,iron_man_2.txt,Can I?,0.0,[ 2.0384252 -1.1277746],[ 1.6129379 -1.6008213],0.06697890162467957
271,Pepper,iron_man_2.txt,Sure.,0.5,[0.09134651 0.46289453],[ 0.7845329  -0.73747826],0.03031119704246521
272,Justin,iron_man_2.txt,"She’s actually doing a big spread on me for Vanity Fair. I thought I’d throw her a bone, you know. Right?",0.2464285714285714,[0.3081667  0.23948249],[ 0.7976538 -0.7907063],0.1771921068429947
273,Pepper,iron_man_2.txt,"Right. Well, she did quite a spread on Tony last year.",0.1428571428571428,[ 0.8305158  -0.22094804],[ 1.1472206 -1.1573826],0.03831234574317932
274,Tony,iron_man_2.txt,And she wrote a story as well.,0.0,[0.3913241  0.07779963],[ 1.4678968 -1.370421 ],0.060488343238830566
275,Pepper,iron_man_2.txt,It was very impressive.,1.0,[-1.6928701  1.7082466],[ 1.3867798 -1.2877584],0.036427319049835205
276,Tony,iron_man_2.txt,That was good.,0.7,[-1.3629278  1.6984891],[ 1.2335702 -1.1131924],0.02559107542037964
277,Pepper,iron_man_2.txt,It was very well done.,0.2,[-1.3376625  1.5436696],[ 1.4572679 -1.3420328],0.04897886514663696
278,Christine,iron_man_2.txt,Thank you.,0.0,[-0.3281238   0.90289474],[ 1.3803478 -1.3589175],0.16198284924030304
279,Pepper,iron_man_2.txt,I’m gonna go wash.,0.0,[ 0.98199356 -0.21675283],[ 0.89574605 -0.8358898 ],0.1144275963306427
280,Tony,iron_man_2.txt,Don’t leave me.,0.0,[ 1.816233   -0.90676737],[ 1.3016741 -1.2127854],0.17508120834827423
281,Justin,iron_man_2.txt,"Hey, buddy. How you doing?",0.0,[ 1.9943998 -1.220778 ],[ 1.5840787 -1.6697806],0.14017769694328308
282,Tony,iron_man_2.txt,I’m all right.,0.2857142857142857,[0.8314826  0.01057627],[ 1.3934628 -1.3070241],0.14474795758724213
283,Justin,iron_man_2.txt,Looking gorgeous.,0.7,[-0.5664953  1.1288415],[ 0.9543669 -0.8400297],0.13156801462173462
284,Tony,iron_man_2.txt,"Please, this is tough.",-0.3888888888888889,[ 1.4211854 -0.5355688],[ 1.6198357 -1.546515 ],0.05951246619224548
285,Christine,iron_man_2.txt,Can I ask you… Is this the first time…,0.25,[ 1.9494817 -1.2393198],[ 2.1608417 -2.2367656],0.0947534441947937
286,Justin,iron_man_2.txt,[Posing for a camera while Tony replaces sunglasses and tries to escape] Fromage [French for cheese. That bit did have a subtitle] Say “Brie”.,-0.05,[ 1.3487322  -0.63855815],[ 1.9922792 -1.9676518],0.02093327045440674
287,Christine,iron_man_2.txt,…that you guys have seen each other?,-0.125,[ 1.4573693  -0.82121044],[ 1.8870014 -2.032502 ],0.14923450350761414
288,Tony,iron_man_2.txt,"God, that’s so awful.",-1.0,[ 1.0308168  -0.30529323],[ 1.4799039 -1.344998 ],0.1464868187904358
289,Christine,iron_man_2.txt,"Listen, is it the first time you’ve seen each other since the Senate?",0.0625,[ 1.9586929 -1.1374358],[ 1.9655255 -2.0177965],0.04912695288658142
290,Tony,iron_man_2.txt,Since he got his contract revoked…,0.0,[0.3132073  0.18947873],[ 1.8127699 -1.8665661],0.04815089702606201
291,Justin,iron_man_2.txt,"Actually, it’s on hold.",0.0,[ 1.4308679 -0.5705656],[ 1.2908081 -1.2615244],0.01895633339881897
292,Tony,iron_man_2.txt,…when you were attempting to…That’s not what I heard. What’s the difference between “hold and “cancelled”? The truth?,0.0,[ 1.9622601 -1.3350477],[ 2.1275122 -2.1186461],0.07373178005218506
293,Christine,iron_man_2.txt,"Yes, what is it?",0.0,[ 2.2634728 -1.2841448],[ 1.5736024 -1.5643104],0.02445882558822632
294,Justin,iron_man_2.txt,"No. The truth is… Why don’t we put that away? The truth is, I’m actually hoping to present something at your Expo.",0.0,[ 2.149972  -1.5419006],[ 1.9980806 -2.0038297],0.09754502773284912
295,Tony,iron_man_2.txt,"Well, if you invent something that works, I’ll make sure I get you a slot.",0.5,[0.5457073  0.03029349],[ 1.7670115 -1.8161317],0.03919839859008789
296,Natalie,iron_man_2.txt,Mr Stark?,-0.2,[ 1.4101385 -0.650003 ],[ 1.456449  -1.6152304],0.03095388412475586
297,Tony,iron_man_2.txt,Yes?,0.0,[ 1.4607873 -0.628932 ],[ 1.1038216 -1.0922269],0.0379202663898468
298,Natalie,iron_man_2.txt,Your corner table is ready.,0.2,[ 0.9130662  -0.05979707],[ 1.4032441 -1.2902783],0.04946720600128174
299,Justin,iron_man_2.txt,"I actually have a slot this year. Yes, I do.",0.0,[ 1.3015082 -0.7126679],[ 1.7462422 -1.6793765],0.022696256637573242
300,Tony,iron_man_2.txt,"Hammer needs a slot, Christine.",0.0,[ 1.5963008 -0.6583825],[ 1.3690901 -1.3175585],0.02412998676300049
301,Justin,iron_man_2.txt,"We kid, yeah. We kid. We’re kidders.",0.0,[0.5912038  0.07897326],[ 1.5415608 -1.4105465],0.09563115239143372
302,Tony,iron_man_2.txt,[In the mirror] Got any other bad ideas?,-0.4124999999999999,[ 2.07724   -1.3541601],[ 1.891233  -1.9112643],0.03714698553085327
303,Justin,iron_man_2.txt,"[Still inside, talking to Christine.] Tony and I… Tony… I love Tony Stark. Tony loves me. We’re not competitors. Him being out of the picture created tremendous opportunities for Hammer Industries, you know? Everything that Tony and I do…",0.2111111111111111,[ 1.4903417 -0.962547 ],[ 2.1202183 -2.274964 ],0.17258906364440918
304,Justin,iron_man_2.txt,…is a healthy…,0.0,[0.11277629 0.18344194],[ 1.5226148 -1.7066973],0.03338673710823059
305,Tony,iron_man_2.txt,…and owning a race car…,0.0,[-0.26927003  0.5944651 ],[ 1.5766311 -1.6520663],0.02898237109184265
306,Justin,iron_man_2.txt,…competition.,0.0,[0.18073449 0.39909282],[ 1.5017875 -1.4573498],0.03016921877861023
307,Tony,iron_man_2.txt,…if you don’t drive it?,0.0,[ 1.846001  -1.2075357],[ 1.6631575 -1.5335301],0.05429816246032715
308,Justin,iron_man_2.txt,Is he driving?,0.0,[ 1.9363986 -1.2501249],[ 1.4624352 -1.4614202],0.0593564510345459
309,Pepper,iron_man_2.txt,Natalie. Natalie!,0.0,[ 1.1082779  -0.24834132],[ 1.4986039 -1.6136369],0.03608617186546326
310,Natalie,iron_man_2.txt,"Yes, Ms Potts?",0.0,[ 1.0434331 -0.3902095],[ 1.5172356 -1.4778252],0.04280480742454529
311,Pepper,iron_man_2.txt,What do you know about this?,0.0,[ 2.2157817 -1.3797121],[ 1.7490071 -1.6698883],0.040817201137542725
312,Natalie,iron_man_2.txt,This is the first that I have known of it.,0.25,[ 0.80148035 -0.19861561],[ 1.647694  -1.6058174],0.045678943395614624
313,Pepper,iron_man_2.txt,"This, this cannot happen.",0.0,[ 1.1946137 -0.5747079],[ 1.0707176 -0.9842897],0.02552056312561035
314,Natalie,iron_man_2.txt,Absolutely. I understand. How can I help you?,0.2,[ 2.2390654 -1.4219352],[ 2.0533493 -1.9233878],0.1449955850839615
315,Pepper,iron_man_2.txt,Where’s Happy?,0.8,[ 2.0448728 -1.1984895],[ 1.3467759 -1.437639 ],0.06651327013969421
316,Natalie,iron_man_2.txt,He’s waiting outside.,0.0,[ 0.86684155 -0.25382432],[ 1.2687281 -1.3180236],0.044747769832611084
317,Pepper,iron_man_2.txt,"Okay, get him. I need Happy.",0.65,[ 1.8082544 -1.0077822],[ 1.4675037 -1.6195754],0.175846666097641
318,Natalie,iron_man_2.txt,Right away.,0.2857142857142857,[1.0183505 0.0022061],[ 1.0751612 -1.040869 ],0.02495253086090088
319,Justin,iron_man_2.txt,"Tony’s… You know, he… We’re not competitive. You know what I mean?",-0.3125,[ 1.5925502  -0.89237225],[ 1.9185541 -2.0484245],0.0679355263710022
320,Christine,iron_man_2.txt,"Yeah, yeah, yeah. You know, can you excuse me just one second?",-0.025,[ 1.0569366  -0.47800502],[ 1.7526252 -1.6473583],0.11961537599563599
321,Justin,iron_man_2.txt,Just read me what you wrote.,0.0,[ 0.7549894  -0.06215298],[ 1.8915151 -1.9665643],0.06675344705581665
322,Christine,iron_man_2.txt,"I will. I will, after.",0.0,[ 1.6723846 -1.0077717],[ 1.414321 -1.262085],0.09461772441864014
323,Justin,iron_man_2.txt,Just read it back to me.,0.0,[ 1.1999639  -0.33820754],[ 1.7260365 -1.7780839],0.037856489419937134
324,Christine,iron_man_2.txt,But I have to make one quick phone call.,0.3333333333333333,[ 1.8453981  -0.84880644],[ 1.7746959 -1.5901476],0.025145620107650757
325,Justin,iron_man_2.txt,Where are you going?,0.0,[ 2.1602573 -1.2644271],[ 1.4261588 -1.4490031],0.06172293424606323
326,Christine,iron_man_2.txt,This is great.,0.8,[-1.8673927  2.1273975],[ 1.082946 -1.033786],0.05596572160720825
327,Justin,iron_man_2.txt,I’ve got some caviar coming.,0.0,[ 1.8727666 -1.0241224],[ 1.0420147 -1.1204818],0.10006707906723022
328,Christine,iron_man_2.txt,This is great stuff. I’ll be right back.,0.3619047619047619,[ 1.3448132 -0.7316922],[ 1.461165  -1.4521579],0.14135286211967468
329,Pepper,iron_man_2.txt,"Go, go.",0.0,[0.62325853 0.13869902],[ 0.8035957  -0.74754405],0.029622048139572144
330,Happy,iron_man_2.txt,"Hang on. [Crashes through a barrier onto the track heading the opposite way to the race cars. Tony’s car gets hit and he goes flying, loosing the front. Ivan heads forward. Another car gets hit. Bit of fire. Dripping petrol. Never a good sign.]",-0.175,[ 1.2212758 -0.663011 ],[ 1.5428041 -1.6622208],0.025679469108581543
331,Pepper,iron_man_2.txt,Give me the case.,0.0,[ 1.6119289 -0.7132017],[ 1.5045059 -1.408991 ],0.09527820348739624
332,Happy,iron_man_2.txt,"Here, take it.",0.0,[ 1.4049402 -0.5747172],[ 1.0550245 -1.0846227],0.04673975706100464
333,Pepper,iron_man_2.txt,Where’s the key?,0.0,[ 2.147128 -1.220258],[ 1.3470441 -1.3691617],0.0578153133392334
