Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
162,Thor,thor_dark_world.txt,"Jane, I fought to protect you from the dangers of my world, but I was wrong, I was a fool. [Thor places his hand Jane's face] I believe that fate brought us together. Jane, I don't know where you were or what happened, but I do know this.",-0.5,[ 1.884407 -1.095372],[ 1.6192966 -1.5916406],0.1704929620027542
163,Jane Foster,thor_dark_world.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
164,Thor,thor_dark_world.txt,I know...,0.0,[0.7449397 0.1031977],[ 1.4148017 -1.2487763],0.07025501132011414
165,Jane Foster,thor_dark_world.txt,You do?,0.0,[ 1.6195127 -0.8411593],[ 1.5609525 -1.5052105],0.10240483283996582
166,Thor,thor_dark_world.txt,Do what? [they lean in close and just as they are about to kiss Darcy interrupts them; referring to the rain],0.0,[ 1.8294163 -1.08874  ],[ 1.7011977 -1.8185706],0.14792399108409882
167,Jane Foster,thor_dark_world.txt,Hey! Is that you? [Thor looks up and the rain stops],0.0,[ 1.7756565 -0.9913038],[ 1.8112752 -2.0471354],0.02198493480682373
168,Jane Foster,thor_dark_world.txt,Uh...we're kind of in the middle of something.,0.3,[ 1.5216835  -0.77213323],[ 2.0320802 -1.9718529],0.0631004273891449
169,Darcy Lewis,thor_dark_world.txt,Um...I'm pretty sure we are getting arrested.,0.375,[-0.01470388  0.3860172 ],[ 1.7787169 -1.7661268],0.05376392602920532
170,Jane Foster,thor_dark_world.txt,[to Thor] Hold that thought. [she turns and runs towards the police],0.0,[ 1.2782125 -0.6433861],[ 1.4615005 -1.5032357],0.05009695887565613
171,Darcy Lewis,thor_dark_world.txt,"Look at you, still all muscly and everything. How's space?",0.0,[ 1.0011243  -0.39462632],[ 1.6007196 -1.8221797],0.1273508369922638
172,Thor,thor_dark_world.txt,Space is fine. [Jane walks over to the police],0.4166666666666667,[0.197741   0.49171373],[ 1.421754  -1.4594897],0.03914707899093628
173,Jane Foster,thor_dark_world.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
174,Jane Foster,thor_dark_world.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
175,Jane Foster,thor_dark_world.txt,He's my intern. My intern's intern.,0.0,[0.16260855 0.19688928],[ 1.894935  -1.9220513],0.16729888319969177
176,Thor,thor_dark_world.txt,Jane! Jane? [he helps her stand] You alright?,0.0,[ 2.0734084 -1.222287 ],[ 1.771727  -1.9031702],0.17785929143428802
177,Jane Foster,thor_dark_world.txt,What just happened? [the other police officer approaches Jane apprehensively],-0.125,[ 1.536242  -0.9479941],[ 1.7402083 -1.819575 ],0.03655397891998291
178,Thor,thor_dark_world.txt,The woman is unwell.,0.0,[ 1.2945524 -0.5514864],[0.15769593 0.04597221],0.12765803933143616
179,Thor,thor_dark_world.txt,So am I. [talking into his radio],0.0,[ 1.5946027  -0.70061314],[ 1.7768656 -1.8737862],0.09016171097755432
180,Thor,thor_dark_world.txt,Hold on to me.,0.0,[ 1.3553972  -0.57906103],[ 1.3750232 -1.2759213],0.17591668665409088
181,Jane Foster,thor_dark_world.txt,What are you doing? [suddenly the Bifrost opens and Thor takes Jane to Asgard; Darcy looks up as they disappear],0.0,[ 1.6717279 -0.9958   ],[ 1.4032737 -1.5269649],0.04279375076293945
182,Darcy Lewis,thor_dark_world.txt,"Holy shit! [Thor and Jane travel through the Bifrost and enter Asgard where Heimdall is guarding as always, Jane looks around her in amazement]",-0.25,[ 0.6671099  -0.28482208],[ 1.3748883 -1.5400813],0.08441168069839478
183,Jane Foster,thor_dark_world.txt,We have to do that again. [she notices Heimdall for the first time] Hi.,0.25,[ 0.8658031 -0.2913499],[ 1.9098655 -1.9760926],0.08515238761901855
184,Heimdall,thor_dark_world.txt,"Welcome to Asgard. [returning to their homeland, Svartalfheim, Malekith kneels and grabs a handful of dust from the ground]",0.8,[ 1.4340358  -0.90145063],[ 1.59537   -1.8969429],0.028510570526123047
185,Malekith,thor_dark_world.txt,"[subtitled] Look at my legacy, Algrim. I barely remember the time before light. [Algrim places his hand on Malekith's shoulder]",0.225,[ 1.836916   -0.97976184],[ 1.768128  -2.0214665],0.13162028789520264
186,Malekith,thor_dark_world.txt,[subtitled] The Asgardians will suffer as we have suffered. I will reclaim the Aether. I will restore our world and I'll put an end to this poisonous world. [as the Asgardian physicians study Jane and the force within her],0.0,[ 1.4305637  -0.73716265],[ 0.8407249  -0.93372715],0.1397327184677124
187,Jane Foster,thor_dark_world.txt,What's that?,0.0,[ 2.0485666 -1.0469857],[ 1.2492839 -1.2368416],0.027281612157821655
188,Thor,thor_dark_world.txt,"This is not of Earth, what is it?",0.0,[ 2.013204  -1.2762437],[ 1.3240042 -1.5150288],0.024845600128173828
189,Jane Foster,thor_dark_world.txt,"That's a quantum field generator, isn't it?",0.0,[0.22359964 0.31971633],[ 1.2026101 -1.2555522],0.021606922149658203
190,Jane Foster,thor_dark_world.txt,Does a Soul Forge transfer molecular energy from one place to another? [Eir looks impressed],1.0,[ 1.2074378 -0.7385022],[ 1.6558613 -1.9140869],0.03090357780456543
191,Jane Foster,thor_dark_world.txt,It's a quantum field generator. [Thor smiles at her] [Odin enters the room as the Thor looks on to Jane as she is being examined],0.0,[ 0.66680914 -0.28326482],[ 1.644467  -1.7589443],0.061963945627212524
192,Odin,thor_dark_world.txt,My words are mere noises to you that you ignore them completely?,-0.2,[ 1.5815403  -0.78562045],[ 1.928459  -1.8577484],0.1452191323041916
193,Thor,thor_dark_world.txt,She's ill.,-0.5,[ 0.77753246 -0.03966217],[ 1.0839349 -1.0304562],0.0763515830039978
194,Odin,thor_dark_world.txt,She is mortal. Illness is their defining trait.,0.0,[ 1.1882248 -0.5778023],[ 0.3287164 -0.3583884],0.09992662072181702
195,Thor,thor_dark_world.txt,I brought here because we can help her.,0.0,[0.45661986 0.00389939],[ 2.1424093 -2.054651 ],0.14049074053764343
196,Odin,thor_dark_world.txt,She does not belong here in Asgard anymore than a goat belongs at a banquet table. [Jane sits up and looks at Thor],0.0,[ 1.496196  -1.0011637],[ 0.16695046 -0.06557433],0.10386615991592407
197,Jane Foster,thor_dark_world.txt,Did he just...? [to Odin] Who do you think you are?,0.0,[ 1.893259  -1.2336202],[ 1.4167405 -1.6223043],0.08218371868133545
198,Odin,thor_dark_world.txt,I'm Odin. King of Asgard. Protector of the Nine Realms.,0.0,[ 1.3684025  -0.44844306],[ 1.5091742 -1.6990131],0.04847925901412964
199,Jane Foster,thor_dark_world.txt,"Oh. Well, I'm...",0.0,[-0.14476651  0.46860358],[ 2.0237706 -1.971241 ],0.08114469051361084
200,Odin,thor_dark_world.txt,"I know very well who you are, Jane Foster. [Jane turns to look at Thor]",0.2,[ 1.178872   -0.59768045],[ 1.1025039 -1.1306452],0.1233988106250763
201,Jane Foster,thor_dark_world.txt,You told your Dad about me?,0.0,[ 1.3600912 -0.7361162],[ 1.894574  -1.9004307],0.16980275511741638
202,Thor,thor_dark_world.txt,"Something is within her, father, something I have not seen before.",0.0,[ 1.6723441 -0.9045503],[ 1.7790972 -1.7873541],0.1562524288892746
203,Odin,thor_dark_world.txt,"Her world has its healers, their called doctors, let them deal with it. Guards, take her back to Midgard. [as two guards approach Jane and go to grab her, suddenly the energy force within her sets off again throwing the two guards aside]",0.0,[ 1.4886895 -0.8289662],[ 1.1523274 -1.2264656],0.11500701308250427
204,Thor,thor_dark_world.txt,"Don't touch her. [he leans down and tenderly touches Jane] Jane, are you alright? [Jane nods her head, Odin inspects the energy force running through Jane's body and realizes it's the Aether]",-0.1555555555555555,[ 1.9502376 -1.2466567],[ 1.5164226 -1.5595261],0.17027123272418976
205,Odin,thor_dark_world.txt,That's impossible.,-0.6666666666666666,[0.74254197 0.07759078],[ 1.1953517 -1.0499637],0.029826462268829346
206,Thor,thor_dark_world.txt,"No, it's defending itself.",0.0,[-0.01606921  0.6869005 ],[ 1.341964  -1.2542111],0.06185877323150635
207,Odin,thor_dark_world.txt,"Come with me. There are relics that predate the universe itself. What lies within her appears to be one of them. The Nine Realms are not eternal. They had a dawn as they will have a dusk. [Odin shows Thor and Jane an ancient book] But before that dawn the dark forces, the Dark Elves, reigned absolute and unchallenged.",-0.0333333333333333,[ 1.5785826  -0.86996484],[ 0.97368467 -1.1368705 ],0.06416657567024231
208,Thor,thor_dark_world.txt,"[reading from the book] ""Born of eternal night, the Dark Elves comes to steal away your light."" They were these stories mother told us as children.",0.125,[ 1.474585  -0.6571829],[ 0.9500881 -0.9760916],0.10744534432888031
209,Odin,thor_dark_world.txt,"Their leader, Malekith made a weapon out of that darkness, it was called the Aether. While the other relics often appeared as stones, the Aether is fluid and ever changing. It changes matter into dark matter and seeks out to host bodies, drawing strength from their life force. Malekith sought to use the Aether's power to return the universe to one of darkness. But after eternities of blood shed, my father Bor, finally triumphed, ushering in the peace that lasted thousands of years.",-0.06875,[ 1.6561949 -0.7587667],[ 1.4325124 -1.6555046],0.07292360067367554
210,Jane Foster,thor_dark_world.txt,What happened?,0.0,[ 2.0429142 -1.0419959],[ 1.545624  -1.4592237],0.023649483919143677
211,Odin,thor_dark_world.txt,He killed them all.,-0.2,[0.35089368 0.40331337],[ 1.2481167 -1.271604 ],0.09707951545715332
212,Thor,thor_dark_world.txt,Are you certain? The Aether was said to have been destroyed with them and yet here it is.,0.2142857142857142,[ 1.6016923 -0.9041113],[ 1.6015826 -1.7049145],0.029655635356903076
213,Odin,thor_dark_world.txt,The Dark Elves are dead.,-0.175,[0.70239294 0.08097582],[ 0.7655637 -0.8414367],0.045417726039886475
214,Jane Foster,thor_dark_world.txt,Does your book happen to mention how to get it out of me?,0.0,[ 1.8343153 -1.2392999],[ 1.8309695 -1.960308 ],0.06374216079711914
215,Odin,thor_dark_world.txt,"No, it does not. [back on Svartalfheim, in his ship Malekith plots his vengeance against the Asgardians]",0.0,[ 1.1617472  -0.63440365],[ 1.2686981 -1.4363294],0.08571457862854004
216,Malekith,thor_dark_world.txt,[subtitled] The Realms will be aligned soon. [Malekith takes out a knife and turns to Algrim],0.0,[ 1.5858365 -0.7567329],[ 1.3303624 -1.5441867],0.02251410484313965
217,Malekith,thor_dark_world.txt,[subtitled] You'll be the last of the Kursed. [Malekith stabs Algrim in the stomach with his knife],0.0,[ 1.8102021  -0.79786533],[ 0.8726864 -1.1805664],0.13053783774375916
218,Malekith,thor_dark_world.txt,"[subtitled] You will become darkness, doomed to this existence until it consumes you. [one of the dark elves places a molten rock in Malekith's hand and Malekith places it inside Algrim's stomach] And then no power of our enemies will stop me.",-0.15,[ 1.824674   -0.99068016],[ 0.8722538 -1.1276201],0.1204572319984436
219,Loki,thor_dark_world.txt,Odin continues to bring me new friends. How thoughtful.,0.2681818181818182,[-0.42595443  0.63240373],[ 1.8527671 -2.020332 ],0.12322162091732025
220,Frigga,thor_dark_world.txt,"The books I sent, do they not interest you? [Loki turns and we see Frigga is in Loki's cell]",0.0,[ 1.7628057 -1.2037247],[ 1.7281655 -1.9500738],0.07276281714439392
221,Loki,thor_dark_world.txt,"Is that how I'm to while away eternity, reading?",0.0,[ 1.64155    -0.92416435],[ 1.8291068 -1.8656752],0.07924574613571167
222,Frigga,thor_dark_world.txt,"I've done everything in my power to make you comfortable, Loki.",0.4,[-0.26422366  0.7687129 ],[ 1.6045699 -1.7096084],0.1730056256055832
223,Loki,thor_dark_world.txt,Have you? Does Odin share your concern? Does Thor? It must be so inconvenient them asking after me day and night.,-0.6,[ 1.6428857 -1.0144548],[ 1.9372578 -1.9574546],0.1500992625951767
224,Frigga,thor_dark_world.txt,You know full well it was your actions that brought you here.,0.35,[ 0.67706555 -0.00271538],[ 1.6255734 -1.4643408],0.16365300118923187
225,Loki,thor_dark_world.txt,"My actions. I was merely giving truth to the lie that I had been fed my entire life, that I was born to be a king.",-0.25,[ 1.0139079  -0.16576648],[ 1.8434618 -1.8976464],0.1729145497083664
226,Frigga,thor_dark_world.txt,A king? A true king admits his faults. What of the lives you took on Earth?,0.35,[ 1.3224747 -0.6658298],[ 1.5937899 -1.8566247],0.09808018803596497
227,Loki,thor_dark_world.txt,A mere handful compared to the number that Odin has taken himself.,-0.5,[ 1.0822005  -0.58306605],[ 1.400555  -1.5152274],0.024923056364059448
228,Frigga,thor_dark_world.txt,Your father...,0.0,[ 0.99310076 -0.17466092],[ 1.6923112 -1.6678121],0.1712440550327301
229,Loki,thor_dark_world.txt,[shouts] He's not my father!,0.0,[ 1.4773624 -0.5747044],[ 1.5356578 -1.639081 ],0.1634465605020523
230,Frigga,thor_dark_world.txt,Then am I not your mother? [Loki hesitates for a moment],0.0,[ 1.7905273 -1.0998358],[ 1.3971817 -1.5241085],0.15671251714229584
231,Loki,thor_dark_world.txt,You're not. [Frigga smiles at him with tears in her eyes],0.0,[ 1.2898049 -0.5744159],[ 1.5488979 -1.461589 ],0.17336826026439667
232,Frigga,thor_dark_world.txt,"Always so perceptive about everyone but yourself. [she takes a step towards him and extends her hands, Loki goes to touch her hand but his hand goes through hers and we see that she's a hologram, Loki looks at Frigga with sadness and her hologram disappears] [Jane and Thor walk in Asgard]",0.0,[ 1.1202325  -0.63985705],[ 1.3247567 -1.4462516],0.17335212230682373
233,Jane Foster,thor_dark_world.txt,"When you came for me, you knew I was in trouble.",-0.2,[ 1.0974796  -0.30552635],[ 1.9228007 -2.0201125],0.1659805178642273
234,Thor,thor_dark_world.txt,"Well Heimdall had lost sight of you, you were no longer on Earth.",0.0,[ 1.2860262 -0.5360852],[ 1.682385  -1.7394402],0.10450537502765656
235,Jane Foster,thor_dark_world.txt,"Well, how's that possible?",0.0,[ 1.4982392 -0.897494 ],[ 1.3355705 -1.3131536],0.021228492259979248
236,Thor,thor_dark_world.txt,"I believe you were in between worlds. The Nine Realms travel within Yggdrasil, orbiting Midgard in much the way your planet orbits the sun. Every five thousand years the worlds align perfectly, we call this the Convergence. [he takes her hand and he shows her by touching his palm to hers] During this time the boarders between worlds become blurred. It's possible you found one of these points. We are lucky that it remained open. Once the worlds pass out of alignment, the connection is lost. [he leans closer and they kiss]",0.3388888888888888,[ 1.7150035 -1.0230736],[ 1.463865  -1.6872098],0.08412173390388489
237,Jane Foster,thor_dark_world.txt,I liked the way you explained that. What's gonna happen to me?,0.6,[ 1.8134335 -0.9214465],[ 1.972531  -1.9418265],0.13746854662895203
238,Thor,thor_dark_world.txt,"I'll find a way to save you, Jane.",0.0,[ 1.4137223 -0.580772 ],[ 1.2018139 -1.0256165],0.17770111560821533
239,Jane Foster,thor_dark_world.txt,Your father said there was...,0.0,[0.35410118 0.17893791],[ 1.8954809 -1.8887541],0.13247352838516235
240,Thor,thor_dark_world.txt,My father doesn't know everything. [suddenly they are interrupted by Frigga],0.0,[ 0.9098423  -0.24186525],[ 1.492511  -1.5714856],0.11214238405227661
241,Frigga,thor_dark_world.txt,Don't let him hear you say that.,0.0,[ 1.2534283  -0.49846298],[ 1.341375  -1.1914726],0.17040938138961792
242,Thor,thor_dark_world.txt,"Jane Foster, please meet Frigga, the Queen of Asgard, my mother. [Jane looking embarrassed quickly removes her hand from Thor's mother, Frigga]",0.3333333333333333,[ 1.4955679  -0.80709916],[ 1.208369  -1.2654144],0.17687997221946716
243,Jane Foster,thor_dark_world.txt,"Hi. [in his cell, Algrim pulls out the rock that Malekith had placed in his stomach, he crushes it in his hand, transforming himself into a Kursed, he breaks free and releases the other prisoners, Loki watches all this from his cell, then Algrim walks up to Loki's cell and he look at Loki for a moment before turning and walking away]",0.1375,[ 1.5168191 -0.8914934],[ 1.4296678 -1.7519687],0.10695716738700867
244,Loki,thor_dark_world.txt,You might want to take the stairs to the left. [Algrim turns and looks at Loki before walking away again; outside they hear the prison alarm going off],0.0,[ 1.2632971 -0.7139426],[ 1.5324534 -1.7520963],0.040674835443496704
245,Frigga,thor_dark_world.txt,The prisons.,0.0,[-0.45481855  0.94086415],[ 1.1854413 -1.1511842],0.03729277849197388
246,Thor,thor_dark_world.txt,Loki.,0.0,[ 1.3074534  -0.45312917],[ 1.2027811 -1.2232503],0.029624342918395996
247,Frigga,thor_dark_world.txt,"[referring to Jane] Go, I will look after her. [Thor takes off with his hammer; in the prison Volstagg and Fandral enter the fight with the prisoners]",0.0,[ 1.8433093 -1.0784823],[ 1.212222  -1.3449374],0.13128536939620972
248,Thor,thor_dark_world.txt,"Return to your cells and further harm will come to you. You have my word. [suddenly one of the prisoners punches him in the face] Very well, you don't have my word. [Thor punches him back and starts fighting with the other prisoners]",0.015,[ 1.7529026  -0.90475756],[ 1.1217948 -1.3945762],0.15098834037780762
249,Odin,thor_dark_world.txt,"[to his guards] Send a squadron to the weapons vault, defend it at all costs. Seal the dungeon.",0.0,[ 1.2873695 -0.5002687],[ 1.0342671 -1.2457424],0.04061746597290039
250,Frigga,thor_dark_world.txt,Odin.,0.0,[0.42644426 0.16074947],[ 1.1002147 -1.1633562],0.03217589855194092
251,Odin,thor_dark_world.txt,"Frigga. [to the Asgardian guards] Go! [to Frigga and Jane] It's a skirmish, nothing to fear.",0.0,[ 1.5613457 -0.8329379],[ 1.2565192 -1.3944886],0.0637909471988678
252,Frigga,thor_dark_world.txt,You've never been a very good liar. [at that moment Jane notices Sif as she walks past them],0.3299999999999999,[ 0.88406366 -0.28369805],[ 1.2735591 -1.2708408],0.15742947161197662
253,Odin,thor_dark_world.txt,"Take her to you chambers, I'll come for you when it's safe.",0.5,[ 1.5533093 -0.8470548],[ 0.35986352 -0.4651583 ],0.17489874362945557
254,Frigga,thor_dark_world.txt,You take care.,0.0,[0.2721879  0.25188187],[ 1.7554241 -1.6645459],0.13555657863616943
255,Odin,thor_dark_world.txt,"Despite all I have survived, my queen still worries over me.",0.0,[ 1.1651015  -0.43428874],[ 1.4297096 -1.4151398],0.14910101890563965
256,Frigga,thor_dark_world.txt,"It's only because I worry over you that you have survived. [Odin goes off, Frigga leads Jane away, she takes a sword from one of the guards] Listen to me now, I need you to do everything I ask and no questions.",0.0,[ 1.4983172 -0.7521289],[ 1.1575457 -1.2873633],0.1577242612838745
257,Jane Foster,thor_dark_world.txt,"Yes, ma'am. [as Heimdall is stood in his usual guarding post, he suddenly hears something turns and runs out onto the Bifrost Bridge, he jumps onto one of Malekith's ships cloaked in invisibility, making it visible and manages to send it crashing into the sea, but he soon finds that a giant ship is behind him releasing smaller ships to attack Asgard, Heimdall activates a shield to protect Asgard but Algrim manages to deactivate it sending a ship to crash into the palace] [after Malekith's ship has crashed into the palace the Dark Elves start attacking the Asgardian soldiers killing them all, Malekith leaves the ship and goes to look for Frigga and Jane after which Odin arrives to find all the soldiers killed]",-0.1428571428571428,[ 0.98121184 -0.49615452],[ 0.98741746 -1.245778  ],0.03603005409240723
258,Odin,thor_dark_world.txt,Frigga. [Malekith finds the tower where Frigga is hiding Jane and enters the room],0.0,[ 1.3680762  -0.82238317],[ 1.3861461 -1.5936007],0.07650023698806763
259,Frigga,thor_dark_world.txt,"Stand down, creature. You may still survive this.",-0.1555555555555555,[ 1.6512402  -0.89634293],[ 0.35738203 -0.44547012],0.0655171275138855
260,Malekith,thor_dark_world.txt,"I have survived worse, woman.",-0.4,[ 0.76296425 -0.06965564],[-0.37990797  0.6911204 ],0.07092353701591492
261,Frigga,thor_dark_world.txt,Who are you?,0.0,[ 2.199139  -1.2008573],[ 1.411707  -1.4302005],0.11429658532142639
262,Malekith,thor_dark_world.txt,"I am Malekith, and I would have what it is mine. [as he walks closer to Frigga she strikes him in the face with her sword, he takes out his blade and starts fighting with Frigga, she puts up a good fight but Algrim comes to his aid and subdues her, Malekith walks towards Jane] You have taken something, child. Give it back. [Malekith stands in front of Jane and as he goes to grab her she disappears and he realizes that she's a hologram, he turns to Frigga] Witch! Where is the Aether?",0.35,[ 1.9395121 -1.2871214],[ 0.5277518 -0.6176337],0.14347214996814728
263,Frigga,thor_dark_world.txt,I'll never tell.,0.0,[ 1.2009861  -0.42180842],[ 1.1524125 -1.0608724],0.07482323050498962
264,Malekith,thor_dark_world.txt,"I believe you. [suddenly Algrim stabs Frigga in the back, at the same time Thor rushes in and shoots a lightning bolt at Malekith's face, severely scarring it, he and Algrim escape and jump onto their ship before Thor can catch them; after Malekith and Algrim escape Odin arrives to find Frigga dead, he holds her body in his arms as Thor and Jane look on, a funeral is held for Frigga where all the Asgardians mourn her as her body is pushed out to the sea on a boat and the boat burnt by a flaming arrow, at the same time Loki expresses his grief in his cell] [back on Earth Erik has been institutionalized and is trying to explain the convergence to the patients in his ward]",-0.1428571428571428,[ 1.0153952 -0.5973344],[ 1.4438412 -1.6495718],0.14553019404411316
265,Erik Selvig,thor_dark_world.txt,"The universe rotates on a five thousand year cycle, and once its cycled all the worlds align. [he picks up a shoe and holds it up] Imagine...imagine that this is our world, and...and... [one of the patients hands him another shoe] Oh, thank you. And this is another world. Normally they're separate, but during the alignment everything is connected. All Nine Realms, all Nine Realms are passing through each other and gravity, light, and even matter, is crunching from one world to the other. [he demonstrates with the shoes by smacking one on top of the other repeatedly] But if this happens to us now, the result would be cataclysmic. [he then puts the shoes down and picks up two pencils and holds them up] My gravimetric spikes can stabilize the focal point of the Convergence. [he puts the pencil down and picks up the shoes again] This time the alignment, and all the other worlds, would just pass up by. It's beautiful. It's simple. Any questions? [we see the patients in the ward just carrying on with their activity, no one has really taken any notice of him, then one of the patients (Stan Lee) interrupts]",0.1074074074074074,[ 1.693113  -1.0797203],[ 1.8137945 -2.0292   ],0.0344158411026001
266,Thor,thor_dark_world.txt,"She's your prisoner now? [to Fandral, Volstagg and the guards] Leave us. [they all start walking off and leave Thor with Odin]",0.0,[ 1.6579882 -0.9268318],[ 0.90049314 -1.0384846 ],0.12669599056243896
267,Odin,thor_dark_world.txt,I do not wish to fight with you.,0.0,[ 2.0329604 -1.2650511],[ 1.482886  -1.3983277],0.17398744821548462
268,Thor,thor_dark_world.txt,"Nor I with you, but I intend to pursue Malekith.",0.0,[ 1.9304684 -1.1288995],[ 1.9010878 -2.0237916],0.16415011882781982
269,Odin,thor_dark_world.txt,"We possess the Aether, Malekith will come to us.",0.0,[ 1.7407739  -0.93882495],[ 1.2877007 -1.3470215],0.03570681810379028
270,Thor,thor_dark_world.txt,"Yes, and you will destroy us.",-0.2,[0.67951596 0.0855303 ],[ 1.0302263 -1.0312814],0.13914898037910461
271,Odin,thor_dark_world.txt,You overestimate the power of these creatures.,0.0,[ 0.8819458 -0.1946105],[ 0.63355213 -0.59362745],0.04539346694946289
272,Thor,thor_dark_world.txt,"No, I value our peoples lives. I'll take Jane to the Dark World and draw the enemy away from Asgard. When Malekith pulls the Aether from Jane it will be exposed vulnerable, and I will destroy it and him.",-0.2833333333333334,[ 1.5726254 -0.8462775],[ 0.40655875 -0.57391214],0.09825313091278076
273,Odin,thor_dark_world.txt,"If you fail, you risk this weapon falling into the hands of our enemies.",-0.5,[ 1.6951609 -1.1060319],[ 1.0437951 -1.175164 ],0.05890047550201416
274,Thor,thor_dark_world.txt,The risk is far greater if we do nothing. His ship could be over our heads right now and we'd never even know it.,0.2952380952380952,[ 1.7531337 -1.1514153],[ 0.89902866 -1.1526381 ],0.11701333522796631
275,Odin,thor_dark_world.txt,"If and when he comes, his men will fall by ten thousand Asgardian blades.",0.0,[ 1.0843424 -0.278295 ],[ 0.8490938 -0.9821067],0.10077917575836182
276,Thor,thor_dark_world.txt,And how of our men shall fall on theirs?,0.0,[ 1.6895607  -0.92135704],[ 0.90714073 -1.056238  ],0.14230221509933472
277,Odin,thor_dark_world.txt,"As many as are needed! [there's a moment pause] We will fight! Until the last Asgardian breath, the last drop of Asgardian blood.",0.2604166666666667,[ 1.6385599  -0.80766207],[ 1.1935929 -1.3313984],0.10121890902519226
278,Thor,thor_dark_world.txt,And how are you different from Malekith? [Odin chuckles],0.0,[ 1.7708313 -1.0338553],[ 1.6256307 -1.8786854],0.09124147891998291
279,Odin,thor_dark_world.txt,"The difference, my son, is that I will win. [Odin turns and walks off] [back on Earth, Darcy paces around her apartment as Ian is sat watching the news on TV]",0.4,[ 1.530034  -0.8483786],[ 1.518939  -1.7630996],0.1628178507089615
280,Darcy Lewis,thor_dark_world.txt,Jane isn't called me back. Erik isn't calling me back. Stupid SHIELD isn't calling me back!,-0.1999999999999999,[ 1.7456046 -1.096501 ],[ 1.5790167 -1.6344317],0.09118688106536865
281,Ian Boothby,thor_dark_world.txt,What's SHIELD?,0.0,[ 2.0409343 -1.1002781],[ 1.5511073 -1.6319944],0.025329142808914185
282,Darcy Lewis,thor_dark_world.txt,"It's a secret. [Darcy leaves a voice message for Erik] Uh...hey, Erik. It's Darcy again. Uh...Thor came back, he took Jane to Asgard and um...I'm not sure what I'm supposed to do. [as Ian is watching the news they start reporting about Erik being arrested at Stonehenge]",-0.2166666666666666,[ 1.3462207 -0.8230764],[ 1.973749  -2.0666454],0.04743802547454834
283,Ian Boothby,thor_dark_world.txt,"Darcy, you really need to look at this. Your friend Erik, what was his last name again? [Darcy looks at the news report on TV]",0.1,[ 1.8778683 -1.1484483],[ 2.1999896 -2.275548 ],0.12675651907920837
284,Thor,thor_dark_world.txt,You're not in Odin's war council?,0.0,[ 0.67450964 -0.1441088 ],[ 1.6512676 -1.7558132],0.05406275391578674
285,Heimdall,thor_dark_world.txt,The Bifrost is closed by your father's orders. No one is to come or to go. [Heimdall takes off his helmet and places it on the table] We face an enemy that is invisible even to me. Of what use is a guardian such as that? [he sits down looking defeated],-0.0851851851851852,[ 1.8889604 -1.1180733],[ 1.1916696 -1.3950292],0.09388971328735352
286,Thor,thor_dark_world.txt,"Malekith will return, you know this. I'll need your help.",0.0,[ 1.714858   -0.90796494],[ 1.7479188 -1.7896329],0.16398102045059204
287,Heimdall,thor_dark_world.txt,"I cannot overrule my King's wishes, not even for you.",0.0,[ 1.6049929  -0.72149676],[ 1.577442  -1.6091077],0.1568482518196106
288,Thor,thor_dark_world.txt,"I'm not asking you to. The Realms need their All-Father strong and unchallenged, whether he is or not. But he is blinded, Heimdall, by hatred and by grief.",-0.1833333333333333,[ 1.7633265 -1.0895036],[ 1.7324926 -1.8463323],0.12458688020706177
289,Heimdall,thor_dark_world.txt,As are we all.,0.0,[0.45764455 0.26588747],[ 1.5707422 -1.4954722],0.06201699376106262
290,Thor,thor_dark_world.txt,Well I see clearly enough.,0.0,[0.3355804  0.47322652],[ 1.6078714 -1.4845117],0.0373610258102417
291,Heimdall,thor_dark_world.txt,The risks are too great.,0.8,[ 1.4029672 -0.8203903],[ 1.4261918 -1.3420721],0.05836150050163269
292,Thor,thor_dark_world.txt,"Everything that we do from here on is a risk, there is no other way. [Heimdall hesitates before replying]",0.0625,[ 2.001655  -1.2679806],[ 1.8380767 -1.9530873],0.03189849853515625
293,Heimdall,thor_dark_world.txt,What do you require of me?,0.0,[ 2.2410033 -1.3325648],[ 1.5881432 -1.5592417],0.17817609012126923
294,Thor,thor_dark_world.txt,"What I'm about to ask of you is treason of the highest order. Success will bring us exile and failure shall mean our death. Malekith knew the Aether was here, he can sense its power. If we do nothing he will come for it again, but this time lay waste to all of Asgard. [we see Thor holding a meeting with Sif, Fandral, Volstagg and Heimdall] We must move Jane off world.",-0.1322916666666667,[ 1.6111828  -0.95856947],[ 0.9324372 -1.142052 ],0.09876468777656555
295,Sif,thor_dark_world.txt,The Bifrost has been shut down and the Tesseract locked away in a vault.,-0.1555555555555555,[ 0.8207341  -0.14644575],[ 1.4770867 -1.6296692],0.021210402250289917
296,Heimdall,thor_dark_world.txt,"There are other paths off Asgard, ways known only to a few.",-0.1083333333333333,[ 1.4822527  -0.85805386],[ 1.6806396 -1.7150425],0.021143734455108643
