Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
Steve Rogers,Wanda?,0.0,[ 1.7891489 -0.8493287],[ 1.4263021 -1.3981221],-0.0558523908257484,-5.99892520904541,-6.221283435821533,-6.4335551261901855,-5.390948295593262,-4.214282989501953,-7.005119800567627,-2.1870391368865967,-1.2712388038635254,-6.9009575843811035,-6.734968185424805,-6.330869674682617,-6.8017072677612305,-7.524246692657471,-5.363876819610596,-6.973865985870361,-7.4880523681640625,-8.310823440551758,-6.415469169616699,-5.8065948486328125,-7.857989311218262,-6.273183345794678,-9.156620979309082,-5.291909694671631,-8.496811866760254,-8.2011137008667,-7.155157089233398,-5.105334281921387,1.2990281581878662
Natasha Romanoff,TBD (To Be Determined). I'm off to Vienna for the signing of the Accords. There's plenty of room on the jet.,0.0,[ 1.8510411 -1.0753862],[ 1.8815122 -1.8443912],-0.053615603595972,-5.012173175811768,-6.161844253540039,-7.627384662628174,-6.184780597686768,-2.276388645172119,-6.111641883850098,-5.7694621086120605,-5.607340335845947,-4.588794231414795,-6.729784965515137,-6.600233554840088,-7.6276702880859375,-8.28093433380127,-3.0405571460723877,-7.206594467163086,-5.798750877380371,-8.20383358001709,-4.024229049682617,-6.485023498535156,-7.381503582000732,-4.149593830108643,-6.643426418304443,-4.693971157073975,-6.333683490753174,-8.045563697814941,-7.060976982116699,-6.681741714477539,1.44512140750885
Natasha Romanoff,Just because it's the path of least resistance doesn't mean it's the wrong path. Staying together is more important than how we stay together.,-0.0425,[ 1.871893  -1.1871911],[ 1.7381449 -1.8049545],-0.0591637529432773,-4.149532794952393,-7.898915767669678,-6.4372663497924805,-4.640713214874268,0.05775927007198334,-2.321234703063965,-5.131380558013916,-6.73155403137207,-5.138433933258057,-5.520552158355713,-2.6327311992645264,-7.34708309173584,-7.637596607208252,-6.463801383972168,-6.618260383605957,-5.681151390075684,-7.441734790802002,-6.012294769287109,-5.997486114501953,-6.655214786529541,-2.923192262649536,-5.968908309936523,-2.855509042739868,-4.979611873626709,-7.099027156829834,-6.247940540313721,-7.5160040855407715,-0.7840443253517151
Steve Rogers,What are we giving up to do it?,0.0,[ 2.324157  -1.4675239],[ 1.5930454 -1.642847 ],-0.0599619150161743,-6.602466583251953,-6.638744354248047,-5.314310073852539,-3.7340171337127686,-5.244724273681641,-6.043609619140625,-0.8708372116088867,0.4962696433067322,-6.675297260284424,-5.06812047958374,-4.974360942840576,-6.581203937530518,-6.754638195037842,-6.603598117828369,-6.356879711151123,-7.539999008178711,-7.800196647644043,-7.174571990966797,-7.258569717407227,-6.9201979637146,-5.417039394378662,-9.682334899902344,-5.064063549041748,-8.672475814819336,-7.463068008422852,-6.141787052154541,-4.648839950561523,-0.9124700427055359
Steve Rogers,"I'm sorry, Nat. I can't sign it.",-0.5,[ 1.5637552 -1.0413265],[ 1.8605949 -1.8983351],-0.0593484789133071,-6.08528470993042,-6.232246398925781,-5.374185085296631,-4.1805548667907715,-3.641524076461792,-3.784956932067871,-5.3988261222839355,-5.815084457397461,-5.0554351806640625,-2.445340633392334,-2.2850019931793213,-5.809663772583008,-4.5540971755981445,-6.756804943084717,-6.4712700843811035,-5.04476261138916,-5.2132792472839355,-5.775406837463379,-5.191305160522461,-5.598502159118652,-4.924025058746338,-7.4006829261779785,-4.066761493682861,-5.8150954246521,0.636533796787262,-0.5770938992500305,-7.152381896972656,-3.1743650436401367
Natasha Romanoff,I know.,0.0,[0.3627463  0.27165565],[ 1.018171  -0.8657721],-0.0603334307670593,-5.629488945007324,-7.032061576843262,-6.913402557373047,-5.246240615844727,-0.2823346257209778,-6.3253021240234375,-6.886946678161621,-6.721246242523193,-6.691293239593506,-6.599338054656982,-6.370625972747803,-6.7870283126831055,-8.219952583312988,-6.504936695098877,-7.460191249847412,-7.175881385803223,-8.7193021774292,-6.791481018066406,-6.118003845214844,-8.283585548400879,-5.248166084289551,-8.026808738708496,-3.8988142013549805,-7.343319416046143,-8.363451957702637,-6.823673725128174,-7.628861427307129,0.2800336480140686
Steve Rogers,Then what are you doing here?,0.0,[ 1.6338488  -0.89774036],[ 1.4304982 -1.4863745],-0.0601006895303726,-6.606266021728516,-6.443952560424805,-5.787513256072998,-4.3649773597717285,-5.490420341491699,-6.494924545288086,-1.2141112089157104,0.30632880330085754,-7.060734748840332,-6.042212963104248,-5.416867733001709,-6.775667190551758,-7.1621832847595215,-6.671486854553223,-6.980529308319092,-7.143111705780029,-8.223539352416992,-7.23137903213501,-7.04275369644165,-7.7321319580078125,-6.197678089141846,-10.041926383972168,-5.65327787399292,-9.011713981628418,-7.860954284667969,-6.73763370513916,-4.946834564208984,-0.4818931519985199
Natasha Romanoff,I didn't want you to be alone.,0.0,[ 1.4821528  -0.67957616],[ 2.0304587 -1.8386296],-0.0135821029543876,-6.810312271118164,-7.193962097167969,-4.815460681915283,-3.0395519733428955,-4.4958038330078125,-3.4269120693206787,-6.202547073364258,-6.414324760437012,-2.494485855102539,-3.046858072280884,-2.4281415939331055,-4.754549026489258,-6.18837308883667,-7.011117458343506,-4.278807163238525,-7.327653884887695,-5.977781772613525,-6.65913200378418,-6.234589576721191,-4.8041887283325195,-5.356747150421143,-7.6763529777526855,-4.458230972290039,-6.446384429931641,-5.83655309677124,-2.362903594970703,-7.374018669128418,-0.3746855556964874
Natasha Romanoff,Come here.,0.0,[ 1.1406727  -0.32656157],[ 1.378744  -1.3843501],-0.0593293011188507,-6.3725738525390625,-6.450868606567383,-5.081244945526123,-4.377820014953613,-4.607180595397949,-6.030230522155762,-6.400124549865723,-6.355683326721191,-6.431846618652344,-5.929242134094238,-5.724185943603516,-6.319880962371826,-7.5416035652160645,-6.315554141998291,-6.658246040344238,-7.289283752441406,-7.895930767059326,-6.559115409851074,-6.950775146484375,-7.8799262046813965,-6.178160190582275,-8.304600715637207,-5.654219627380371,-8.232037544250488,-8.087784767150879,-6.1836347579956055,-7.170200824737549,3.283860683441162
Natasha Romanoff,Yes?,0.0,[ 1.4607874  -0.62893206],[ 1.1038216 -1.0922269],-0.0576096922159194,-5.585212707519531,-6.940057754516602,-6.845276355743408,-5.721151828765869,-2.175901174545288,-6.698163986206055,-2.018904209136963,-1.2718960046768188,-6.578267574310303,-6.824526309967041,-6.025525093078613,-7.446784496307373,-8.015686988830566,-4.810664176940918,-6.899982929229736,-7.504414081573486,-8.46662712097168,-6.185269832611084,-5.925710678100586,-7.558584690093994,-5.337360382080078,-8.734009742736816,-4.434750556945801,-7.894433498382568,-8.382730484008789,-7.177237510681152,-4.8843994140625,0.16255652904510498
Natasha Romanoff,Thanks.,0.2,[-0.370325   0.8757299],[ 1.2195907 -1.1703982],-0.0573799088597297,-5.147387504577637,-6.290310859680176,-6.806906223297119,-5.339074611663818,-4.597309589385986,-6.260883331298828,-5.949649810791016,-6.445365905761719,-6.791614055633545,-6.22617769241333,-5.761833667755127,-6.779120922088623,-7.271751403808594,-6.082680702209473,-7.625678062438965,4.507147789001465,-7.725029468536377,-5.791374206542969,-6.650284767150879,-8.4874906539917,-5.427586078643799,-7.558939456939697,-5.21253776550293,-6.176512241363525,-6.201846122741699,-6.034266948699951,-6.3030219078063965,-4.497942924499512
T'Challa,I suppose neither of us is used to the spotlight.,0.0,[ 1.2210759  -0.40019163],[ 1.722397  -1.6396681],-0.0611403174698352,-7.194482803344727,-6.9335856437683105,-6.528101444244385,-3.9906556606292725,-3.985907793045044,-7.033365249633789,-1.5005508661270142,-5.002112865447998,-7.047959327697754,-3.7861037254333496,-2.487469434738159,-6.407869338989258,-6.318423748016357,-7.620401382446289,-7.013442039489746,-7.161561012268066,-7.623996257781982,-7.1206955909729,-7.100188255310059,-7.0796918869018555,-5.2724432945251465,-8.563700675964355,-2.5986201763153076,-7.508199214935303,-6.9538164138793945,-5.646137714385986,-5.717181205749512,1.0331790447235107
Natasha Romanoff,"Oh, well, it's not always so flattering.",0.0,[0.01816007 0.5074402 ],[ 1.5338863 -1.4916517],-0.0568882375955581,-4.6981048583984375,-6.020960807800293,-5.238075256347656,-2.150808095932007,-2.7882802486419678,-5.662350654602051,-5.4846649169921875,-7.381145477294922,-6.623926639556885,-1.3373441696166992,0.8043086528778076,-4.076658725738525,-4.5157246589660645,-6.653881549835205,-6.5069451332092285,-6.331040382385254,-7.040217876434326,-6.052494049072266,-6.191164016723633,-6.489219665527344,-5.104426860809326,-6.854406356811523,-3.1586754322052,-5.694067478179932,-5.886822700500488,-4.5153913497924805,-5.902153015136719,-2.5074920654296875
T'Challa,You seem to be doing alright so far. Considering your last trip to Capitol Hill . . . I wouldn't think you would be particularly comfortable in this company.,0.1666666666666666,[ 0.45985255 -0.10821383],[ 1.8088359 -1.6371764],-0.0420092716813087,-4.657532691955566,-7.3735198974609375,-7.0757737159729,-4.282649517059326,-3.313865900039673,-4.258109092712402,-3.438386917114258,-5.1288275718688965,-5.863457679748535,-2.8540029525756836,-0.1540239453315735,-6.476777076721191,-6.382749080657959,-6.662642955780029,-5.981290817260742,-6.198697090148926,-7.049412250518799,-6.983281135559082,-7.388795375823975,-6.215448379516602,-2.948803663253784,-7.481156349182129,-3.722505569458008,-6.039368152618408,-6.754091739654541,-5.173110485076904,-5.303308486938477,-0.2903311252593994
Natasha Romanoff,"Well, I'm not.",0.0,[0.54534066 0.04744444],[ 1.4922134 -1.4191527],-0.0598846599459648,-6.449419021606445,-6.269362449645996,-5.186356067657471,-3.4557838439941406,-3.8535125255584717,-6.161772727966309,-5.1717071533203125,-6.680257797241211,-7.3722453117370605,-4.917438983917236,0.2642974257469177,-6.534824371337891,-7.072051525115967,-7.061249732971191,-7.196291446685791,-6.925028324127197,-8.108821868896484,-6.497112274169922,-7.742236137390137,-7.932956218719482,-6.094088077545166,-8.373072624206543,-4.390321731567383,-7.363897800445557,-7.987102508544922,-6.21484375,-6.680390357971191,0.3699151873588562
T'Challa,"That alone makes me glad you're here, Miss Romanoff.",0.5,[0.2360793 0.343958 ],[ 1.3400126 -1.3642668],-0.0223104655742645,-1.9750663042068481,-5.3209428787231445,-6.381970405578613,-5.323368072509766,-2.3003292083740234,-3.587374687194824,-6.238823890686035,-6.698290824890137,-6.251221656799316,-6.4819183349609375,-5.341660499572754,-7.310314178466797,-7.208398342132568,-4.440380096435547,-7.551298141479492,-2.7866573333740234,-6.723809719085693,1.0837037563323975,-4.151313781738281,-6.931361198425293,-5.032114505767822,-4.526611328125,-4.889012813568115,-3.098928451538086,-7.016657829284668,-5.887115955352783,-6.94052791595459,-3.1181416511535645
Natasha Romanoff,Why? You don't approve of all this?,0.0,[ 1.489945   -0.90309095],[ 1.6435188 -1.6381576],-0.0553962886333465,-6.722497940063477,-5.942403793334961,-3.695168972015381,-1.7627229690551758,-5.040058135986328,-6.000064373016357,-0.8290165066719055,-1.0893622636795044,-6.865969657897949,-3.5314249992370605,-0.6365212202072144,-4.921100616455078,-5.233178615570068,-6.603011608123779,-6.211071491241455,-7.3581342697143555,-7.562148094177246,-6.784163475036621,-7.293063163757324,-6.42360258102417,-6.024229049682617,-8.98665714263916,-5.125879287719727,-8.107993125915527,-7.0913004875183105,-5.643221378326416,-5.0999650955200195,-1.191462755203247
T'Challa,"The Accords, yes. The politics, not really. Two people in a room can get more done than a hundred.",0.2,[ 1.0783418  -0.49805728],[ 1.7279783 -1.6577302],-0.0536110289394855,-5.093297004699707,-7.055678844451904,-6.37074613571167,-3.880854845046997,-0.5345070362091064,-6.44155216217041,-4.886995315551758,-6.742757797241211,-6.43770170211792,-4.834563732147217,-1.3990002870559692,-6.953348159790039,-7.806458950042725,-6.8485283851623535,-8.021562576293945,-6.46010684967041,-8.68426513671875,-6.901785850524902,-7.1985673904418945,-8.462120056152344,-4.206173419952393,-7.570996284484863,-3.7519092559814453,-7.022252559661865,-8.387717247009277,-7.3627119064331055,-6.92618989944458,-0.28504157066345215
T'Challa,Father.,0.0,[ 1.0260011  -0.23790798],[ 1.3117877 -1.2512428],-0.0610257573425769,-5.411896228790283,-6.390554428100586,-5.637491703033447,-4.758912086486816,-4.166224479675293,-6.644567012786865,-6.66768741607666,-7.136744976043701,-6.995635509490967,-5.612590312957764,-5.453330039978027,-6.090736389160156,-7.166980266571045,-6.215829372406006,-6.490502834320068,-6.85910701751709,-7.7194600105285645,-6.217957019805908,-6.787078380584717,-7.883685111999512,-6.474947929382324,-7.632480621337891,-5.141096591949463,-7.716933250427246,-7.864602565765381,-5.987724781036377,-7.118934154510498,3.20278000831604
Natasha Romanoff,"King T'Chaka. Please, allow me to apologize for what happened in Nigeria.",0.0,[ 1.453963   -0.57613766],[ 1.9452751 -2.098103 ],-0.0611115619540214,-5.9521379470825195,-5.840087890625,-5.2300848960876465,-4.316906452178955,-4.267148017883301,-3.032543420791626,-5.625629425048828,-4.61276912689209,-2.765970230102539,-3.5234901905059814,-5.024524688720703,-5.459936141967773,-4.164621353149414,-6.119476795196533,-6.247969150543213,-5.102631568908691,-4.906355381011963,-5.542812347412109,-5.174392223358154,-5.567815780639648,-4.65679407119751,-7.012516498565674,-4.459061622619629,-5.874597549438477,0.8719639182090759,-1.1073280572891235,-6.800652503967285,-1.873645305633545
Natasha Romanoff,"Yes, so am I.",0.0,[0.6531213  0.02158325],[ 1.4562458 -1.3984977],-0.0601384118199348,-5.891318321228027,-6.144872188568115,-6.623486518859863,-5.400646209716797,0.035610347986221313,-6.66522741317749,-5.128054618835449,-5.2085862159729,-6.397388935089111,-6.756170272827148,-5.464977741241455,-6.871603012084961,-7.476254940032959,-3.6884989738464355,-6.633150577545166,-7.028130531311035,-8.08414077758789,-4.705172538757324,-6.205997467041016,-7.177720069885254,-5.260406017303467,-7.075419902801514,-3.5172362327575684,-6.11949348449707,-8.408731460571289,-7.029714107513428,-5.511626720428467,-0.09358726441860199
T'Challa,That is the future calling. Such a pleasure.,0.0,[-1.3651804  1.5143627],[ 1.6701988 -1.5918057],-0.0081458911299705,-1.865423560142517,-5.107095718383789,-7.044850826263428,-5.942823886871338,-2.047508478164673,-4.259249210357666,-5.675481796264648,-6.171329498291016,-5.921987056732178,-6.529504776000977,-5.484393119812012,-7.550639629364014,-7.571073532104492,-3.091940402984619,-7.0839056968688965,-2.173295497894287,-7.000718593597412,1.0435972213745117,-4.978630542755127,-6.758203506469727,-3.8640148639678955,-4.492338180541992,-4.779964447021484,-3.131291151046753,-7.405050277709961,-6.47861909866333,-6.160918235778809,-3.720890760421753
Natasha Romanoff,Thank you. [Natasha goes.],0.0,[ 1.2556117 -0.6986195],[ 1.4496742 -1.5754228],-0.0603701993823051,-5.628421783447266,-6.052175045013428,-6.826452255249023,-5.341379165649414,-4.533490180969238,-6.397480010986328,-5.948502540588379,-6.591339588165283,-6.945369720458984,-6.374772548675537,-5.830657482147217,-6.806995391845703,-7.286718368530273,-6.203286647796631,-7.620394229888916,4.366067886352539,-7.822940826416016,-5.740801811218262,-6.7064208984375,-8.504673957824707,-5.562160968780518,-7.695006370544434,-5.056854724884033,-6.2240376472473145,-6.3540802001953125,-6.10398006439209,-6.458773136138916,-4.399852752685547
T'Challa,"I'm happy, Father.",0.8,[-0.10757129  0.7917031 ],[ 1.8266453 -1.8405437],0.0023658573627471,-3.61590313911438,-4.607368469238281,-5.740677356719971,-4.922024250030518,-2.991563081741333,-3.581087589263916,-5.845499038696289,-6.39238977432251,-5.888165473937988,-6.085374355316162,-5.087926387786865,-7.2287445068359375,-6.859988689422607,-4.403943061828613,-7.1992716789245605,-4.152436256408691,-6.653677463531494,1.9146239757537842,-3.9580001831054688,-6.436986446380615,-4.6839518547058105,-5.333629131317139,-4.9161272048950195,-3.5159566402435303,-6.526556968688965,-5.0580668449401855,-6.826645851135254,-3.4806699752807617
T'Challa,Thank you.,0.0,[-0.32812458  0.9028951 ],[ 1.3803478 -1.3589175],-0.0408685244619846,-5.443839073181152,-5.915876388549805,-6.621511459350586,-5.206047534942627,-4.500817775726318,-6.262693405151367,-5.867311954498291,-6.399845123291016,-6.8674445152282715,-6.310667514801025,-5.692324161529541,-6.7193603515625,-7.275278568267822,-6.156685829162598,-7.596985340118408,4.592663764953613,-7.766776084899902,-5.651518821716309,-6.474681377410889,-8.446516990661621,-5.359277725219727,-7.671636581420898,-5.131585121154785,-6.192340850830078,-6.291460037231445,-6.08640193939209,-6.389485836029053,-4.789541244506836
T'Challa,EVERYBODY GET DOWN!,-0.1944444444444444,[ 1.8404553  -0.93926936],[ 0.45775765 -0.7348456 ],-0.0614609941840171,-6.178600311279297,-6.546648979187012,-0.35119131207466125,-2.4053871631622314,-5.186131000518799,-4.043266773223877,-5.971778869628906,-6.009424686431885,-6.370581150054932,-5.07443380355835,-4.292367458343506,-4.723697662353516,-6.447014808654785,-6.538675785064697,-5.2410359382629395,-7.501731872558594,-6.687957286834717,-6.182690620422363,-5.649970054626465,-6.651427268981934,-6.1971659660339355,-7.591191291809082,-5.786098480224609,-7.770946979522705,-6.872514724731445,-4.385813236236572,-6.860524654388428,0.27736198902130127
Sharon Carter,"My mom tried to talk me out of enlisting, but, um, not Aunt Peggy. She bought me my first thigh holster.",0.25,[ 0.99132735 -0.43531504],[ 0.96112776 -0.9502111 ],0.0674134492874145,-6.319636344909668,-6.81258487701416,-6.405876636505127,-3.6835639476776123,-3.8293979167938232,-6.072900295257568,-6.449545860290527,-7.125820636749268,-5.095040798187256,-1.1495319604873657,-2.862602949142456,-6.481054306030273,-5.965717792510986,-6.510787010192871,-6.966192722320557,-6.702408790588379,-6.344794750213623,-5.143566608428955,-6.144248962402344,-6.259941101074219,-5.37592077255249,-6.926385402679443,-3.2378718852996826,-5.492820739746094,-5.664992809295654,-2.8472821712493896,-6.2350544929504395,0.5910062789916992
Steve Rogers,Very practical.,0.2,[-1.3872102  1.545899 ],[ 1.3423173 -1.3157082],-0.0594270043075084,-3.9932680130004883,-7.166003704071045,-7.275105953216553,-5.361734390258789,0.1499040424823761,-5.882462501525879,-7.072790145874023,-7.424850940704346,-7.056601047515869,-6.340168476104736,-5.284506320953369,-7.127807140350342,-8.387490272521973,-6.706801891326904,-7.527096271514893,-5.925949573516846,-8.58216381072998,-6.6204352378845215,-7.374686241149902,-8.413779258728027,-4.566854000091553,-7.06009578704834,-4.23080587387085,-6.558666706085205,-8.387681007385254,-7.120715141296387,-7.661706924438477,-0.08260044455528259
Sharon Carter,And stylish. [Sharon and Steve wait by an elevator. They stand facing each other.],0.1875,[0.5358142  0.01994575],[ 1.853585  -1.9388072],-0.0621450692415237,0.3164430558681488,-7.0668792724609375,-7.1208367347717285,-5.292688846588135,-2.5632431507110596,-6.776180267333984,-6.677689552307129,-7.219728469848633,-7.066713809967041,-5.630782604217529,-5.4047770500183105,-6.41642427444458,-7.382645606994629,-5.7946906089782715,-7.296680927276611,-5.277566432952881,-8.049694061279297,-6.0161638259887695,-6.402927398681641,-8.640128135681152,-5.867659091949463,-5.752756118774414,-4.3594584465026855,-7.024170398712158,-8.12601089477539,-6.909358024597168,-6.791749000549316,0.26091891527175903
Steve Rogers,CIA has you stationed over here now?,0.0,[ 2.008013  -1.0825304],[ 1.529193  -1.5867251],-0.0593746304512023,-6.249633312225342,-6.410205841064453,-5.9750776290893555,-4.677517414093018,-5.054011821746826,-6.703269958496094,-1.2370948791503906,0.20886072516441345,-7.092549800872803,-6.370727062225342,-5.704406261444092,-6.726715087890625,-7.303115367889404,-6.620652675628662,-7.0027384757995605,-7.149158477783203,-8.327203750610352,-7.312229156494141,-6.725013732910156,-7.864089012145996,-6.3068718910217285,-9.9321928024292,-5.531970500946045,-9.018183708190918,-7.9674811363220215,-6.9266743659973145,-5.23881721496582,-0.22424712777137756
Sharon Carter,"In Berlin, Joint Terrorism Task Force.",0.0,[-0.11875629  0.6507491 ],[ 1.6658776 -1.74747  ],-0.0611509978771209,-5.816403388977051,-6.183157920837402,-6.073774337768555,-5.235206127166748,-3.7520320415496826,-6.999547481536865,-6.117574691772461,-6.6776838302612305,-6.617835521697998,-5.784939765930176,-5.975343227386475,-6.176774024963379,-7.064807415008545,-5.879012107849121,-5.58876371383667,-7.322643280029297,-7.4768805503845215,-6.0192975997924805,-6.696591377258301,-7.229475021362305,-6.258020401000977,-7.66372013092041,-4.671891689300537,-7.687700271606445,-7.835030555725098,-5.578414440155029,-6.707771301269531,2.9330456256866455
Steve Rogers,Right. Right. Sounds fun.,0.2904761904761905,[-1.8804395  1.9304725],[ 1.1168386 -1.0638063],-0.0615545660257339,-2.657104015350342,0.549100935459137,-6.392655372619629,-5.076105117797852,-1.7555099725723267,-5.34890079498291,-5.514740943908691,-5.257224082946777,-6.391232013702393,-6.585556507110596,-5.588926792144775,-7.043190002441406,-6.823378086090088,-3.7650671005249023,-7.120279788970947,-5.553049087524414,-7.457240581512451,0.407062292098999,-4.843685150146484,-6.77570915222168,-4.905528545379639,-6.055212020874023,-4.496315956115723,-4.68141508102417,-7.404177188873291,-6.3201985359191895,-6.510817527770996,-3.7825021743774414
Sharon Carter,"I know, right?",0.2857142857142857,[0.6208163 0.0806428],[ 1.1688348 -1.0511206],-0.0613700449466705,-5.8534746170043945,-6.612689018249512,-6.623722076416016,-5.292628765106201,-2.7830684185028076,-5.8260955810546875,-0.5718424916267395,-0.31087183952331543,-6.463195323944092,-6.461498737335205,-5.7693071365356445,-7.03615665435791,-7.493483066558838,-6.023421287536621,-6.352901935577393,-7.207779884338379,-8.000738143920898,-6.835810661315918,-6.022372722625732,-6.981520175933838,-4.867486953735352,-9.068490028381348,-3.8427395820617676,-8.0255708694458,-7.529182434082031,-6.574852466583252,-5.101314544677734,-0.9645587801933289
Steve Rogers,[Steve nods and smiles at Sharon.] I've been meaning to ask you. When you were spying on me from across the hall . . . .,0.0,[ 0.8476848  -0.47994262],[ 1.9945066 -1.983901 ],-0.0364853143692016,-6.595581531524658,-5.548459053039551,-6.672939777374268,-4.919933795928955,-4.870715141296387,-5.590216159820557,-4.726432800292969,-3.4411613941192627,-3.478276014328003,-5.660563945770264,-6.813160419464111,-6.416530609130859,-6.502972602844238,-5.975104331970215,-6.7673115730285645,-7.45804500579834,-7.388795375823975,-6.092649936676025,-6.316509246826172,-7.086807727813721,-4.72886323928833,-8.292285919189453,-4.223480701446533,-7.42688512802124,-5.835898399353027,-5.785745620727539,-6.015287399291992,1.153140902519226
Sharon Carter,You mean when I was doing my job.,-0.3125,[-0.389372   0.7746359],[ 2.0890548 -1.9868085],-0.061562143266201,-6.629768371582031,-6.1002607345581055,-6.176765441894531,-4.294421672821045,-4.0462565422058105,-7.3394975662231445,-4.724428176879883,-6.1599321365356445,-7.327628135681152,-5.857636451721191,-5.3953118324279785,-6.46476936340332,-7.315196514129639,-6.922183513641357,-6.944622993469238,-7.680109024047852,-8.300102233886719,-6.977427005767822,-7.5980224609375,-7.979234218597412,-5.835673809051514,-8.442137718200684,-3.7919487953186035,-8.133939743041992,-8.438976287841797,-6.793508052825928,-6.649718284606934,2.763425827026367
Steve Rogers,Did Peggy know?,0.0,[ 1.7367038 -0.9646068],[ 1.4688705 -1.394266 ],-0.0589987188577652,-6.207878589630127,-6.265318870544434,-6.226908206939697,-5.10792875289917,-4.935412406921387,-6.5012311935424805,-2.1815967559814453,-0.08813227713108063,-6.4383931159973145,-6.545233249664307,-6.13754415512085,-7.031407356262207,-7.552152156829834,-6.107009410858154,-6.98469352722168,-7.524484634399414,-8.273680686950684,-7.183274269104004,-6.447898864746094,-7.882231712341309,-6.029743671417236,-9.837952613830566,-5.6708173751831055,-8.891453742980957,-7.966763496398926,-6.9498491287231445,-5.283812999725342,0.5356375575065613
Sharon Carter,She kept so many secrets. I didn't want her to have one from you. [The elevator arrives.] Thanks for walking me back.,0.2333333333333333,[ 1.1877422  -0.49126053],[ 1.1231138 -1.0026445],-0.0117533579468727,-5.7778730392456055,-6.611051082611084,-6.369897842407227,-4.551233768463135,-4.828169822692871,-6.543182373046875,-5.427464485168457,-6.236828804016113,-6.082639217376709,-5.878442287445068,-5.2417988777160645,-6.288928985595703,-6.737295627593994,-6.074741363525391,-7.113332748413086,3.3381454944610596,-7.796847343444824,-6.095519065856934,-7.143682479858398,-8.027178764343262,-6.3150315284729,-7.613138198852539,-4.731145858764648,-6.1075005531311035,-6.55926513671875,-6.0425848960876465,-6.407982349395752,-3.3435540199279785
Steve Rogers,Sure. [Sam comes over.],0.5,[ 1.4916219 -0.8677493],[ 1.4495718 -1.725611 ],-0.0563173219561576,-5.611157417297363,-6.896588325500488,-6.9638590812683105,-5.5490946769714355,-0.49728748202323914,-6.62646484375,-6.091333389282227,-6.307027816772461,-6.941053867340088,-7.046663761138916,-5.956882476806641,-7.276155471801758,-8.7394437789917,-6.076352596282959,-7.708500862121582,-7.136980056762695,-8.920572280883789,-6.3516340255737305,-6.506156921386719,-8.531888008117676,-5.4007158279418945,-8.07834529876709,-4.713581085205078,-7.490589618682861,-8.972941398620605,-7.46337890625,-7.488957405090332,0.7398669123649597
Sam Wilson,Steve. There's something you gotta see.,0.0,[ 1.6618291 -0.8520504],[ 1.7092063 -1.751211 ],-0.0608119368553161,-6.277708053588867,-6.404877185821533,-6.433825969696045,-4.9803996086120605,-3.9208314418792725,-5.84679651260376,-5.631131172180176,-5.383082389831543,-6.056661605834961,-6.140145301818848,-6.254727363586426,-6.6807966232299805,-7.8017706871032715,-5.990501880645752,-6.756370544433594,-7.913674354553223,-8.292974472045898,-6.756243705749512,-6.850014686584473,-7.757216930389404,-5.602315425872803,-8.394782066345215,-5.051478385925293,-8.088225364685059,-8.171570777893066,-6.795388698577881,-6.988856315612793,3.093203067779541
Sharon Carter,Who's coordinating?,0.0,[ 2.1034887 -1.0239453],[ 1.1277573 -1.1237451],-0.0567443445324897,-6.756933212280273,-6.590847969055176,-5.9577226638793945,-4.475775241851807,-5.277127265930176,-6.617119789123535,-0.8749650716781616,0.05377504229545593,-7.116725444793701,-6.046019077301025,-5.389702320098877,-6.965984344482422,-7.268948078155518,-6.719419956207275,-7.1644606590271,-7.244904518127441,-8.297948837280273,-7.23300313949585,-6.896248817443848,-7.803643226623535,-6.227738857269287,-10.021799087524414,-5.506672382354736,-9.013522148132324,-7.897686004638672,-6.752387523651123,-5.2192182540893555,-0.29079470038414
Sharon Carter,Good. They're solid. Forensics?,0.35,[ 1.6034375 -1.0255765],[ 1.7599763 -1.8550379],-0.0547142848372459,1.0654627084732056,-6.249407768249512,-6.2355732917785645,-5.5560078620910645,-2.48225474357605,-5.795243263244629,-2.3930468559265137,-0.31238555908203125,-6.616401672363281,-5.8030242919921875,-4.865996360778809,-6.691242218017578,-7.377208232879639,-5.052308082580566,-6.936197280883789,-4.988715171813965,-7.518486499786377,-5.915513515472412,-5.412553310394287,-7.695674419403076,-5.293908596038818,-7.298592567443848,-5.131463527679443,-7.55181360244751,-7.0336432456970215,-6.049167156219482,-5.383238792419434,-3.3626725673675537
Sharon Carter,I have to go to work.,0.0,[0.3909905  0.26994237],[ 1.2770821 -1.079934 ],-0.0565391182899475,-5.956271171569824,-6.891531467437744,-5.734793186187744,-3.9283974170684814,-2.7798125743865967,-5.340877532958984,-7.436946392059326,-6.922513484954834,-4.510321140289307,-5.488006114959717,-5.723480701446533,-6.54227876663208,-7.8805131912231445,-6.039139270782471,-6.914350509643555,-8.139688491821289,-8.194936752319336,-6.545426368713379,-7.22678804397583,-7.668389320373535,-4.71465539932251,-7.566816329956055,-5.0471062660217285,-7.257757186889648,-7.993898391723633,-5.9704179763793945,-7.931767463684082,2.0263285636901855
