Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
PO,"No, I...",0.0,[ 1.1156422  -0.32834783],[ 1.8319054 -1.690835 ],0.0880602002143859,-6.455039024353027,-6.448011875152588,-4.312726974487305,-3.2841110229492188,-3.9628353118896484,-5.515636920928955,-5.908924102783203,-6.644113540649414,-7.236548900604248,-5.119521141052246,0.2541467845439911,-6.020414352416992,-6.968007564544678,-6.610235214233398,-6.747334957122803,-6.215178489685059,-7.751922607421875,-6.191061019897461,-7.057267665863037,-7.814010143280029,-6.526401042938232,-8.10139274597168,-4.945413589477539,-7.131324768066406,-7.73819637298584,-5.809025287628174,-6.543449401855469,-0.008568642660975456
SHIFU,"One must first master the highest
                    level of kung fu. And that is
                    clearly impossible if that one is
                    someone like you.",-0.2083333333333333,[ 0.5157733  -0.16902119],[ 1.1201826 -1.1673518],0.0946301221847534,-6.278834819793701,-6.7434587478637695,-6.194977283477783,-4.011435031890869,-2.834076404571533,-7.101971626281738,-4.109933376312256,-5.053447246551514,-7.1552205085754395,-5.215460300445557,-3.3215250968933105,-6.459238529205322,-7.565192699432373,-6.966257572174072,-7.220009803771973,-8.517074584960938,-8.555000305175781,-7.464566707611084,-8.025435447692871,-8.188850402832031,-5.337200164794922,-8.660721778869629,-3.8391120433807373,-8.209901809692383,-8.78037166595459,-6.8197407722473145,-6.45931339263916,1.7475440502166748
PO,Someone like me?,0.0,[ 1.9156286 -1.1476381],[ 1.6615279 -1.6747962],0.0939815938472747,-6.457992076873779,-6.821775436401367,-6.294826984405518,-4.900836944580078,-4.466219902038574,-6.840191841125488,-1.0544687509536743,-0.777525007724762,-6.801580905914307,-6.50897741317749,-6.09071683883667,-6.564642906188965,-7.2913689613342285,-6.382429122924805,-6.864051818847656,-7.059704780578613,-8.200031280517578,-7.3512959480285645,-6.4446916580200195,-7.841090679168701,-5.884047508239746,-9.414389610290527,-4.8309245109558105,-8.677653312683105,-7.8908586502075195,-6.958998203277588,-4.889575958251953,0.6838498711585999
SHIFU,Yes. Look at you...this fat butt.,0.0,[0.5701484  0.10512383],[-0.3642956   0.34584424],0.0518425926566123,-3.6484994888305664,-4.576869964599609,-3.6850504875183105,-1.9967281818389893,-2.789079189300537,-7.11081600189209,-7.1895222663879395,-7.209310531616211,-5.842878818511963,-3.9695935249328613,-4.692501544952393,-2.937551736831665,-4.592945575714111,-3.496194839477539,-5.104963302612305,-7.685162544250488,-6.72569465637207,-4.815341472625732,-5.158896446228027,-6.641105651855469,-6.811194896697998,-5.305458068847656,-3.654864549636841,-6.070820331573486,-7.8638916015625,-5.486972332000732,-3.815687417984009,-0.24028506875038147
SHIFU (CONT'D),Flabby arms...,0.0,[ 0.9482847  -0.10408825],[ 1.3282019 -1.4264747],0.0960307717323303,-5.665402412414551,-6.0909013748168945,-5.08729887008667,-3.7355189323425293,-4.684309005737305,-6.143865585327148,-6.297552108764648,-6.757809638977051,-6.256362438201904,-3.1718075275421143,-4.738451957702637,-4.152200222015381,-5.316309928894043,-6.77003812789917,-4.994462490081787,-7.3113484382629395,-5.69125509262085,-6.554595947265625,-6.444785118103027,-6.065214157104492,-6.564869403839111,-7.413101673126221,-4.387535572052002,-6.9432692527771,-6.177269458770752,-2.5352425575256348,-6.3049163818359375,2.399710178375244
PO,"Those are sensitive in the flabby
                    parts.",0.1,[0.00066663 0.5571629 ],[ 1.3410903 -1.2992343],0.0979442596435546,-6.555150508880615,-6.739828109741211,-6.091785907745361,-4.823477268218994,-2.987945318222046,-4.854823112487793,-5.511379241943359,-5.911042213439941,-7.109706401824951,-5.83082914352417,-5.118614673614502,-6.790021896362305,-7.799881458282471,-7.335113048553467,-6.383717060089111,-8.380768775939941,-7.714867115020752,-6.952518463134766,-6.797598838806152,-7.238814830780029,-5.924439430236816,-8.542478561401367,-4.432595252990723,-7.62333869934082,-7.983203887939453,-5.539336204528809,-7.987371921539307,2.5155792236328125
SHIFU,And this ridiculous belly.,-0.3333333333333333,[0.520098   0.30947164],[ 0.80916333 -0.9558036 ],0.0890859961509704,-6.794648170471191,-4.638171195983887,-1.5628763437271118,0.5941097736358643,-5.42891788482666,-6.977507591247559,-5.627017021179199,-6.058692455291748,-6.211215972900391,-3.4823265075683594,-3.245682716369629,-2.326231002807617,-4.591026782989502,-6.742490768432617,-6.3436079025268555,-7.009108543395996,-7.743757247924805,-6.832050323486328,-7.845999717712402,-7.022767066955566,-6.141019344329834,-7.7601189613342285,-4.891086101531982,-7.96369743347168,-7.674422264099121,-5.7099385261535645,-5.867364406585693,-1.5393223762512207
PO,Hey...,0.0,[ 0.99148446 -0.22047591],[ 1.4814571 -1.4890472],0.0909318327903747,-5.526233673095703,-5.3306427001953125,-4.861990451812744,-4.494845867156982,-4.370617389678955,-6.510040760040283,-7.178893089294434,-7.032415390014648,-7.246758937835693,-5.965002536773682,-6.055070400238037,-6.003381252288818,-6.749797344207764,-4.896614074707031,-6.287693500518799,-6.736911773681641,-7.489077568054199,-4.746923446655273,-6.686549186706543,-7.572272300720215,-6.586940288543701,-6.874479293823242,-5.435237407684326,-7.160256385803223,-7.819567680358887,-6.056118965148926,-6.39754056930542,2.4791815280914307
SHIFU,"--and utter disregard for personal
                    hygiene.",0.0,[-0.44082657  0.68386894],[ 1.4357703 -1.469264 ],0.0919266641139984,-6.584719181060791,-6.172624588012695,-4.4416632652282715,-3.523946762084961,-3.993121385574341,-6.69075870513916,-5.815798759460449,-6.065590858459473,-7.703939437866211,-5.6873040199279785,-4.437434673309326,-5.848299503326416,-7.185697078704834,-7.592605113983154,-7.126746654510498,-7.716486930847168,-8.143754005432129,-7.4029927253723145,-7.910473346710205,-8.569832801818848,-6.583320140838623,-8.749648094177246,-5.181764602661133,-8.643765449523926,-8.426722526550293,-6.355007171630859,-7.566481590270996,2.3348522186279297
PO,"(pointing at Shifu)
                    Now wait a minute. That's a little
                    uncalled-for.",-0.1875,[0.24469776 0.08803178],[ 1.4369906 -1.5086528],0.0927712023258209,-6.281403064727783,-5.496880054473877,-5.6226701736450195,-4.402886867523193,-3.88830828666687,-7.057811737060547,-4.386168956756592,-4.64194917678833,-7.505662441253662,-6.216193675994873,-5.500697612762451,-6.655815124511719,-7.397116661071777,-5.978141784667969,-6.725230693817139,-8.547942161560059,-8.311555862426758,-6.592386245727539,-7.686953067779541,-7.841708660125732,-6.208199501037598,-8.486699104309082,-4.49078369140625,-8.257285118103027,-8.846017837524414,-6.945013523101807,-5.950652122497559,2.450697183609009
SHIFU,"Don't stand that close...I can
                    smell your breath.",0.0,[ 0.9322833  -0.59382105],[ 0.700106   -0.80762446],0.1039089858531951,-6.4556756019592285,-6.598204612731934,-3.559971332550049,-3.19235897064209,-3.4069433212280273,-5.154623031616211,-5.918970108032227,-5.96690559387207,-7.117455005645752,-6.131404399871826,-2.8335251808166504,-5.285730361938477,-7.161653995513916,-6.893805980682373,-6.659191131591797,-7.8317670822143555,-8.22281551361084,-6.937957763671875,-6.4563307762146,-8.041638374328613,-6.777599811553955,-8.424416542053223,-5.393472194671631,-8.154850959777832,-8.65510082244873,-6.578853130340576,-7.79975700378418,1.6406059265136719
PO,Listen...Oogway said that I was the-,0.0,[ 0.65253204 -0.05735854],[ 2.0418255 -2.0727468],0.0868085324764251,-6.138747692108154,-6.241219520568848,-6.01181697845459,-4.5121893882751465,-4.242286205291748,-6.890119552612305,-6.2584381103515625,-6.534733772277832,-7.084036350250244,-5.624536037445068,-5.628509998321533,-6.235325336456299,-7.2598981857299805,-6.5244574546813965,-6.822544574737549,-7.303175449371338,-8.017524719238281,-6.76683235168457,-7.244747161865234,-8.062295913696289,-6.271403789520264,-8.238194465637207,-4.923328876495361,-8.172959327697754,-8.025177955627441,-6.206395626068115,-7.143864631652832,3.274195432662964
PO (CONT'D),"(gasp)
                    The Wuxi Finger Hold?! Not the Wuxi
                    Finger Hold!",0.0,[0.13385908 0.21982229],[ 1.6133169 -1.721737 ],0.0919212698936462,-6.412912368774414,-5.670003890991211,-5.399771213531494,-4.757714748382568,-4.747749328613281,-7.286322593688965,-2.734823703765869,-3.4599406719207764,-7.500787258148193,-6.005428791046143,-5.210193157196045,-6.206552505493164,-6.877292156219482,-5.989360809326172,-6.096282482147217,-7.868486404418945,-7.8138298988342285,-6.662005424499512,-7.00685453414917,-7.525967597961426,-6.61898946762085,-8.838576316833496,-4.926674842834473,-8.467267990112305,-8.32978630065918,-6.501517295837402,-5.279937267303467,2.277848482131958
SHIFU,"(sly)
                    Oh, you know this hold?",0.0,[0.25027928 0.2102229 ],[ 1.9677073 -1.9499363],0.0924838781356811,-5.871956825256348,-5.996147155761719,-6.277449607849121,-5.093321323394775,-3.6358258724212646,-6.9309539794921875,-2.0355162620544434,-0.9828640222549438,-7.073490619659424,-6.404272556304932,-6.212728977203369,-6.828665733337402,-7.171154975891113,-4.917997360229492,-6.253536701202393,-7.99625301361084,-7.9457526206970215,-6.271282196044922,-6.442907810211182,-7.153197288513184,-6.008202075958252,-8.821072578430176,-4.200033664703369,-8.020132064819336,-8.192802429199219,-6.800949573516846,-3.7726290225982666,0.6947541832923889
PO,"DevelopedbyMasterWuxiInTheThirdDyna
                    sty-- YES.",0.0,[0.04045144 0.39972356],[ 1.9398075 -2.0273697],0.088924616575241,-5.051905155181885,-6.27308988571167,-6.618093013763428,-5.543638706207275,-0.6348605155944824,-6.936966896057129,-4.902820587158203,-4.650038719177246,-6.867377758026123,-6.940556526184082,-5.527187347412109,-7.158568382263184,-8.624985694885254,-4.993112564086914,-7.586352348327637,-7.816558361053467,-8.897971153259277,-5.848677158355713,-6.0983734130859375,-8.477853775024414,-5.502805233001709,-8.006319046020508,-4.878856658935547,-7.568195819854736,-9.157408714294434,-7.636286735534668,-6.766575336456299,0.6719732284545898
SHIFU,"Oh, then you must know what happens
                    when I flex my pinky.",0.0,[-1.3326949  1.4503896],[ 1.2951102 -1.3374659],0.1165293455123901,-6.197294235229492,-5.203332901000977,-6.674252986907959,-5.3609843254089355,-3.687389373779297,-6.233665943145752,-4.273975372314453,-2.7912704944610596,-6.049880504608154,-6.6203742027282715,-6.98363733291626,-7.304133892059326,-7.889345169067383,-4.649512767791748,-6.465920448303223,-8.081014633178711,-8.261178970336914,-5.968880653381348,-7.1793107986450195,-7.282599449157715,-4.395394802093506,-8.574668884277344,-4.806143760681152,-7.753372669219971,-8.345064163208008,-6.973632335662842,-5.110047340393066,1.7726093530654907
PO,No no no!,0.0,[ 1.4209608  -0.55672765],[ 0.6229098 -0.5818217],0.0898285210132598,-6.465503692626953,-6.100127220153809,-3.418623924255371,-2.595465898513794,-4.443893909454346,-6.333539009094238,-5.509240627288818,-6.43338680267334,-7.196458339691162,-4.145226001739502,0.6595226526260376,-4.3697509765625,-5.655068874359131,-6.3579230308532715,-5.870696067810059,-6.430763244628906,-7.2986626625061035,-6.3062262535095215,-6.918704509735107,-7.3631744384765625,-6.92889404296875,-7.839253902435303,-4.755782604217529,-7.133041858673096,-7.2205095291137695,-5.326150894165039,-5.364192485809326,-0.6527592539787292
SHIFU,"You know the hardest part of this?
                    The hardest part is cleaning up
                    afterwards...",0.0,[-0.31836393  0.6566662 ],[ 1.9137245 -1.8445078],0.1027994751930236,-6.395240783691406,-6.683725357055664,-5.843339443206787,-4.319540500640869,-3.628523111343384,-4.605110168457031,-2.439296245574951,-1.1109219789505005,-6.0802154541015625,-4.509188652038574,-5.062160491943359,-6.588430404663086,-6.874416828155518,-7.015402317047119,-6.160388469696045,-8.990242004394531,-6.787956237792969,-7.035715103149414,-6.753350257873535,-6.241929054260254,-5.54113245010376,-9.151297569274902,-4.853574752807617,-7.885731220245361,-6.720822334289551,-3.7950570583343506,-6.600080490112305,0.14993000030517578
PO,Okay! Okay! Take it easy...,0.5611111111111111,[0.4077062  0.30763468],[ 1.6633017 -1.6493527],0.0919044315814971,-5.357473373413086,-6.378358840942383,-6.304683208465576,-4.992310047149658,-0.017079008743166924,-0.8625385165214539,-6.227657318115234,-5.946742534637451,-6.318872928619385,-6.136030673980713,-5.1339263916015625,-6.898219108581543,-7.008089065551758,-5.580225467681885,-6.189050197601318,-4.706903457641602,-6.436106204986572,-4.234017372131348,-5.039196968078613,-5.529958724975586,-4.740367889404297,-6.498486042022705,-4.206311225891113,-4.034417629241943,-5.888304233551025,-4.615764141082764,-7.345059394836426,-1.8393542766571045
SHIFU,"Now listen closely, panda. Oogway
                    may have picked you, but when I'm
                    through with you, I promise you,
                    you're going to wish he hadn't. Are
                    we clear?",0.1,[ 1.2079812 -0.787706 ],[ 1.4534289 -1.5993072],0.1159900724887847,-6.165660858154297,-7.200127601623535,-5.778358459472656,-4.505856037139893,-3.2655913829803467,-3.768862247467041,-3.068845272064209,-1.4530470371246338,-4.394496440887451,-5.916453838348389,-5.198410511016846,-6.827150344848633,-8.084944725036621,-6.655734062194824,-6.472712993621826,-7.933506011962891,-7.875611782073975,-7.134415149688721,-6.295452117919922,-7.091568946838379,-4.140145778656006,-8.782395362854004,-5.361898422241211,-7.84507417678833,-7.324781894683838,-6.22983980178833,-7.103118896484375,0.7567672729492188
PO,"Yeah, we're clear. We're clear. We
                    are so clear.",0.1,[-1.2625538  1.4125696],[ 1.5411333 -1.4995505],0.0927253663539886,-4.292613506317139,-6.171685218811035,-6.533562183380127,-5.098716735839844,1.1558057069778442,-5.806464195251465,-5.4728169441223145,-5.493317604064941,-6.724667072296143,-6.764573097229004,-5.567316055297852,-7.053592681884766,-8.029894828796387,-4.676144599914551,-6.997621059417725,-6.449239730834961,-8.198871612548828,-4.7337141036987305,-6.577495098114014,-7.556515693664551,-4.95103645324707,-6.686061859130859,-3.918348550796509,-5.708154201507568,-8.730487823486328,-7.0266594886779785,-6.537757873535156,-1.3146486282348633
SHIFU,Good. I can't wait to get started.,0.7,[0.37679827 0.20595211],[ 1.2711821 -1.2249718],0.0910005569458007,-1.2211265563964844,-4.727282524108887,-6.40550422668457,-5.609096050262451,-3.079829454421997,-6.010466575622559,-4.6565704345703125,-2.1030752658843994,-4.539801120758057,-6.609682559967041,-5.468466281890869,-6.287668228149414,-7.274343013763428,0.8508490324020386,-6.505798816680908,-4.782649040222168,-7.775531768798828,-3.5403800010681152,-4.774826526641846,-6.672082424163818,-5.206572532653809,-6.355496883392334,-5.61734676361084,-6.495656490325928,-7.6841301918029785,-6.7130656242370605,-4.257059574127197,-3.5918588638305664
SHIFU,Let's begin.,0.0,[ 0.943963  -0.2605068],[ 0.9716044 -0.9461584],0.0879199802875518,-6.73557186126709,-6.337147235870361,-6.301469326019287,-4.811030387878418,-3.7890877723693848,-6.6185808181762695,-5.870378494262695,-5.936931610107422,-6.8190741539001465,-6.329692363739014,-6.088901519775391,-6.804146766662598,-7.67098331451416,-5.976949214935303,-6.959028720855713,-7.343636512756348,-8.284910202026367,-6.320154666900635,-7.5259246826171875,-7.810997486114502,-6.00166654586792,-8.271783828735352,-4.790796279907227,-7.855414867401123,-8.462004661560059,-6.71540641784668,-7.05113410949707,3.0136489868164062
PO,Wait wait wait...What? Now?,0.0,[ 1.3689994 -0.5841289],[ 1.505268  -1.4790859],0.0916067063808441,-4.699655055999756,-5.0903215408325195,-6.168555736541748,-5.296191692352295,-4.086362361907959,-7.097362518310547,-3.7148938179016113,-1.7728205919265747,-6.183701038360596,-6.134098529815674,-5.967177867889404,-6.280147552490234,-6.2999982833862305,-1.7407163381576538,-5.427388668060303,-6.865207672119141,-7.281185626983643,-4.784120082855225,-5.582623481750488,-6.225399971008301,-5.967535495758057,-7.412044525146484,-3.8183813095092773,-6.919775485992432,-7.938328266143799,-6.552064895629883,-0.4793030321598053,-1.217282772064209
SHIFU,"Yes...now. Unless you think the
                    great Oogway was wrong, and you are
                    not the Dragon Warrior.",0.15,[0.04488215 0.16486353],[ 1.5542635 -1.7033026],0.094125896692276,-6.171905517578125,-6.362092018127441,-5.801876544952393,-3.1894891262054443,-2.9255731105804443,-7.344760894775391,-4.278618812561035,-5.809101581573486,-7.679203033447266,-4.330890655517578,-1.120495080947876,-6.3993072509765625,-6.896978855133057,-6.968627452850342,-7.407325267791748,-7.953108787536621,-8.278003692626953,-7.096487045288086,-8.065691947937012,-8.023505210876465,-5.9211812019348145,-8.37663745880127,-3.344964027404785,-7.615625858306885,-8.745277404785156,-6.745128154754639,-5.788471698760986,0.8591323494911194
PO,"Oh, okay. Well-- I don't know if I
                    can do all of those moves.",0.5,[0.23053484 0.08909873],[ 1.4889423 -1.4533348],0.0903347730636596,-5.226617336273193,-6.093267440795898,-6.805443286895752,-5.109669208526611,0.0867256224155426,-5.4261908531188965,-0.381348580121994,-3.8663136959075928,-6.071728229522705,-5.645627021789551,-4.4015984535217285,-6.535378456115723,-6.730586528778076,-5.069985389709473,-5.482551097869873,-5.982879638671875,-7.604583263397217,-4.883487701416016,-6.121864318847656,-5.625541687011719,-3.3902032375335693,-6.992307662963867,-2.683887243270874,-5.644416332244873,-6.99932336807251,-6.559899806976318,-5.488958835601807,-1.4138495922088623
SHIFU,"Well, if we don't try, we'll never
                    know will we?",0.0,[0.01736195 0.38205484],[ 1.5084358 -1.5227641],0.0899136066436767,-6.600316047668457,-6.168345928192139,-5.81850528717041,-4.074381351470947,-3.7987449169158936,-5.194559097290039,-0.62488853931427,-1.058234453201294,-6.406576633453369,-4.661998748779297,-2.986964464187622,-6.923677921295166,-7.271416187286377,-6.968018054962158,-6.33282995223999,-7.564143657684326,-7.913455963134766,-6.992301940917969,-7.31458854675293,-6.923648834228516,-3.3594489097595215,-9.135689735412598,-4.512506008148193,-7.970754146575928,-7.271602630615234,-5.976539134979248,-5.82124137878418,-0.03641597926616669
PO,"Uh, yeah. It's just, maybe we can
                    find something more suited to my
                    level.",0.5,[ 0.6884352 -0.4471336],[ 1.6939551 -1.6642172],0.0958444774150848,-5.975767135620117,-6.620091915130615,-7.191521167755127,-5.365523815155029,-1.1096104383468628,-6.10487174987793,-2.2006163597106934,-4.265590667724609,-5.724220275878906,-5.786603927612305,-4.703579425811768,-7.1919121742248535,-8.000516891479492,-6.2506256103515625,-6.748471260070801,-7.760991096496582,-8.298425674438477,-6.258063316345215,-6.509453296661377,-7.138853073120117,-3.3904731273651123,-8.089905738830566,-3.0670528411865234,-7.0925116539001465,-8.035780906677246,-6.8848090171813965,-6.723644256591797,0.426660418510437
SHIFU,And what level is that?,0.0,[ 2.082229 -1.301783],[ 1.3094195 -1.2817372],0.0920357108116149,-6.216917991638184,-6.474232196807861,-6.141935348510742,-4.8115057945251465,-4.9609270095825195,-6.57666015625,-1.302714228630066,0.5110434293746948,-6.817079067230225,-6.352982044219971,-5.505192756652832,-6.89871883392334,-7.511925220489502,-6.546250343322754,-7.178104400634766,-7.092996120452881,-8.447513580322266,-7.210215091705322,-6.5378875732421875,-7.974025726318359,-6.103331089019775,-10.027884483337402,-5.628200531005859,-9.027443885803223,-7.88441276550293,-6.980964660644531,-5.427716255187988,-0.6198868155479431
PO,"Well, ya know...I'm not a master,
                    but uh, let's just start at zero,
                    level zero.",0.0,[ 0.5462676  -0.12713882],[ 1.7597786 -1.7663456],0.0905879437923431,-6.328447341918945,-6.391796112060547,-5.847638130187988,-3.7010483741760254,-1.8077741861343384,-6.334410667419434,-3.73832631111145,-5.276965141296387,-7.461939334869385,-5.4506049156188965,-1.631178379058838,-6.919672012329102,-7.422470569610596,-7.2712931632995605,-7.479744911193848,-8.144085884094238,-8.596389770507812,-6.955131530761719,-7.894245624542236,-7.987767696380615,-5.453824520111084,-8.505852699279785,-3.497957706451416,-7.55820369720459,-8.628033638000488,-6.978596210479736,-6.805675983428955,0.6040841937065125
SHIFU,"There is no such thing as level
                    zero.",0.0,[ 0.5397615 -0.0303115],[ 1.3986043 -1.4407729],0.0951340794563293,-6.599477767944336,-6.103787422180176,-5.712958812713623,-4.494091510772705,-3.3339755535125732,-7.186805725097656,-4.5822601318359375,-5.381145000457764,-7.852585315704346,-5.9440131187438965,-4.080238342285156,-6.663924217224121,-7.698441982269287,-7.062119483947754,-7.045876979827881,-8.329339981079102,-8.408985137939453,-7.1101579666137695,-7.557601451873779,-8.400260925292969,-6.378594398498535,-8.958521842956543,-4.431887626647949,-8.463086128234863,-8.8815336227417,-6.70435094833374,-6.808406829833984,2.0382423400878906
PO,Hey! Maybe I can start with that.,0.0,[ 1.2784922  -0.71444094],[ 1.7850338 -1.8146929],0.0888566672801971,-6.287136077880859,-6.251708030700684,-7.389565944671631,-5.569391250610352,-2.189185380935669,-6.472872734069824,-1.678946614265442,-4.588528633117676,-5.76725959777832,-6.060518741607666,-4.95427942276001,-6.835319519042969,-7.436758518218994,-5.711850166320801,-6.67511510848999,-6.033677101135254,-8.137228965759277,-5.6422882080078125,-6.623363971710205,-6.911606311798096,-3.3086435794830322,-7.704283714294434,-2.6373469829559326,-6.7809319496154785,-7.437053680419922,-7.12786340713501,-6.151648998260498,0.8454826474189758
SHIFU,"That? We use that for training
                    children. And for propping the door
                    open when it's hot. But if you
                    insist...",0.125,[-0.8621118   0.82612956],[ 1.7384309 -1.6649591],0.1042080521583557,-6.331144332885742,-6.211123466491699,-6.370327472686768,-4.84514856338501,-3.268251895904541,-6.666685104370117,-2.1996302604675293,-2.4146547317504883,-7.068461894989014,-6.442270755767822,-5.42396354675293,-6.98828125,-7.8292670249938965,-6.5297160148620605,-7.120707988739014,-8.025397300720215,-8.477231979370117,-7.070761203765869,-7.0428466796875,-7.975615501403809,-5.534775257110596,-9.054865837097168,-4.527754783630371,-8.400668144226074,-8.337624549865723,-7.099518299102783,-6.224514484405518,1.6387600898742676
PO,"Whoa. The Furious Five. You're so
                    much bigger than your action
                    figures -- except for you, Mantis.
                    You're about the same.",0.0333333333333333,[-0.8939637  1.134964 ],[ 1.5109884 -1.5226996],0.1122887134552002,-4.164694786071777,-4.736025333404541,-5.718042373657227,-4.132157802581787,-2.7905075550079346,-7.5941314697265625,-5.951377868652344,-5.366271018981934,-7.052004814147949,-5.729166507720947,-6.037621021270752,-5.815506935119629,-6.615816593170166,-3.3306241035461426,-5.8958821296691895,-8.52114486694336,-7.670023441314697,-5.124650955200195,-7.470877647399902,-7.253881454467773,-5.954745769500732,-6.460994720458984,-3.523932933807373,-6.8657732009887695,-8.883706092834473,-7.0122480392456055,-3.5422329902648926,1.3806638717651367
SHIFU,"Go ahead, panda. Show us what you
                    can do.",0.0,[-0.56970507  0.9456554 ],[ 1.3572031 -1.2953621],0.0910026431083679,-5.104514122009277,-6.285666465759277,-6.463281154632568,-5.007081508636475,-1.3375988006591797,-5.115731239318848,-6.256798267364502,-4.690360069274902,-6.520482540130615,-6.884084224700928,-6.509933948516846,-7.312839984893799,-8.706805229187012,-5.544715404510498,-7.7464752197265625,-7.7439117431640625,-8.707663536071777,-6.120072841644287,-6.269662857055664,-8.469627380371094,-5.134399890899658,-8.04778003692627,-5.380475044250488,-7.505483150482178,-8.830039978027344,-7.3038434982299805,-7.373837947845459,1.344789981842041
PO,"Um, are they gonna watch? Or should
                    I just wait until they get back to
                    work or something...",0.0,[0.30747387 0.08223817],[ 1.6308662 -1.6959143],0.0922895967960357,-6.394822120666504,-6.041640758514404,-6.211781024932861,-4.844360828399658,-4.2541961669921875,-6.3126935958862305,-0.5311553478240967,-0.532884955406189,-7.018611907958984,-6.354477405548096,-5.511512279510498,-7.148252487182617,-7.39955472946167,-6.33212423324585,-6.879932403564453,-7.344750881195068,-8.325910568237305,-6.775321006774902,-6.805619239807129,-7.573009490966797,-5.241372585296631,-9.39041519165039,-4.83821439743042,-8.400164604187012,-7.809466361999512,-7.021273136138916,-5.4148101806640625,0.19296583533287048
SHIFU,Hit it.,0.0,[0.6366348  0.00468741],[ 0.86556786 -0.7911805 ],0.0936514735221862,-6.58950138092041,-6.29599142074585,-1.8678241968154907,-2.1230075359344482,-4.580221176147461,-5.414869785308838,-6.670241355895996,-6.515575408935547,-6.796158790588379,-5.558659076690674,-4.70529317855835,-5.421221733093262,-6.9901862144470215,-6.903414249420166,-6.770524024963379,-7.706805229187012,-7.806490898132324,-6.915899276733398,-6.990629196166992,-8.155861854553223,-5.800319194793701,-8.045580863952637,-5.6152496337890625,-8.499435424804688,-7.982553958892822,-6.0574951171875,-7.155494689941406,1.550240159034729
PO,"Ok. I mean, I just ate. So I'm
                    still digesting... So my kung fu
                    might not be as good as later on.",0.1291666666666666,[ 0.784      -0.40630743],[ 1.6280838 -1.5605886],0.1013680100440979,-6.999721527099609,-6.835977077484131,-7.2152485847473145,-3.75766921043396,-2.5167036056518555,-6.439446926116943,-3.1693239212036133,-5.239826202392578,-6.124867916107178,-2.163982629776001,-2.459063768386841,-5.907157897949219,-5.703036785125732,-6.80915641784668,-6.019468307495117,-8.11572265625,-7.089158535003662,-6.410017013549805,-7.174736022949219,-5.736412525177002,-4.193431854248047,-7.929862022399902,-2.606302261352539,-6.121378421783447,-6.782131195068359,-4.209263324737549,-6.314167022705078,0.7265818119049072
SHIFU,Just hit it.,0.0,[ 0.7160636  -0.03625664],[ 1.0850487  -0.93945396],0.0962657034397125,-6.518767356872559,-6.2910871505737305,-4.529365539550781,-3.936185598373413,-2.964834451675415,-4.940753936767578,-7.394915580749512,-7.1501641273498535,-6.7560319900512695,-6.29594087600708,-5.66400146484375,-6.559497833251953,-7.811886787414551,-6.671072006225586,-7.220928192138672,-7.793395042419434,-8.19636058807373,-6.2500739097595215,-5.988113880157471,-8.38274097442627,-5.486757278442383,-8.015053749084473,-5.239567756652832,-7.870851039886475,-8.093792915344238,-6.533008098602295,-7.85821008682251,2.357017993927002
PO,"Alright. Whatcha got? You got
                    nothing cause I got it right here.
                    You picking on my friends? Get
                    ready to feel the thunder. I'm
                    comin' at him with the crazy feet.
                    Whatcha gonna do about my crazy
                    feet? I'm a blur. I'm a blur. You
                    never seen bear style, you only
                    seen praying Mantis! OR... I could
                    come at you Monkey style. OR... I'm
                    comin' at ya snikity-snake.",-0.1273809523809523,[ 1.4260527 -1.0536609],[ 0.97500193 -1.1813875 ],0.1112755835056305,-6.01643180847168,-5.868229389190674,-5.437132358551025,-4.245707988739014,-3.7100367546081543,-6.29198694229126,-2.3510918617248535,-0.779645562171936,-6.521482944488525,-6.588168621063232,-5.935305595397949,-7.080140113830566,-7.805783748626709,-5.46987771987915,-6.841968059539795,-8.399009704589844,-8.478941917419434,-6.460153579711914,-6.874508857727051,-7.607348918914795,-5.2219767570495605,-9.0784330368042,-5.205600738525391,-8.323868751525879,-8.743483543395996,-7.406643390655518,-5.200407981872559,0.8363236784934998
SHIFU,Would you hit it!,0.0,[ 1.8335645 -1.0263985],[ 1.2464522 -1.1727175],0.0998802185058593,-6.285597801208496,-5.499569416046143,-5.224788188934326,-4.528160572052002,-4.695525169372559,-6.072339057922363,-5.186343193054199,-4.106229782104492,-5.721223831176758,-6.593698978424072,-6.457969665527344,-6.5614824295043945,-7.974987983703613,-5.922214031219482,-7.259803295135498,-7.759372234344482,-8.37158203125,-6.499770164489746,-6.684518337249756,-8.406733512878418,-5.149386882781982,-8.72961711883545,-6.046326160430908,-8.607261657714844,-8.25090503692627,-7.03574800491333,-6.7694902420043945,2.6522629261016846
