Name,Line,Sentiment,Irony
Woman,"Don't despair, Elphias.  I'm told he's been thoroughly unriddled by Rita Skeeter.  In 800 pages no less.",0.0833333333333333,[0.04971192 0.31383544]
Elphias Doge,"That woman is a vulture, Muriel, and you well know it.",0.0,[ 0.5294354  -0.00726461]
Muriel,"Someone has to pick the bones to get at the truth.  I read your obituary, Elphias.  Lovely.  But you did skate over some of the sticky patches in Dumbledore's life.",0.5,[-0.168889   0.7679505]
Elphias Doge,"I'm sorry you think so, Muriel.  I assure you I was writing from the heart.",-0.5,[-0.22043172  0.9066289 ]
Muriel,"Yes, well, Rita Skeeter hasn't made that mistake, I'm sure.  Word has it someone talked to her, someone who knew the Dumbledore family well.  You and I both know who that is, Elphias.",0.5,[-0.08001818  0.36577567]
Elphias Doge,A monstrous betrayal.  I can only conclude the rumors are true and that she has become untethered.,0.175,[-0.02363803  0.54845124]
Harry Potter,Who are you talking about?,0.0,[ 2.1690192 -1.2576629]
Muriel,"Well, I don't suppose it'll be a secret once the book comes out. Bathilda Bagshot.",-0.4,[ 1.7698836 -1.1282226]
Harry Potter,Who?,0.0,[ 1.9149289 -0.9018236]
Muriel,"Who? Bathilda Bagshot!  My god, boy, she's only the most celebrated magical historian of the last century.  Don't they read History of Magic at Hogwarts anymore?",0.3083333333333333,[-1.1097798  1.3412167]
Harry Potter,"Oh, right.  Slipped my mind...",0.2857142857142857,[-0.77031434  1.2361668 ]
Muriel,"She knew the Dumbledores as well as anyone.  She'd have letters, perhaps an interesting photograph or two.  I'm sure Rita Skeeter would have thought it well worth a trip to Godric's Hollow to take a peek into that old bird's rattled cage.",0.26,[0.08293459 0.27131048]
Harry Potter,Godric's Hollow?  Bathilda Bagshot lives in Godric's Hollow?,-0.1,[-0.43168178  0.6010593 ]
Muriel,For years now.  That's where she first met Dumbledore.,0.25,[-1.1317288  1.2553391]
Harry Potter,Excuse me?  You don't mean to say Dumbledore lived there too?,-0.18125,[-0.6552373   0.92646235]
Muriel,"Of course.  The family moved there after his father killed those three Muggles.  It was quite the scandal. Honestly, my boy, are you sure you knew him at all?",0.3,[-0.12304875  0.49969152]
Patronus,The Ministry has fallen.  The Minister of Magic is dead.  They are coming...,0.15,[-0.6054244  0.9278982]
Elphias Doge,"Nice meeting you, Mr. Potter!",0.75,[-0.7148788  1.0330887]
Hermione Granger,Ron!  Ron!,0.0,[-1.2744056  1.6464136]
Remus Lupin,Harry!  Go!  Go!,0.0,[-0.40864998  0.7651164 ]
Ron Weasley,Where are we?,0.0,[ 2.1594737 -1.2222228]
Hermione Granger,Shaftesbury Avenue.  I used to come here to the theater with my mum and dad.  Just popped into my head.  I don't know why...,0.0,[0.43685365 0.15107384]
Hermione Granger,This way!,0.0,[ 1.2356565  -0.38962972]
Hermione Granger,We need to change.,0.0,[ 0.8034112  -0.05008529]
Ron Weasley,How the ruddy --,0.0,[ 1.6143368 -0.9772353]
Hermione Granger,Undetectable Extension Charm.,0.0,[ 0.8264944  -0.13172086]
Ron Weasley,"You're amazing, you are.",0.6000000000000001,[0.25935963 0.43382606]
Hermione Granger,Always the tone of surprise.,0.0,[0.4000105 0.2633572]
Hermione Granger,That'll be the books.,0.0,[0.4074723  0.24449798]
Harry Potter,Do you reckon everyone's alright at the wedding?  Maybe we should --,0.0,[0.32041425 0.23462746]
Ron Weasley,"They were after you, mate.  We'd just put everyone in danger going back.",0.0,[-0.40281332  0.7073107 ]
Hermione Granger,"Ron's right.  Cappuccino, please.",0.2857142857142857,[-0.02647592  0.6100982 ]
Ron Weasley,What she said.,0.0,[ 0.8250674  -0.02169725]
Harry Potter,Same.,0.0,[0.5589389  0.05697409]
Woman,Wicked scar.,0.0,[0.19102328 0.57845974]
Ron Weasley,So where do we go from here?  The Leaky Cauldron?,0.0,[ 1.5812613 -1.0045193]
Hermione Granger,"Too dangerous.  If Voldemort's taken over the Ministry, none of the old places are safe.",0.0,[-0.08741522  0.4557543 ]
Harry Potter,My rucksack.  With all my things. I left it back at the Burrow --,0.0,[ 0.70797926 -0.36786354]
Harry Potter,You're joking.,0.0,[0.23596394 0.4162092 ]
Hermione Granger,I've had the essentials packed for days.  Just in case.,0.0,[-0.13398968  0.5943418 ]
Ron Weasley,By the way -- these jeans?  Not my favorite.  Bit tight.,0.1607142857142857,[ 1.0931746 -0.5388854]
Harry Potter,Down!,-0.1944444444444444,[0.47736344 0.26626623]
Harry Potter,Stupefy!,0.0,[ 1.5914642 -0.6066894]
Hermione Granger,Petrificus Totalus! Go.,0.0,[ 1.5404509  -0.57304084]
Hermione Granger,She doesn't argue.,0.0,[0.32492927 0.24623266]
Harry Potter,"Lock the door, get the lights.",0.0,[ 1.130794  -0.4158604]
Harry Potter,This one's name is Rowle.  He was on the Astronomy Tower the night Snape killed Dumbledore.,-0.2,[-0.5255296  0.904719 ]
Ron Weasley,This is Dolohov.  I recognize him from the wanted posters.,0.0,[-0.4650712  0.938484 ]
Ron Weasley,"So what do we do with you, huh? Kill us if it was turned round, wouldn't you?",-0.2,[ 1.8393058 -1.024464 ]
Ron Weasley,Suppose it's him that did Mad-Eye. How would you feel then?,0.0,[ 1.9877365 -1.3819724]
Harry Potter,"It's better we wipe their memories.  We kill them, they'll know we were here.",0.5,[-0.7172191  1.1452945]
Ron Weasley,You're the boss. Hermione?,0.0,[ 0.7319811  -0.11878425]
Ron Weasley,You're the best with spells.,1.0,[-0.9742618  1.3385206]
Hermione Granger,Obliviate.,0.0,[ 0.7243049  -0.06027003]
Harry Potter,How is it they knew we were there?,0.0,[ 1.8715131 -1.147644 ]
Hermione Granger,Maybe you still have the Trace on you.,0.0,[ 1.6528472  -0.88032734]
Ron Weasley,Can't be. The Trace breaks at seventeen. It's Wizarding law.,0.0,[ 0.79523575 -0.21304181]
Ron Weasley,What?,0.0,[ 1.4070889  -0.49027973]
Hermione Granger,"We didn't celebrate your birthday, Harry.  Ginny and I -- we'd prepared a cake.  We were going to bring it out at the end of the wedding...",0.0,[0.07517264 0.2911777 ]
Harry Potter,Hermione.  I appreciate the thought -- honestly.  But given that we were almost killed by a couple of Death Eaters a few minutes ago...,0.0666666666666666,[-0.0521833   0.52543014]
Hermione Granger,Right.  Perspective.,0.2857142857142857,[-0.77005976  1.3230565 ]
Ron Weasley,"We've got to get off the streets, get somewhere safe.",0.5,[ 1.5772085  -0.69871396]
Harry Potter,I have an idea.,0.0,[ 0.89973915 -0.12360109]
Alastor Moody,Severus Snape?,0.0,[ 1.520724   -0.76498455]
Harry Potter,Mad-Eye...?,0.0,[ 1.1440481  -0.42243975]
Ron Weasley,What was that about?,0.0,[ 2.1636584 -1.2563057]
Hermione Granger,"Mad-eye's doing, I'd guess.  In case Snape decided to come snooping.",0.0,[-0.5778931   0.84422684]
Hermione Granger,Homenum revelio.,0.0,[0.47924918 0.38786164]
Hermione Granger,It's a spell to reveal human presence.,0.0,[0.03055448 0.54729635]
Hermione Granger,We're alone.,0.0,[ 1.1470691  -0.23614341]
Harry Potter,Lumos.,0.0,[0.09200659 0.46420488]
Lily Potter,Dear Sirius.  Thank you for Harry's birthday present.  You'd think he'd been born on a broom.,0.0,[-1.633659   1.7571205]
Lily Potter,"James says he's got the look of a Seeker, but then James would.  We had a very quiet birthday tea, just us and old Bathilda, who dotes on Harry.  Wormy dropped by late in the day, but seemed down and didn't stay long.  James is frustrated being shut up here, but Dumbledore's still got his Invisibility Cloak, so he doesn't have much choice.  By the way, Bathilda tells the most amazing stories about our old Headmaster. I don't know how much to believe. Can it really be true that Dumbledore --",0.0703703703703703,[ 0.62592846 -0.30019537]
Hermione Granger,Harry!  Harry!,0.0,[-0.7418109  1.170587 ]
Hermione Granger,Ron!  I've found him!,0.0,[-0.82256615  1.1001278 ]
Ron Weasley,Good!  Tell him from me he's a git!,1.0,[-1.527951   1.8976685]
Hermione Granger,"Harry, you can't just disappear. We thought --",0.0,[ 1.3893979 -0.5729125]
Hermione Granger,It's from your Mum.  To Sirius. Bathilda Bagshot...?,0.0,[ 0.6420114 -0.3793638]
Harry Potter,"Yeah.  They knew her.  She wrote A History of Magic, you know.",0.5,[-1.2028537  1.4142724]
Hermione Granger,Did she now?,0.0,[ 1.9829366 -1.2013283]
Harry Potter,I'm thinking maybe we should go talk to her.  She still lives in Godric's Hollow.  I'm thinking maybe she could help us.,-0.1,[ 0.510649  -0.0771665]
Hermione Granger,"Harry.  I can imagine why you'd want to go there, but... I don't think Bathilda Bagshot is going to know where Voldemort hid his Horcruxes.",0.0,[0.11343151 0.25778678]
Ron Weasley,Hey!  I think you two better come down here.,0.1722222222222222,[-1.1079087  1.3230445]
Ron Weasley,"The two clinging to the tree are Death Eaters for sure.  Dunno 'bout the bloke on the bench. Can't see us, of course.  But we'll have to be careful coming and going.  C'mon.  There's something else you need to see.",0.2,[ 0.5527808  -0.05504989]
Hermione Granger,Lovely.,0.5,[0.08606152 0.72933024]
Harry Potter,To the Dark Lord.  I know I will be dead long before you read this... I have stolen the real Horcrux and intend to destroy it...,-0.0799999999999999,[0.300055   0.16529071]
Ron Weasley,R.A.B. was Sirius' brother?,0.0,[ 1.4723713 -0.7674148]
Hermione Granger,"Yes.  Question is, did he actually destroy the real Horcrux?",0.0,[0.24113286 0.1618132 ]
Harry Potter,Stop!  I order you!,0.0,[-0.47982612  0.89513767]
Ron Weasley,Kreacher...,0.0,[ 0.75158507 -0.08252335]
Harry Potter,"Been spying on us, have you?",0.0,[ 1.2791177 -0.6805732]
Kreacher,Kreacher has been... watching. Kreacher always watches.,0.0,[0.01540854 0.19981426]
Hermione Granger,Maybe he knows.,0.0,[ 0.7006696  -0.02409293]
Harry Potter,Ever seen this before?,0.0,[ 1.7566646 -0.9819798]
Harry Potter,"Kreacher, I own this place. Sirius left it to me.  Which means I own you too.",0.3999999999999999,[-0.6880947   0.89435244]
Kreacher,That was Master Regulus' locket.,0.0,[ 0.842552   -0.19197112]
Harry Potter,"That's right.  But there were two, weren't there?",0.2857142857142857,[-1.0704856  1.3654643]
Harry Potter,Where's the other one?,-0.125,[ 2.0001402 -1.1272886]
Kreacher,Kreacher doesn't know where the other locket is.,-0.125,[ 1.17239   -0.5990346]
Hermione Granger,But was it here?  Did you ever see it?,0.0,[ 1.3205158  -0.66466403]
Kreacher,Filthy Mudblood -- The Death Eaters will soon be coming for you!,-1.0,[ 1.6916676 -1.0733671]
Kreacher,Blood-traitor Weasley --,0.0,[0.49644744 0.02459475]
Hermione Granger,Ron!  RON!,0.0,[-0.7759614  1.258525 ]
Harry Potter,Answer her.,0.0,[ 1.0220588  -0.15975755]
Kreacher,"Yes.  It was here, in this house. A most evil object...",-0.25,[ 0.5633283  -0.10017543]
Harry Potter,How do you mean?,-0.3125,[ 2.1190612 -1.2110668]
Kreacher,"Before he died, Master Regulus ordered Kreacher to destroy it. It was the last thing he asked of Kreacher.  But no matter how Kreacher tried, he could not..",-0.1,[-0.18916713  0.690888  ]
Harry Potter,"Where is it now?  Did someone take it, Kreacher?",0.0,[ 1.159138 -0.654677]
Kreacher,"He came in the night.  He took many things, including the locket.",0.5,[-0.44423878  0.4994358 ]
Harry Potter,"Who, Kreacher?  Who was it?",0.0,[ 1.1457727  -0.42744285]
Kreacher,Mundungus.  Mundungus Fletcher.,0.0,[0.14249508 0.43718398]
Harry Potter,Find him.,0.0,[ 1.1964911  -0.42278707]
Pius Thicknesse,"As your new Minister for Magic, I promise to restore this temple of tolerance to its former glory. Therefore, beginning today, each employee will be required to submit themselves for evaluation. But know this:  You have nothing to fear... as long as you have nothing to hide...",0.146590909090909,[-0.4043407  0.5598037]
Cormac McLaggen,My father will hear about this.,0.0,[0.5859313  0.01863329]
Neville Longbottom,"He's not here, you fools.",0.0,[ 0.9799892 -0.4615174]
Hermione Granger,They have flesh memories.,0.0,[0.52882487 0.1264545 ]
Hermione Granger,"Snitches.  They're never touched by bare skin until the Seeker captures it.  Even the wizard who fabricates it wears gloves.  That way, if there's a dispute, the Snitch can identify who first touched it.",0.15,[-0.3396268   0.47508875]
Harry Potter,You mean... it remembers me?,-0.3125,[ 0.7519348  -0.08491873]
Hermione Granger,"When Scrimgeour first gave it to you, I thought it might open at your touch -- that Dumbledore had hidden something in it.",0.0277777777777777,[ 1.7850121 -1.1518058]
Dobby,Harry Potter!  So long it's been --,-0.05,[0.07646278 0.5234467 ]
Hermione Granger,Expelliarmus!,0.0,[0.5075453  0.31883803]
Kreacher,"As requested, Kreacher has returned with the thief Mundungus Fletcher!",0.0,[ 1.5193453 -0.8241114]
Dobby,Dobby has also returned with the thief Mundungus Fletcher!,0.0,[ 1.2218071  -0.60459435]
Mundungus Fletcher,What are you playing at -- setting a pair of bleedin' 'ouse-elves on me!,0.0,[ 1.5834718 -0.8574388]
Dobby,"Dobby was only trying to help! Dobby saw Kreacher in Diagon Alley, which Dobby thought was curious.  And then Dobby heard Kreacher mention Harry Potter's name, which Dobby thought was very curious.  And then Dobby saw that Kreacher was talking to the thief Mundungus Fletcher, which Dobby thought was very, very --",0.0075,[-0.50549537  0.6264557 ]
Mundungus Fletcher,"I'm no thief, you foul little git. I'm a purveyer of rare and wondrous objects --",0.0562499999999999,[ 1.1367537 -0.7318654]
Ron Weasley,"You're a thief, Dung.  Everyone knows it.",0.0,[-0.92434824  1.168214  ]
Dobby,Master Weasley!  So good to see you again!,0.875,[-1.5610256  1.7761751]
Ron Weasley,Wicked trainers.,0.0,[-0.36551887  0.9437645 ]
Mundungus Fletcher,"Listen, I panicked that night, all right?  I never volunteered to die for you, mate.  Can I help it if Mad-Eye fell off his broom --",0.2857142857142857,[0.5752419  0.05743235]
Hermione Granger,Stop lying!,0.0,[0.2097824 0.3528815]
Ron Weasley,Piece of advice.  Let's not rehash old times.  Got it... mate?,0.0625,[ 0.87512034 -0.34027356]
Harry Potter,"When you turned this place over -- don't deny it! -- you found a locket, am I right?",0.2857142857142857,[ 1.5480679 -1.089832 ]
Mundungus Fletcher,Why?  Was it valuable?,0.0,[ 1.1214972 -0.6401515]
Hermione Granger,You've still got it.,0.0,[ 1.1310993  -0.31860462]
Ron Weasley,No.  He's worried he should have got more money for it.,0.5,[-1.0728649  1.2027165]
Mundungus Fletcher,"Wouldn't be difficult, would it? Bleedin' gave it away, din' I? There I was, pitching me wares in Diagon Alley when some ministry hag comes up and asks to see my license.  Says she's of a mind to lock me up and would've, too, she hadn' taken a fancy to that locket.",-0.5,[0.07649223 0.14042848]
Harry Potter,Who was she?  This witch?,0.0,[ 0.9151003  -0.24599499]
Mundungus Fletcher,"Well, she's right there, in't she? Bleedin' bow an' all.",0.2857142857142857,[ 1.3226035 -0.5804828]
Ron Weasley,Right. So let's do it.  Who gets who?,0.2857142857142857,[-0.47955912  0.9924216 ]
Hermione Granger,"Well, unless one of you fancies wearing a skirt...",0.0,[ 1.0827093 -0.6922345]
Hermione Granger,Remember what we said.  Keep your eyes down.  Don't speak to anyone unless absolutely necessary.  Act as normal as possible.  Just do what you see everyone else doing. We do that -- and with a bit of luck -- we get ourselves inside. And then...,-0.0013888888888888,[0.14794342 0.36031616]
Harry Potter,It gets really tricky.,0.2,[0.6740552  0.07037427]
Hermione Granger,Correct.,0.0,[0.31904048 0.29596904]
Harry Potter,This is completely mental.,-0.1,[0.40407386 0.38621035]
Hermione Granger,"Completely, utterly, without question.",0.0,[ 1.2668629 -0.351903 ]
Ron Weasley,"The world's mental.  Come on, drink up.  We've got a Horcrux to find.",-0.1,[0.2679457 0.2247436]
Ron Weasley,"In case you're interested, I'm Reg Cattermole, Magical Maintenance Department.",0.375,[ 0.97644603 -0.5778231 ]
Hermione Granger,"Mafalda Hopkirk, assistant in the Improper Use of Magic Office.",0.5,[ 0.97911894 -0.45660466]
Harry Potter,I'm nobody.,0.0,[0.69773203 0.1733486 ]
Hermione Granger,You're somebody.  Be careful.,-0.1,[0.02194802 0.3422557 ]
Wizard,"Morning, Reg!  Good luck today.",0.7,[-0.7233392  1.1547872]
Ron Weasley,Oh... yeah.  Thanks.,0.2,[-2.1791458  2.2072945]
Ron Weasley,What do you reckon he meant by 'Good luck.'?,0.7,[ 1.8208345 -1.1469654]
Harry Potter,Apparently so.,0.05,[0.28399423 0.25246412]
Ron Weasley,That's bloody disgusting.,-0.9,[0.14734025 0.4842228 ]
Harry Potter,Are those...?,0.0,[ 1.6132865 -0.8802271]
Hermione Granger,Muggles.  In their rightful place.,0.0,[-0.5454772  0.8998323]
Wizard,"Move it, will you -- oh, Runcorn! Forgive me...",0.0,[ 1.6866305 -0.7212299]
Hermione Granger,You appear to be quite popular.,0.6,[-1.5476823  1.7697352]
Ron Weasley,"I gotta tell you, I'm starting to freak out a bit.",0.0,[ 1.2313086  -0.41630232]
Harry Potter,The Ministry must be hiring young these days.,0.1,[-1.4958069  1.6858371]
Ron Weasley,They're not Ministry.  They're Snatchers.  They hunt Muggle-borns and blood-traitors for a price.,0.0,[-1.1211225  1.2769748]
Harry Potter,"How long did you say this batch of Polyjuice Potion would last, Hermione?",-0.025,[ 1.7520523 -1.2489113]
Hermione Granger,I didn't.,0.0,[ 0.70830905 -0.04269594]
Corban Yaxley,Cattlemole!,0.0,[ 0.9029075 -0.0511896]
Corban Yaxley,It's still raining in my office. Two days now.,0.0,[ 0.7970807  -0.21903056]
Ron Weasley,Really?  Have you tried an umbrella?,0.2,[-0.25852704  0.5574516 ]
Corban Yaxley,"You do realize I'm on my way downstairs, don't you, Cattermole?",0.0,[ 1.2092822 -0.5804373]
Ron Weasley,Downstairs...?,0.0,[ 1.4994937  -0.82135177]
Corban Yaxley,"To interrogate your wife!  If my wife's blood status were in doubt and the Head of the Department of Magical Law Enforcement needed a job doing, I think I'd make it a priority.  You've got one hour.",0.5,[-0.70128804  1.001549  ]
Ron Weasley,Oh my god.  What am I going to do? My wife's all alone downstairs?,0.0,[ 0.87632895 -0.24748757]
Harry Potter,Ron.  You don't have a wife.,0.0,[-0.8220831  1.2447004]
Harry Potter,"Look, we'll go with you --",0.0,[ 1.1154004  -0.49805924]
Ron Weasley,"No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?",-0.1041666666666666,[ 0.44319183 -0.07795803]
Hermione Granger,Try Finite Incantatem.  Of course if something's gone wrong with an Atmospheric Charm --,-0.25,[-0.4328076   0.64771366]
Woman,"Level Two.  Department of Magical Law Enforcement, including Wizengamot Administration Services, Auror Headquarters and Improper Use of Magic Department.",0.5,[-1.1096658  1.2147374]
Hermione Granger,This is you.,0.0,[0.5560805  0.19240251]
Ron Weasley,"Finite Incantatem, okay.  And if that doesn't work...?",0.5,[-0.38497952  0.7514812 ]
Hermione Granger,I don't like him being on his own down there.,0.2222222222222222,[ 1.6492869  -0.86334753]
Harry Potter,Ron's been coming here since he was two years old.  It's us you should be worrying about.,0.1,[-1.4429454  1.4703184]
Hermione Granger,"You really have horrible teeth, you know that.",-0.4,[0.06051    0.37104043]
Harry Potter,"I say if we don't locate Umbridge within the hour, we go find Ron and come back another day.  Deal?",0.0,[0.12487476 0.16415378]
Dolores Umbridge,"Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down.",0.2481481481481481,[-0.7842346  1.098047 ]
Percy Weasley,"Oh, yes... of course.",0.0,[-1.0255337  1.393256 ]
Witch,Reckon the old hag will be interrogating Mudbloods all day?,0.1,[ 0.48924264 -0.03991866]
Pius Thicknesse,Sh...careful.,0.0,[ 1.2444738 -0.5107121]
Dolores Umbridge,Runcorn.,0.0,[0.27036634 0.26476833]
Harry Potter,Accio locket.,0.0,[ 0.73772097 -0.06903647]
Wizard,"All right, all right.  Let's calm down, shall we?",0.1789682539682539,[-1.4118057  1.7151169]
Wizard,It probably just snuck up here from Experimental Charms.  I think none of us will soon forget last month's Poisonous Duck...,0.05,[-0.2459357  0.5128474]
Wizard,R-Runcorn.,0.0,[ 0.98350656 -0.30770728]
Ron Weasley,M-morning.,0.0,[0.14371294 0.45260808]
Harry Potter,"Ron, it's me.",0.0,[0.27787042 0.4655259 ]
Ron Weasley,"Harry!  Blimey, I forgot what you looked like.  Where's Hermione?",0.0,[-0.37171847  0.836429  ]
Harry Potter,She went down to the courtrooms with Umbridge --,-0.1555555555555555,[ 0.68910587 -0.16140702]
Arthur Weasley,"I understand, Wakinda, but I can't be a party to that.",0.0,[ 1.9077092 -1.0829293]
Arthur Weasley,"Hello, Reg.  Isn't Mary in for questioning today?  Try to have faith.  If there's anything Molly and I can do for you --",0.0,[ 0.76326317 -0.40121198]
Wakanda,Let me guess.  It's raining in Yaxley's office again?,0.0,[-0.99613106  1.1038907 ]
Arthur Weasley,Tell him to try an umbrella.,0.0,[0.62457514 0.08042502]
Harry Potter,"Arthur!  You know you're being tracked, don't you?",0.0,[-1.7984267  1.9551194]
Arthur Weasley,"Is that a threat, Runcorn?",0.0,[ 2.0624046 -1.345992 ]
Harry Potter,"No, Arthur.  It's a fact.  They're watching you.",0.0,[-0.5594779  1.0220749]
Harry Potter,I'll tell you later.  Let's find Hermione.,0.0,[-0.15453814  0.5039094 ]
Ron Weasley,Bloody cold down here.,-0.5185185185185185,[ 0.9095425  -0.17355433]
Man,"I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years...",0.0,[-0.14643553  0.49245122]
Ron Weasley,What is it?,0.0,[ 2.3177986 -1.2638291]
Harry Potter,It's here...,0.0,[ 1.2774937  -0.37386855]
Mary Cattermole,Reg...,0.0,[ 0.65392333 -0.00603081]
Dolores Umbridge,Mary Elizabeth Cattermole?,0.0,[ 1.3369137 -0.632535 ]
Mary Cattermole,Yes.,0.0,[0.35707045 0.19407645]
Dolores Umbridge,"Mother to Maisie, Ellie and Alfred?  Wife to Reginald?",0.0,[ 1.062964 -0.473731]
Mary Cattermole,Yes.,0.0,[0.35707045 0.19407645]
Dolores Umbridge,"A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole.  Is this that wand?",0.0,[-0.338448   0.6197694]
Dolores Umbridge,Would you please tell the court from which witch or wizard you took this wand.,0.0,[ 1.4369383  -0.83922935]
Mary Cattermole,"But I didn't take it.  I got it in Diagon Alley, at Ollivander's, when I was eleven.  It chose me.",0.0,[ 0.7677121  -0.48781022]
Dolores Umbridge,"No, no, I don't think so, Mrs. Cattermole.  Wands only choose witches.  And you are not a witch.",0.0,[-0.54831463  0.839338  ]
Mary Cattermole,"But I am!  Tell them, Reg!  Tell them what I am!",0.0,[0.39383575 0.21170118]
Dolores Umbridge,"What the devil are you doing, Albert?",0.0,[ 2.0966623 -1.3199229]
Harry Potter,"You're lying.  And one mustn't tell lies, Dolores... Stupefy!",0.0,[-0.1488819  0.5635783]
Harry Potter,Expecto PATRONUM!,0.0,[0.6008951  0.08515241]
Hermione Granger,Relashio!,0.0,[ 1.117009   -0.14741695]
Mary Cattermole,"You?  It's you! Reg, it's Harry Potter!",0.0,[-0.49870557  0.7184159 ]
Ron Weasley,"'Tis, isn't it?  This'll be one to tell the kids.",0.0,[-1.4500502  1.8796564]
Wizard,Harry Potter...?,0.0,[ 1.0516163 -0.5435999]
Hermione Granger,Harry... they've seen you.  We've got to get out of here.,0.0,[-0.30932388  0.7151247 ]
Ron Weasley,"Mary.  Go home.  Get the kids. I'll... I'll meet you there.  We have to get out the country, understand?",0.0,[0.3142902  0.04465105]
Ron Weasley,Mary!  Do as I say!,0.0,[-1.1116875  1.473847 ]
Ron Weasley,I'm sorry.  It's just --,-0.5,[-0.25355873  0.83915335]
Ron Weasley,Long story.  Nice meeting you.,0.2749999999999999,[-1.7470777  2.0401108]
Ron Weasley,Piss off.,0.0,[0.7671776  0.02707574]
Corban Yaxley,Seal the exits!  Now!,0.0,[-0.4303569   0.68699086]
Hermione Granger,"Harry, quickly, in my bag, there's a small bottle labeled 'Essence of Dittany.'",0.0416666666666666,[ 1.7097204 -1.1414852]
Hermione Granger,Quickly!,0.4166666666666666,[ 1.2777157  -0.36897492]
Harry Potter,Accio Dittany.,0.0,[ 0.86791396 -0.06377003]
Hermione Granger,Unstopper it.,0.0,[ 1.6412205 -0.7507144]
Harry Potter,Hermione.  His arm --,0.0,[-0.07833528  0.5271974 ]
Hermione Granger,Just do it!,0.0,[ 1.1841482  -0.36927363]
Harry Potter,What happened?  I thought we were going back to Grimmauld Place.,0.0,[-0.6509517  1.0823315]
Hermione Granger,"We were.  We were there.  But Yaxley had hold of me.  I knew we couldn't stay once he'd seen, so when he let go I brought us here. Ron got Splinched.  I'm... sorry.",-0.5,[ 0.653271  -0.0567099]
Harry Potter,Don't be stupid.,-0.7999999999999999,[ 1.3933833  -0.68734825]
Hermione Granger,It's all I feel safe doing.,0.5,[-1.6857367  1.9944719]
Hermione Granger,Salvio Hexia... Protego Totalum...,0.0,[ 1.5973712 -0.8006046]
Harry Potter,What're you doing?,0.0,[ 2.0200932 -1.1726264]
Hermione Granger,"Protective enchantments.  I don't fancy another visit like we had on Shaftesbury Avenue, do you? Especially with Ron like this. You can get going on the tent...",0.0,[-0.29966536  0.56342113]
Harry Potter,Tent?  Where am I supposed to find --,0.0,[ 1.1115285 -0.6775978]
Hermione Granger,Repello Muggletum... Muffliato...,0.0,[ 1.5239278 -0.7449637]
Hermione Granger,How're the mushrooms?  Seem to be the only edible things growing round here.,-0.1,[-0.29193482  0.63596636]
Harry Potter,They're great.,0.8,[-1.7725966  2.0444617]
Hermione Granger,Make sure to leave some for Ron.,0.5,[ 1.3701441  -0.81069726]
Harry Potter,No problem.,0.0,[0.47208393 0.17426005]
Harry Potter,How bad is he?,-0.6999999999999998,[ 2.2777424 -1.4157505]
Hermione Granger,"He'll be alright in a few days. Hopefully.  If we could take him to Hogwarts, to Madam Pomfrey --",-0.2,[0.14726856 0.18422654]
Hermione Granger,So where do we go next?,0.0,[ 2.0089123 -1.264001 ]
Harry Potter,"Dumbledore had a theory.  He felt that the Horcruxes would not be made out of random objects.  And he felt they wouldn't be hidden randomly either.  We know of three so far.  The ring, which according to Dumbledore belonged to Tom Riddle's grandfather.  The diary, which belonged to Tom himself. And this, which -- again, according to Dumbledore -- belonged to his mother.",-0.2666666666666666,[0.27011615 0.05953899]
Hermione Granger,"It scares me a bit, that, thinking it's a piece of Vol--",0.0,[ 1.5169859  -0.86530775]
Ron Weasley,"No, don't!  Don't say it!",0.0,[0.3030437  0.27417237]
Ron Weasley,It's taboo -- You-Know-Who's name. That's how they track people now. It's how they found us in the cafe that night.,0.0,[ 0.47263807 -0.24343896]
Harry Potter,How d'you know?,0.0,[ 2.252236 -1.394771]
Ron Weasley,"I overheard a bloke from the Enforcement office talking about it at the Ministry.  Blimey, what's that smell?",0.0,[-1.0610375  1.2176149]
Hermione Granger,Dinner?,0.0,[ 1.9912578 -1.1647905]
Ron Weasley,Not bloody likely.  Smells like something Ginny would cook.,0.2,[-0.1419443   0.49543026]
Hermione Granger,Tea?,0.0,[ 1.7162433 -1.0560458]
Ron Weasley,Is that it?,0.0,[ 2.0959685 -1.0798452]
Harry Potter,"I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --",0.0,[-0.15043826  0.6532835 ]
Ron Weasley,... alive.,0.1,[0.58065295 0.02937011]
Hermione Granger,I hate it.  It's like he's here with us.,-0.8,[-0.8783153  1.2563891]
Harry Potter,That's why we're going to kill it.,0.0,[-0.16772287  0.69080764]
Harry Potter,Dissendium!,0.0,[ 0.7535715  -0.05510528]
Hermione Granger,Incendio!,0.0,[ 1.4183649  -0.37210307]
Harry Potter,Expulso!,0.0,[0.3823273  0.33533165]
Hermione Granger,Confringo!,0.0,[ 1.0231444 -0.2212466]
Ron Weasley,It's angry.,-0.5,[0.46732298 0.304135  ]
Hermione Granger,What're you doing?,0.0,[ 2.0200932 -1.1726264]
Harry Potter,We have to keep it safe until we can figure out how to destroy it.,0.15,[0.2465458  0.35249588]
