Name,Line,Sentiment,Irony
Rubeus Hagrid,As a matter of fact I have. You might like to try the same thing now and again.,0.0,[ 2.0336564 -1.3243178]
Olympe Maxime,Hagrid?,0.0,[ 1.6677601  -0.95411897]
Rubeus Hagrid,"Oh, the cloak. Put the cloak on.",0.0,[ 0.9813614 -0.1940296]
Rubeus Hagrid,Bonsoir Olympe.,0.0,[ 1.3161992  -0.50158817]
Olympe Maxime,"Oh Hagrid. I thought you weren't coming, I thought perhaps... you had... forgotten me.",0.0,[ 1.5622989 -0.7745434]
Rubeus Hagrid,Couldn't forget you Olympe.,0.0,[ 1.8421031  -0.83127767]
Olympe Maxime,What is it you want to show me? When we spoke earlier you sounded so exhilirated.,0.0,[ 1.7827196 -0.9685419]
Rubeus Hagrid,You'll be glad you came. Trust me.,0.5,[ 1.3873602  -0.70291805]
Olympe Maxime,"Ahh, c'est magnifique!",0.0,[-0.10683388  0.5747181 ]
Olympe Maxime,Can we get closer?,0.0,[ 2.074634  -1.1613688]
Harry Potter,Dragons? That's the first task? You're joking.,0.25,[-0.02219448  0.47195986]
Rubeus Hagrid,Come on Harry. They're seriously misunderstood creatures.,-0.3333333333333333,[ 0.95761985 -0.17713967]
Rubeus Hagrid,"Although, I have to admit that horntail is a right nasty piece of work. Poor Ron nearly fainted just seeing him you know.",-0.2535714285714285,[ 1.5296094 -0.7180586]
Harry Potter,Ron was here?,0.0,[ 1.6724381  -0.79794264]
Rubeus Hagrid,Oh sure. His brother Charlie helped bring him over from Romania. Didn't Ron tell you that?,0.5,[0.05590802 0.2047143 ]
Harry Potter,No he didn't. He didn't tell me a thing.,0.0,[ 1.337391   -0.74986273]
Student,Cedric rules!,0.0,[-0.32001448  0.8621632 ]
Harry Potter,Thanks.,0.2,[-0.37032345  0.8757285 ]
Student,Like the badge?,0.0,[ 1.8122058  -0.99686056]
Harry Potter,Excuse me..,-0.05,[0.62210304 0.12843579]
Harry Potter,Can I have a word?,0.0,[ 2.3039103 -1.2380753]
Cedric Diggory,Alright.,0.0,[0.17327343 0.4681747 ]
Harry Potter,Dragons. That's the first task. They've got one for each of us.,0.25,[ 1.444074  -0.6059156]
Cedric Diggory,"Are you serious? And Fleur and Krum, do they...?",-0.3333333333333333,[ 1.9723704 -1.2254202]
Harry Potter,Yes.,0.0,[0.35707045 0.19407645]
Cedric Diggory,"Right. Hey listen, about the badges. I've asked them not to wear them.",0.2857142857142857,[ 1.1635133  -0.52628124]
Harry Potter,Don't worry about it.,0.0,[ 1.1699151  -0.52602804]
Harry Potter,You're a right foul git you know that?,0.2857142857142857,[ 0.60862255 -0.09076435]
Ron Weasley,You think so?,0.0,[ 1.88392   -1.0824543]
Harry Potter,I know so.,0.0,[0.52872825 0.2521486 ]
Ron Weasley,Anything else?,0.0,[ 2.217584  -1.1730683]
Harry Potter,Yeah. Stay away from me.,0.0,[ 0.9197372  -0.25412744]
Ron Weasley,Fine.,0.4166666666666667,[0.05572554 0.59937966]
Draco Malfoy,Why so tense Potter? My father and I have a bet you see. I don't think you're gonna last ten minutes in this tournament. He disagrees. He thinks you won't last,-0.0833333333333333,[ 2.09823   -1.2520673]
Harry Potter,"I don't give a damn what you or your father thinks Malfoy. He's vile and cruel, and you're just pathetic.",-1.0,[ 1.5902865  -0.79731554]
Alastor Moody,I'll teach you to cast when someone's back is turned.,0.0,[0.476005  0.4007362]
Minerva McGonagall,Professor Moody what are you doing?,0.0,[ 1.8503919 -1.023816 ]
Alastor Moody,Teaching.,0.0,[-0.8288023  1.2977773]
Minerva McGonagall,Is that a student?,0.0,[ 1.8588156 -1.065886 ]
Alastor Moody,Technically it's a ferret.,0.0,[0.3753045  0.19339079]
Draco Malfoy,My father will hear about this!,0.0,[0.43872783 0.15001813]
Alastor Moody,Is that a threat!,0.0,[ 1.6514572 -0.9593212]
Alastor Moody,I could tell you stories about your father that would curl even your greasy hair boy! It doesn't end here!,0.0,[ 2.1678634 -1.2533783]
Minerva McGonagall,"We never use transfigration as a punishment, surely Dumbledore told you that.",0.5,[-0.2281176   0.61169493]
Alastor Moody,He might've mentioned it.,0.0,[ 0.99973756 -0.3495801 ]
Minerva McGonagall,Well you will do well to remember it.,0.0,[0.23342954 0.3038912 ]
Alastor Moody,come with me.,0.0,[ 1.3699499  -0.50504607]
Alastor Moody,That's a foal glass. Lets me keep an eye on my enemies. If I can see the whites of their eyes they're standing right behind me.,-0.0571428571428571,[ 1.3256515 -0.617162 ]
Alastor Moody,Wouldn't even bother telling you what's in ther. You wouldn't believe it if I did. Now... what are you going to do about your dragon?,0.0,[ 2.2851658 -1.5413375]
Harry Potter,Oh... um... You know I just thought I'd...,0.0,[ 0.6756355  -0.19249737]
Alastor Moody,"Sit. Listen to me Potter. Your pal Diggory, by your age he could take a whistle into a watch and have it sing you the time. Miss Delacour, she's as much a fairy princess as I am. As for Krum, his head may be filled with sawdust but Karkaroff's is NOT. They'll have a strategy, and you can bet that it'll play to Krum's strengths. Hmm? Come on Potter. What are your strengths?",0.3,[ 2.361503  -1.5701616]
Harry Potter,Um... I dunno.. I can fly. I mean I'm a fair flyer.,0.3958333333333333,[ 1.3382858  -0.69878536]
Alastor Moody,Better than fair the way I heard it.,0.6,[ 1.0004553 -0.1529673]
Harry Potter,But I'm not allowed a broom.,0.0,[ 1.4672209 -0.7939827]
Alastor Moody,You're allowed a wand.,0.0,[0.452419   0.14283186]
Hermione Granger,Pssst! Harry? Is that you?,0.0,[ 2.2051737 -1.29071  ]
Harry Potter,Yeah.,0.0,[-0.01128384  0.49658802]
Hermione Granger,How are you feeling? OK? The key is to concentrate. After that you just have to...,0.25,[ 2.2129283 -1.4802095]
Harry Potter,Battle a dragon.,0.0,[0.8307915  0.01746827]
Rita Skeeter,Young love! Ohh how.. stirring. If everything goes unfortunately today you might make the front page.,0.075,[0.0396078 0.4469701]
Viktor Krum,You have no business here. This tent is for champions and friends.,0.0,[ 1.0723288 -0.674883 ]
Rita Skeeter,No matter. We've got what we wanted.,0.0,[ 1.4253056 -0.538283 ]
Albus Dumbledore,"Good day champions. Gather round please. Now you've waited, you've wondered and at last the moment has arrived. The moment only four of you can fully appreciate.",0.1249999999999999,[ 1.4158351 -0.8861134]
Albus Dumbledore,What are you doing here Miss Granger?,0.0,[ 1.8215797 -1.1772919]
Hermione Granger,Oh um.. Sorry I'll just go.,-0.5,[0.20479168 0.37554562]
Albus Dumbledore,Barty. The bag.,0.0,[ 1.5915488 -0.9597812]
Bartemius Crouch,"Champions, in a circle around me. Miss Delacour over here, Mr Krum, and Potter over here. Right. Miss Delacour, if you will...",0.2857142857142857,[ 2.0044222 -1.073123 ]
Bartemius Crouch,The welsh green. Mr Krum...,-0.2,[ 1.6517409  -0.93125767]
Bartemius Crouch,The chinese fireball. Oooooh.,0.0,[0.362337   0.27690604]
Bartemius Crouch,The swedish short-snout. Which leaves...,0.0,[ 1.8547703 -1.2222742]
Harry Potter,The horntail...,0.0,[ 1.1267645  -0.34008902]
Bartemius Crouch,What's that boy?,0.0,[ 2.1253273 -1.137016 ]
Harry Potter,Nothing.,0.0,[0.23486981 0.37907198]
Bartemius Crouch,"The hungarian horntail. These represent very real dragons, each of which has been given a golden egg to protect. Your objective is simple, collect the egg. This you must do, for each egg contains a clue without which you cannot hope to proceed to the next task. Any questions?",0.112,[ 2.044579  -1.3075615]
Albus Dumbledore,Very well. Good luck champions. Mr Diggory the sound of the cannon...,0.4333333333333333,[ 1.0769107 -0.2739341]
Albus Dumbledore,Three of our champions have now faced their dragons and so each one of them will proceed to the next task. And now our fourth and final contestant.,0.0,[ 0.8637312 -0.0361082]
Hermione Granger,Your wand harry! Your wand!,0.0,[ 1.6257478 -0.8433827]
George Weasley,We knew you wouldn't die Harry.,0.0,[0.64394623 0.04794843]
Fred Weasley,Lose a leg.,0.0,[ 1.5298302  -0.65748066]
George Weasley,Or an arm.,0.0,[ 1.0996554  -0.24273351]
Fred Weasley,Pack it in altogether.,0.0,[ 0.92109144 -0.27726445]
Seamus Finnigan,"Go on Harry, what's the clue?",0.0,[ 2.2718458 -1.3231609]
Harry Potter,Who wants me to open it? You want me to open it?,0.0666666666666666,[ 2.374954  -1.5765796]
Harry Potter,What the bloody hell was that?,-0.8,[ 2.0320344 -1.1295314]
Fred Weasley,"Alright everyone, go back to your knitting. This is gonna be uncomfortable enough without all you nosey sods listening in.",-0.1666666666666666,[0.3023798  0.12156569]
Ron Weasley,I reckon you'd have to be barking mad to put your own name in the goblet of fire.,-0.0125,[ 1.5954996  -0.87285554]
Harry Potter,Caught on have you. Took you long enough.,-0.025,[ 1.5233164  -0.69026977]
Ron Weasley,Wasn't just me who thought you'd done it. Everyone was saying it behind your back.,-0.2,[ 0.9204475  -0.35849425]
Harry Potter,Brilliant. That makes me feel loads better.,0.7,[-1.1986326  1.4739126]
Ron Weasley,At least I warned you about the dragons.,-0.3,[-0.92958385  1.3516551 ]
Harry Potter,Hagrid warned me about the dragons.,0.0,[0.2599226 0.3085611]
Ron Weasley,"Oh no no, I did. Don't you remember? I told Hermione to tell you that Seamus told me that Parvati told Dean that Hagrid was looking for you. Seamus never actually told me anything, so it was really me all along. I thought you'd be alright, you know, after you figured that out.",0.1,[ 1.1510755 -0.5915382]
Harry Potter,Who could possibly figure that out? That's completely mental.,-0.05,[ 1.4953864 -0.7468851]
Ron Weasley,Yeah it is isn't it. Suppose I was a bit distraught.,-0.6,[ 1.6497372 -0.913501 ]
Hermione Granger,Boys.,0.0,[0.00262674 0.6467695 ]
Hermione Granger,Look at this! I can't believe it she's done it again. Miss Granger a plain but ambitious girl seems to be developing a taste for famous wizards. Her latest prey sources report is none other than the Bulgarian bon-bon Viktor Krum. No word yet on how Harry Potter's taking this latest emotional blow.,0.2015306122448979,[ 0.8548635  -0.33510414]
Nigel Wolpert,Parcel for you Mr Weasley.,0.0,[0.60661715 0.00240436]
Ron Weasley,Thank you Nigel.,0.0,[-1.2887217  1.6239576]
Ron Weasley,Not now Nigel. Later. Go on.,0.0,[ 1.5737866 -0.8944702]
Ron Weasley,I told him I'd get him Harry's autograph. Oh look mum's sent me something. Mum sent me a dress??,0.0,[0.01835963 0.3258371 ]
Harry Potter,Well it does match your eyes. Is there a bonnet?,0.0,[ 1.9457633 -1.2708814]
Ron Weasley,Ginny these must be for you.,0.0,[ 0.9306079  -0.39747867]
Ginny Weasley,I'm not wearing that it's ghastly.,0.0,[ 1.5330864 -0.8155299]
Ron Weasley,What are you on about?,0.0,[ 2.2732434 -1.3934574]
Hermione Granger,They're not for Ginny they're for you! Dress robes.,0.0,[ 0.925853   -0.46556413]
Ron Weasley,Dress robes? for what?,0.0,[ 1.1087273 -0.6876147]
Minerva McGonagall,"The yule ball has been a tradition of the tri-wizard tournament since its inception. On Christmas eve night we and our guests gather in the great hall for well mannered frivolity. As representitives of the host school I expect each and every one of you to put your best foot forward, and I mean this literally because the yule ball is first and foremost... a dance.",0.434375,[ 1.0569732 -0.4680091]
Minerva McGonagall,"Silence. The house of Godrick Griffindore has commanded the respect of the wizard world for nearly ten centuries. I will not have you in the course of a single evening besmirching that name by behaving like a babbling, bumbling band of baboons.",-0.0357142857142857,[ 1.4878117 -0.6826067]
Fred Weasley,Try saying that five times faster.,0.0,[-0.561819   1.1381766]
Minerva McGonagall,"Now to dance is to let the body breathe, inside every girl a secret swan slumbers longing to burst forth and take flight.",-0.4,[ 1.2812443  -0.62585634]
Ron Weasley,Something's about to burst out of Hilary but I don't think it's a swan.,0.0,[ 1.9371132 -0.9706924]
Minerva McGonagall,"Inside every boy a lordly lion prepared to prance. Mr Weasly, will you join me.",0.0,[ 1.4897928 -0.7190723]
Minerva McGonagall,"Now, place your right hand on my waist.",0.2857142857142857,[ 1.5490166 -0.6475422]
Ron Weasley,Where?,0.0,[ 1.9808646 -1.0247959]
Minerva McGonagall,My waist.,0.0,[0.63471335 0.17541298]
Minerva McGonagall,Now bend your arm. Mr Filch...,0.0,[ 1.3830686  -0.57237005]
Minerva McGonagall,"One two three, one two three, one two three.",0.0,[ 1.3093022 -0.7950771]
Harry Potter,Oi! Never gonna let him forget this are you?,0.0,[ 1.6419134 -0.8486677]
Fred Weasley,Never.,0.0,[0.30886617 0.21758607]
George Weasley,Never.,0.0,[0.30886617 0.21758607]
Minerva McGonagall,Everybody come together.,0.0,[0.41447738 0.3097289 ]
Minerva McGonagall,"Boys, on your feet.",0.0,[0.49331018 0.296598  ]
Harry Potter,Why do they always have to travel in packs? How are you supposed to get one alone to ask them...,0.0,[ 2.1857324 -1.5067687]
Ron Weasley,"Blimey Harry, you slayed dragons. If you can't get a date who can?",0.0,[ 1.3745047  -0.71974283]
Harry Potter,I think I'd take the dragon right now.,0.2857142857142857,[ 2.1047964 -1.149669 ]
Rubeus Hagrid,"I take after my mum. Though I didn't know her very well, she left when I was about three. No, not the maternal sort her, broke my dad's heart though. You know he was a tiny little fellow my dad, I could pick him up with one hand by the age of six and put him up in the dresser.",0.003125,[ 2.3526697 -1.5735307]
Rubeus Hagrid,"And then he died when I was still in school. So I had to make me own way as it were. But enough of me, what about you!",0.3,[ 1.8712666 -1.0595827]
Ron Weasley,This is mad. At this rate we'll be the only ones in our year without dates.,-0.3125,[ 1.2476064 -0.5066541]
Ron Weasley,"Well, us and Neville!",0.0,[0.36297098 0.42323917]
Harry Potter,But then again he can take himself.,0.0,[ 0.93244624 -0.3250463 ]
Hermione Granger,It might interest you to know that Neville's already got someone.,0.0,[ 0.82558066 -0.32230586]
Ron Weasley,Now I'm really depressed.,0.2,[-0.24470527  0.718842  ]
Ron Weasley,"Well Hermione, you're a girl.",0.0,[-0.5040189  0.9647342]
Hermione Granger,Oh well spotted.,0.0,[0.23952161 0.4036899 ]
Ron Weasley,Come on. It's one thing for a bloke to show up alone. For a girl it's just sad.,-0.5,[ 1.2088218 -0.5488729]
Hermione Granger,I won't be going alone because believe it or not someone's asked me. And I said yes.,0.0,[ 2.0275977 -1.1473477]
Ron Weasley,Bloody hell.,-0.8,[0.68402314 0.09181969]
Ron Weasley,"Look. We've just got to grit our teeth and do it. Tonight when we get back to the common room, we'll both have partners. Agreed?",-0.15,[ 1.4712359  -0.66548645]
Harry Potter,Agreed.,0.0,[ 0.9047983  -0.01617068]
Cho Chang,Harry!,0.0,[0.30420303 0.4009848 ]
Harry Potter,Cho!,0.0,[0.2177191 0.4486345]
Cho Chang,"Watch yourself on the stairs, it's a bit icey at the top.",0.5,[ 1.4045669 -0.7261022]
Harry Potter,Ok thanks. Cho?,0.35,[ 1.6760498 -0.8188564]
Cho Chang,Yes?,0.0,[ 1.4607873 -0.628932 ]
Harry Potter,Um.  I just wondered if maybe you wanted to go to the ball with me?,0.0,[ 0.53090835 -0.11664121]
Cho Chang,Sorry? I didn't catch that.,-0.5,[0.8666334  0.02233329]
Harry Potter,Um. I was just wondering if maybe you wanted to go to the ball with me.,0.0,[ 1.8969465 -1.147501 ]
Cho Chang,Oh. Um. Harry I'm sorry but someone's already asked me. And well I've said I'll go with him.,-0.5,[ 1.5559946 -0.7369243]
Harry Potter,Ok. Great. Fine. No problem. Good.,0.638888888888889,[0.09555028 0.4009283 ]
Cho Chang,Harry I really am sorry.,-0.5,[0.6195813  0.12558678]
Harry Potter,What happened to you?,0.0,[ 2.1312609 -1.1288311]
Student,He just asked Fleur Delacour out.,0.0,[0.12817669 0.34093374]
Hermione Granger,What?,0.0,[ 1.4070889  -0.49027973]
Harry Potter,What did she say?,0.0,[ 2.0351279 -1.1588148]
Hermione Granger,No of course.,0.0,[0.16588108 0.40526313]
Hermione Granger,She said yes??,0.0,[ 1.1597282  -0.57255054]
Harry Potter,Don't be silly.,-0.5,[ 1.3784084 -0.6438671]
Ron Weasley,"There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out.",0.0,[ 0.61335367 -0.07054278]
Student,"Actually he sort of screamed at her, it was a bit frightening.",-0.25,[ 0.7948219 -0.1293988]
Harry Potter,What did you do then?,0.0,[ 1.9519652 -1.2610072]
Ron Weasley,What else? I ran for it. I'm not cut out for this Harry. I don't know what got into me.,0.0,[ 2.3019044 -1.3898644]
Parvati Patil,Hi Harry.,0.0,[-0.05281787  0.6847137 ]
Padma Patil,Hi Harry.,0.0,[-0.05281787  0.6847137 ]
Harry Potter,Hey!,0.0,[0.6611168  0.13126478]
Ron Weasley,Bloody hell.,-0.8,[0.68402314 0.09181969]
Ron Weasley,What are those??,0.0,[ 1.9066001 -1.1074815]
Harry Potter,My dress robes.,0.0,[0.36735186 0.32528844]
Ron Weasley,"Well they're alright. No lace, no dodgy little collar.",-0.1875,[ 1.0391856 -0.2893199]
Harry Potter,Well I expect yours are more traditional.,0.25,[-0.14687319  0.4567348 ]
Ron Weasley,Traditional?? They're ancient! I look like my great aunt Tessie.,0.4,[ 0.89326674 -0.2197536 ]
Ron Weasley,I smell like my great aunt Tessie. Murder me Harry.,0.8,[ 1.5416821 -1.0107299]
Harry Potter,Leave it alone.,0.0,[ 1.0195687  -0.15560612]
Ron Weasley,"Poor kid, bet she's alone in her room crying her eyes out.",-0.3,[ 1.0966339  -0.34449288]
Harry Potter,Who?,0.0,[ 1.9149289 -0.9018236]
Ron Weasley,"Hermione of course. Come on Harry, why'd you think she wouldn't tell us who she's coming with?",0.0,[ 1.6161582 -1.1338727]
Harry Potter,Because we'd take the mickey out of her if she did.,0.0,[ 1.0535362 -0.3039913]
Ron Weasley,Because nobody asked her. I would have taken her myself if she weren't so bleeding proud.,0.8,[ 1.6218163  -0.90126127]
Parvati Patil,Hello boys. Don't you look...,0.0,[ 1.054659  -0.5302658]
Parvati Patil,... dashing.,0.0,[-0.33498165  1.0344094 ]
Minerva McGonagall,Here you are Potter. Are you and Miss Patil ready?,0.2,[ 2.2336318 -1.4339819]
Harry Potter,Ready professor?,0.2,[ 1.4126772  -0.58256644]
Minerva McGonagall,To dance. It's traditional that the three champions or in this case four are the first to dance. Surely I told you that.,0.25,[0.6048937  0.12160661]
Harry Potter,No.,0.0,[ 1.1156424 -0.377345 ]
Minerva McGonagall,"Oh well now you know. Oh, as for your Mr Weasly you may proceed into the great hall with Miss Patil.",0.8,[ 1.1621404  -0.56969017]
Parvati Patil,She looks beautiful.,0.85,[-0.25700012  0.74459654]
Harry Potter,Yeah she does.,0.0,[-0.35689038  0.8388533 ]
Padma Patil,Is that Hermione Granger? With Viktor Krum??,0.0,[ 1.6305114 -1.0731151]
Ron Weasley,No. Absolutely not.,-0.1,[ 1.1034253 -0.3924589]
Parvati Patil,Harry. Take my waist.,0.0,[ 1.4795436 -0.7795789]
Harry Potter,What?,0.0,[ 1.4070889  -0.49027973]
Parvati Patil,Now.,0.0,[0.3240171 0.2275418]
Hermione Granger,Hot isn't it? Viktor's gone to get drinks. Care to join us?,0.25,[ 2.1469262 -1.3674864]
Ron Weasley,"No, we'd NOT care to join you and Viktor.",0.0,[ 1.3981266 -0.8831944]
Hermione Granger,What's got your wand in a knot?,0.0,[ 2.0522623 -1.1528684]
Ron Weasley,He's a Durmstrang. You're fraternising with the enemy.,0.0,[ 1.3203872 -0.6843822]
Hermione Granger,"The enemy?? Who was it wanting his autograph? Besides, the whole point of the tournament is international magical cooperation, to make friends.",0.2333333333333333,[ 1.0132167 -0.5849286]
Ron Weasley,"Hrmph, I think he's got a bit more than friendship on his mind.",0.5,[ 1.2285872  -0.54511815]
Padma Patil,Are you going to ask me to dance or not?,0.0,[ 2.2123713 -1.3031484]
Ron Weasley,No.,0.0,[ 1.1156424 -0.377345 ]
Ron Weasley,He's using you.,0.0,[-0.28857434  0.7465564 ]
Hermione Granger,How dare you! Besides I can take care of myself.,0.0,[ 0.940566   -0.32165647]
Ron Weasley,Doubt it. He's way too old.,0.1,[ 2.0679095 -1.4073448]
Hermione Granger,What? What? That's what you think?,0.0,[0.64388555 0.00174023]
Ron Weasley,Yeah that is what I think.,0.0,[-0.5883432   0.96070147]
Hermione Granger,You know the solution then don't you.,0.0,[-0.10712127  0.6567787 ]
Ron Weasley,Go on.,0.0,[ 0.82060474 -0.06210131]
Hermione Granger,"Next time there's a ball pluck up the courage and ask me before somebody else does, and not as a last resort.",0.0,[ 2.332146  -1.4185412]
Ron Weasley,Well that's completely off the point. Harry...,0.1,[ 1.1904411  -0.56311953]
Hermione Granger,Where have you been? Nevermind! Off to bed both of you.,0.0,[ 2.029535 -1.35076 ]
Ron Weasley,They get scary when they get older.,-0.1666666666666666,[0.403158   0.26845744]
Hermione Granger,Ron you spoil everything!,0.0,[-1.1892606  1.5583235]
Voldermort,Let me see it again.,0.0,[ 0.7506758  -0.00871588]
Voldemort,"Ah yes, the time is close now. Harry! At last! Step aside Wormtail so I can give our guest a proper greeting!",0.0,[ 1.1776382 -0.3576463]
Neville Longbottom,You alright Harry? I just got in. Me!,0.0,[ 2.105034  -1.3782499]
Hermione Granger,Harry you told me you'd figured the egg out weeks ago. The task is two days from now.,0.0,[ 1.3061742  -0.46545798]
Harry Potter,Really? I had no idea. I suppose Viktor's already figured it out.,0.2,[ 1.4835682 -0.6199727]
Hermione Granger,"I wouldn't know, we didn't actually talk about the tournament. Actually we didn't really talk at all, Viktor's more of a physical being. I just mean he's not particularly... Mostly he watches me study. It's a bit annoying actually. You are trying to figure this egg out aren't you?",0.0004166666666666,[ 1.9540443 -1.2155666]
Harry Potter,What's that supposed to mean?,-0.3125,[ 1.8706473 -1.053459 ]
Hermione Granger,"I mean these tasks are supposed to test you, in the most brutal way they're almost cruel. And um, I'm scared for you. You got by the dragon mostly on nerve, I'm not sure it's going to be enough this time.",-0.2053571428571428,[ 1.7549635  -0.81700486]
Cedric Diggory,Hey Potter.,0.0,[-0.20222642  0.7731468 ]
Harry Potter,Cedric.,0.0,[0.66100484 0.07364982]
Cedric Diggory,How are you?,0.0,[ 2.0654762 -1.2159965]
Harry Potter,Spectacular.,0.6,[-1.1350155  1.4450876]
Cedric Diggory,Look I realise I never really thanked you properly for tipping me off about those dragons.,-0.05,[0.04863337 0.5078468 ]
Harry Potter,Forget about it. I'm sure you would have done the same for me.,0.25,[ 1.6529251 -0.8812889]
Cedric Diggory,Exactly. You know the prefects bathroom on the fifth floor?,0.25,[ 0.77172387 -0.143109  ]
Cedric Diggory,It's not a bad place for a bath. Just take your egg and mull things over in the hot water.,0.2999999999999999,[ 1.8787318 -1.2038661]
Harry Potter,I must be out of my mind.,0.0,[ 1.507413  -0.5850965]
Moaning Myrtle,I'd try putting it in the water if I were you.,0.0,[ 1.3955522  -0.73054993]
Harry Potter,Myrtle!,0.0,[ 0.97349995 -0.10052801]
Moaning Myrtle,Long time no see.,-0.05,[ 1.0512781 -0.2846118]
Moaning Myrtle,I was circling a blocked drain the other day and could swear I saw a bit of polyjuice potion. Not being a bad boy again are you Harry?,-0.4124999999999999,[ 1.117703  -0.8043915]
Harry Potter,"Polyjuice potion! Kicked the habit. Myrtle, did you say try putting it in the water?",0.0,[ 1.6556495 -1.1661611]
Moaning Myrtle,"Well. That's what he did. The other boy, the handsome one. Cedric.",0.1875,[ 0.95259976 -0.16376358]
Moaning Myrtle,"Well go on, open it.",0.0,[0.42509693 0.11833834]
Merpeople,"Come seek us where our voices sound. We cannot sing above the ground. An hour long you'll have to look, to recover what we took.",0.1166666666666666,[ 2.1062489 -1.4236315]
Harry Potter,"Myrtle, there aren't Merpeople in the black lake are there?",-0.1666666666666666,[ 1.4734375  -0.76971596]
Moaning Myrtle,"Ahhh, very good. Took Cedric ages to riddle it out. Almost all the bubbles were gone...",0.91,[ 0.8819098  -0.36804777]
Hermione Granger,"Harry, tell me again.",0.0,[ 1.1123823 -0.2090689]
Harry Potter,Come seek us where our voices sound.,0.4,[ 1.13793    -0.35952958]
Hermione Granger,"The black lake, that's obvious.",-0.0833333333333333,[0.02860769 0.60028744]
Harry Potter,An hour long you'll have to look.,-0.05,[ 1.8469628 -1.1286504]
Hermione Granger,"Again obvious, though I must admit potentially problematic",0.0,[ 0.9881238 -0.4518162]
Harry Potter,Potentially problematic? When was the last time you held your breath under the water for an hour Hermione?,0.0,[ 1.9066316 -1.2603071]
Hermione Granger,"Look Harry, we can do this. The three of us can figure it out.",0.0,[ 1.109945   -0.34888703]
Alastor Moody,"Hate to break up this scholar session but Professor McGonagall would like to see you in her office. Not you Potter, just Weasly and Granger.",-0.8,[ 1.3643522  -0.90544724]
Hermione Granger,"But sir, the second task is only hours away and...",0.0,[ 1.545081  -0.8760392]
Alastor Moody,Exactly. Presumably Potter is well prepared by now and could do with a good night's sleep. Go. Now! Longbottom!,0.625,[ 1.471209   -0.99320215]
Alastor Moody,Why don't you help Potter put his books back.,0.0,[ 0.5330489  -0.05406099]
Neville Longbottom,"You know, if you're interested in plants you'd be better with Gorshok's Guide to Herbology. Do you know there's a wizard in Nepal whose growing gravity resistant trees?",0.375,[ 1.455931  -1.1096663]
Harry Potter,"Neville. No offense, but I really don't care about plants. Now if there's a Tibetan turnip that will allow me to breathe underwater for an hour then great.",0.5,[ 0.7234686 -0.2698218]
Neville Longbottom,I don't know about a turnip but you can always use gilliweed.,0.0,[ 1.87622   -1.2697777]
Harry Potter,You're sure about this Neville.,0.5,[0.06725348 0.43704668]
Neville Longbottom,Absolutely.,0.2,[0.2140416 0.3758843]
Harry Potter,For an hour.,0.0,[0.58071154 0.20938927]
Neville Longbottom,Most likely.,0.25,[ 0.8317156  -0.18372586]
Harry Potter,Most likely?,0.25,[ 1.7219807 -0.9591939]
Neville Longbottom,Well there is some debate among herbologists as to the effects of freshwater versus saltwater.,0.0,[ 0.87699306 -0.3803389 ]
Harry Potter,You're telling me this now? You must be joking.,0.0,[0.38001594 0.25274596]
Neville Longbottom,I just wanted to help.,0.0,[ 0.8656605 -0.0291995]
Harry Potter,Well that makes you sight better than Ron and Hermione. Where are they anyway?,0.5,[ 0.8140423  -0.30308264]
Neville Longbottom,You seem a little tense Harry.,-0.2604166666666666,[0.46250066 0.10961934]
Harry Potter,Do I?,0.0,[ 2.0752265 -1.1735543]
Albus Dumbledore,"Welcome to the second task. Last night something was stolen from each of our champions. A treasure of sorts. These four treasures, one for each champion, now lie on the bottom of the black lake. In order to win each champion need only find their treasure and return to the surface. Simple enough. Except for this, they will have one hour to do so and one hour only. After that they'll be on their own.",0.2033333333333333,[ 1.9748015 -1.2637572]
Alastor Moody,Put that in your mouth.,0.0,[ 0.88366294 -0.05288716]
Albus Dumbledore,You may begin at the start of the cannon.,0.0,[ 1.6879624 -0.835648 ]
Seamus Finnigan,What's the matter with him?,0.0,[ 2.2115602 -1.2881678]
Dean Thomas,I don't know I can't see him.,0.0,[ 1.773275  -0.8608447]
Neville Longbottom,Oh my god I've killed Harry Potter!,-0.25,[0.24396297 0.29378775]
Albus Dumbledore,The Beauxbatons champion Miss Delacour has unfortunately been forced to retire. She will take no further part in this task.,-0.2666666666666666,[ 1.128398   -0.43923092]
Harry Potter,But she's my friend too!,0.0,[ 0.8377777 -0.2602897]
Merpeople,Only one.,0.0,[0.73788184 0.00318188]
Albus Dumbledore,Harry!,0.0,[0.30420303 0.4009848 ]
Bartemius Crouch,Get him another towel.,0.0,[ 0.96533    -0.23110154]
Albus Dumbledore,I want all the judges over here now.,0.0,[0.8504096  0.08466297]
Fleur Delacour,"You saved her, even though she wasn't yours to save. My little sister!",-0.234375,[ 1.9503064 -1.1176757]
Fleur Delacour,Thank you! And you... . You helped!,0.0,[0.15881486 0.295177  ]
Ron Weasley,Well... yeah... a bit,0.0,[0.24118839 0.17635924]
Ron Weasley,Merci.,0.0,[0.5726841  0.24594107]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Harry Potter,Hermione,0.0,[0.2312907  0.36806795]
Hermione Granger,Are you alright? You must be freezing! Personally I think you behaved admirably.,0.0,[ 1.6619757 -1.0235823]
