Name,Line,Sentiment,Irony
Horace Slughorn,"Because taken in excess it causes giddiness, recklessness and dangerous overconfidence.",-0.6,[ 1.273543   -0.80891967]
Blaise Zabini,"Have you ever taken it, sir?",0.0,[ 2.109206  -1.4299425]
Horace Slughorn,Twice.  Once when I was twenty- four.  Once when I was fifty- seven.  Two tablespoons taken at breakfast.  Two perfect days...,1.0,[-0.81247604  1.0712807 ]
Horace Slughorn,"So.  This is what I offer each of you today.  One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook.",0.0,[ 0.2314982  -0.00678639]
Horace Slughorn,"You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize.  In any event -- good luck.",0.2666666666666666,[-0.4056819   0.36999017]
Hermione Granger,How did you do that?,0.0,[ 1.8514425 -1.1048645]
Harry Potter,Crush it.  Don't cut it.,0.0,[ 0.61574954 -0.01832561]
Hermione Granger,No.  The instructions specifically say to cut.,0.0,[-0.31060767  0.68016434]
Harry Potter,No.  Really --,-0.1,[0.1365898 0.4353684]
Hermione Granger,Sh!,0.0,[0.24230763 0.42921323]
Horace Slughorn,"Merlin's Beard!  But it's perfect. So perfect I daresay one sip would kill us all!  Your mother was a dab hand at potions, but this... My, my, what can't you do, m'boy? Perhaps you will save us all in the end...",1.0,[ 0.53971505 -0.06993974]
Horace Slughorn,"Here you are then, as promised. One bottle of Felix Felicis.  Use it well.",0.0,[-0.16815741  0.29749006]
Albus Dumbledore,"Good evening, Harry.  You got my message, I see.  Come, come.  Sit.",0.7,[-0.5494699   0.81550646]
Albus Dumbledore,So.  How are you?,0.0,[0.38459793 0.20910096]
Harry Potter,"Fine, sir.",0.4166666666666667,[0.13000424 0.46255508]
Albus Dumbledore,"Enjoying your classes?  Professor Slughorn, for one, is most impressed with you.",0.6666666666666666,[-1.2016715  1.3023732]
Harry Potter,"I think he overestimates my abilities, sir.",0.0,[ 1.5350755  -0.77365535]
Albus Dumbledore,Do you?,0.0,[ 2.0679393 -1.1758119]
Harry Potter,Definitely.,0.0,[ 0.87139076 -0.01345016]
Albus Dumbledore,And what of your activities outside the classroom?  Do they bring you satisfaction?,0.0,[0.19465159 0.12370304]
Harry Potter,Sir?,0.0,[ 1.3000687  -0.43210432]
Albus Dumbledore,I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --,0.8,[-0.7350476   0.89436114]
Harry Potter,No!  I mean... she's brilliant. And we're friends.  But... no.,0.528125,[-0.7347046  1.2001559]
Albus Dumbledore,"Forgive me, Harry, I...",0.0,[ 1.3289219  -0.45876327]
Albus Dumbledore,"... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here.",0.2,[ 0.5970987  -0.01816991]
Albus Dumbledore,What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle.,0.0,[-0.27021918  0.52123743]
Albus Dumbledore,This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would...,0.3055555555555555,[ 0.684108   -0.40651822]
Mrs. Cole,"I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore.  In all the years Tom's been here, he's never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence.",0.0,[0.3220085 0.2510898]
Albus Dumbledore,I am not family.  But his name has been known to me since birth.,0.0,[0.05074077 0.4415978 ]
Mrs. Cole,I see...,0.0,[0.19209705 0.44063136]
Mrs. Cole,I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things.,-0.2916666666666667,[-0.09711219  0.42921132]
Albus Dumbledore,Perhaps you could give me an example.,0.0,[ 1.7848755 -1.0132341]
Mrs. Cole,"You've got a visitor, Tom.",0.0,[0.5179002 0.1301184]
Albus Dumbledore,"How do you do, Tom.",0.0,[ 2.011924  -1.1216161]
Mrs. Cole,"Well, I'll leave you two to yourselves.",0.0,[ 1.1724589  -0.43146148]
Tom Riddle,Don't.,0.0,[ 1.048376  -0.2920621]
Albus Dumbledore,As you wish.,0.0,[0.7212984  0.08276006]
Tom Riddle,"You're the doctor, aren't you?",0.0,[0.20615841 0.2706711 ]
Albus Dumbledore,No.  I am a Professor.,0.0,[-1.0635355  1.4022361]
Tom Riddle,"I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different.",0.0,[-0.6116495  1.0898522]
Albus Dumbledore,Perhaps they're right.,0.2857142857142857,[0.3749817  0.23369357]
Tom Riddle,I'm not mad.,0.3125,[ 0.99066323 -0.19457534]
Albus Dumbledore,Hogwarts is not a place for mad people.,-0.625,[ 1.092134  -0.6242676]
Albus Dumbledore,It's a school.  A school of... magic.,0.5,[-1.4400742  1.537754 ]
Albus Dumbledore,"You can do things, can't you, Tom? Things the other children can't.",-0.125,[ 0.51608604 -0.03879449]
Tom Riddle,Yes.,0.0,[0.35707045 0.19407645]
Albus Dumbledore,"Tell me some of the things you can do, Tom.",0.0,[ 1.422218  -0.7401527]
Tom Riddle,I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want.,-0.1708333333333332,[-0.32227808  0.6738848 ]
Tom Riddle,Who are you?,0.0,[ 2.199139  -1.2008573]
Albus Dumbledore,"I'm like you, Tom.  Different.",0.0,[-0.38987547  1.0495738 ]
Tom Riddle,Prove it.,0.0,[0.6233193 0.0824201]
Albus Dumbledore,"I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It.",0.0,[ 0.7994556 -0.4663545]
Albus Dumbledore,Take it out.,0.0,[ 0.9291667  -0.18292895]
Albus Dumbledore,Is there anything in that box you ought not to have?,0.0,[ 2.3169415 -1.588244 ]
Albus Dumbledore,"Why did you want these things, Tom?",0.0,[ 1.6985219 -1.0320925]
Tom Riddle,I like having things that belonged to other people.  It makes me feel ... close to them.,-0.125,[-0.9625742  1.1341951]
Albus Dumbledore,"Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully.",0.1,[ 0.28792942 -0.0389699 ]
Tom Riddle,I can speak to snakes too.,0.0,[ 0.8014589  -0.05235906]
Tom Riddle,They find me.  Whisper things.  Is that normal.  For someone like me?,0.15,[-0.2531527  0.7447494]
Albus Dumbledore,It is unusual.  But not unheard of.,0.2,[-0.6708376  1.0843819]
Harry Potter,"Did you know, sir?  Then?",0.0,[0.39371553 0.12912512]
Albus Dumbledore,Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I...,-0.0833333333333333,[ 0.3292805  -0.01897032]
Albus Dumbledore,"Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?",0.1666666666666666,[ 0.4697418  -0.13636124]
Harry Potter,"You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?",0.0,[ 0.85091233 -0.47905788]
Albus Dumbledore,"No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything.",0.3777777777777777,[ 1.091361  -0.6532638]
Harry Potter,You said Professor Slughorn would try to collect me.,0.0,[0.16414927 0.27973783]
Albus Dumbledore,I did.,0.0,[0.51342523 0.18108246]
Harry Potter,Do you want me to let him?,0.0,[ 2.3454185 -1.4167304]
Albus Dumbledore,Yes.,0.0,[0.35707045 0.19407645]
Harry Potter,All right!  Queue up!  Excuse me...,0.1982142857142857,[-1.1086574  1.440284 ]
Ginny Weasley,Shut It!,0.0,[0.6069411  0.19174325]
Harry Potter,Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?,0.0771428571428571,[-0.19694203  0.6895027 ]
Cormac McLaggen,"No hard feelings, Weasley, alright?",0.1458333333333333,[ 1.5540292  -0.73067534]
Ron Weasley,Hard feelings?,-0.2916666666666667,[ 1.874739  -1.0425555]
Cormac McLaggen,I'll be going out for Keeper as well.  Nothing personal.,0.0,[ 0.9573417  -0.45238635]
Ron Weasley,"Really?  Strapping guy like you, you've got a Beater's build, don't you think?  Keeper needs to be agile, quick --",0.3444444444444444,[ 0.9229545  -0.29642007]
Cormac McLaggen,"I like my chances.  Say... think you could introduce me to your friend Granger?  Wouldn't mind getting on a first name basis, know what I mean?",-0.03125,[ 0.80124366 -0.35224473]
Harry Potter,"All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron.",0.065079365079365,[ 1.150362  -0.5012543]
Cormac McLaggen,Hang on.  She's his sister.  How do I know she won't toss him a floater?,0.0,[0.15840493 0.3697745 ]
Ginny Weasley,"Piss off, Cormac.  How 'bout I toss you a floater?",0.0,[ 0.8515366  -0.10402553]
Harry Potter,Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!,0.0,[ 0.80094707 -0.19845131]
Harry Potter,"C'mon, Ron...",0.0,[ 0.8161452 -0.0682418]
Lavender Brown,Isn't he brilliant?,0.9,[0.40437806 0.14618719]
Ron Weasley,"Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard.",-0.1458333333333333,[-0.04981944  0.8468461 ]
Ron Weasley,"Has a bit of a thing for you, Hermione.  Cormac.",0.0,[-0.01437855  0.34839568]
Hermione Granger,He's vile.,0.0,[0.17782152 0.4981297 ]
Harry Potter,Ever heard of this spell?,0.0,[ 1.586985  -0.8797358]
Hermione Granger,No I have not. And if you had a shred of self-respect you would turn that book in.,0.0,[ 1.6419575 -1.0789855]
Ron Weasley,"Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius.",0.35,[-0.55157065  0.9249118 ]
Ron Weasley,What?,0.0,[ 1.4070889  -0.49027973]
Hermione Granger,"I'd like to know just whose book that was.  Let's take a look, shall we?",0.0,[ 0.72934234 -0.31982338]
Harry Potter,No.,0.0,[ 1.1156424 -0.377345 ]
Hermione Granger,Why not?,0.0,[ 1.919399  -1.1547927]
Harry Potter,It's... old.  The binding is fragile.,0.05,[ 0.80840635 -0.28683183]
Hermione Granger,The binding is fragile?,0.0,[ 1.7214694 -0.963499 ]
Ginny Weasley,Who's the Half-Blood Prince?,0.0,[ 2.2095792 -1.2142303]
Hermione Granger,The who?,0.0,[ 1.4244876  -0.51644546]
Ron Weasley,The who?,0.0,[ 1.4244876  -0.51644546]
Ginny Weasley,That's what it says.  Right here. 'This Book is the Property of the Half-Blood Prince.',0.2857142857142857,[-0.69526964  1.0306057 ]
Hermione Granger,"For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?",0.0,[ 1.3760785 -0.9820026]
Harry Potter,"I didn't say I wasn't curious. And, by the way, I don't sleep with it.",-0.1,[ 1.9343585 -1.2552655]
Ron Weasley,"Yeah. Right. Well, it's true.  I like a nice chat before I go to bed.  Now you're always reading that bloody book.  It's like being with Hermione.",0.1089285714285714,[-1.5221969  1.7838459]
Hermione Granger,"Well, I was curious.  So I went to",-0.1,[-0.2510573  0.5756457]
Harry Potter,The library.,0.0,[-0.01725108  0.5348656 ]
Ron Weasley,The library.,0.0,[-0.01725108  0.5348656 ]
Harry Potter,And?,0.0,[ 1.3612579 -0.5778475]
Hermione Granger,And... nothing.  There's no reference to the Half-Blood Prince anywhere.,0.0,[-0.13679397  0.6922417 ]
Harry Potter,Good.  That settles it then.,0.7,[-1.4026005  1.8288263]
Rubeus Hagrid,"Hey, you three!",0.0,[-0.14364453  0.8204731 ]
Hermione Granger,"What've you got there, Hagrid?",0.0,[ 2.2724695 -1.3490192]
Rubeus Hagrid,Stinksap.  Burn the whiskers right off yer chin.  Trees 'ere are drippin' with it.,0.2857142857142857,[0.03494378 0.35284144]
Hermione Granger,"Stinksap?  You're not sick, are you?",0.3571428571428571,[-0.02423013  0.32795587]
Rubeus Hagrid,"It's not fer me.  It's fer Aragog. Yeh remember Aragog, don' yeh?",0.0,[0.06352306 0.4235804 ]
Ron Weasley,Spider?  About six feet tall?  Ten feet wide?,-0.05,[ 0.36833742 -0.01401866]
Rubeus Hagrid,Tha's the one.  He's taken ill. I'm hopin' ter nurse 'im back. Keep yer fingers crossed.,-0.25,[ 1.2710207 -0.505371 ]
Ron Weasley,Barking.  Does he not remember that raving arachnid tried to eat us? What?,0.0,[-0.56203085  0.8744202 ]
Hermione Granger,"The Aurors. I know they're here to protect us, but... somehow I don't feel any safer.",0.0,[ 1.1458893 -0.5221111]
Horace Slughorn,Filius!  I was hoping to find you at the Three Broomsticks.,0.0,[-0.6311117  1.0049418]
Filius Flitwick,"Emergency choir practice, I'm afraid, Horace.",-0.6,[0.3915394  0.08611006]
Harry Potter,Who's up for a Butterbeer?,0.0,[ 2.0681968 -1.3310513]
Harry Potter,No.  Over here.,0.0,[0.02259336 0.46588248]
Harry Potter,"No, no.  Sit next to me.",0.0,[0.24854292 0.2882379 ]
Ron Weasley,O-kay.,0.0,[ 0.7293091  -0.04433439]
Skinny kid,What'll we have?,0.0,[ 2.3067105 -1.2053409]
Hermione Granger,"Three Butterbeers.  Splash of ginger in mine, please.",0.0,[ 0.6809978  -0.07761684]
Ron Weasley,"Aw, bloody hell...",-0.8,[ 1.1525112 -0.3369451]
Hermione Granger,"Oh, honestly, Ronald.  They're just holding hands...",0.6,[-0.8537437  1.3253301]
Hermione Granger,And snogging.,0.0,[-0.18107556  0.7672148 ]
Ron Weasley,I'd like to leave.,0.0,[ 1.3816006  -0.49996373]
Hermione Granger,Leave?  You can't be serious.,-0.3333333333333333,[-0.5830766   0.97677195]
Ron Weasley,That happens to be my sister.,0.0,[ 1.0678389 -0.2190094]
Hermione Granger,So?  What if she looked over here and saw you snogging me?  Would you expect her to get up and leave?,0.0,[ 0.5544414  -0.11286426]
Horace Slughorn,"Harry, m'boy!",0.0,[ 1.4605852 -0.5699678]
Harry Potter,"Hello, sir.  Wonderful to see you.",1.0,[-1.6685463  1.9549528]
Harry Potter,"So what brings you here, sir?",0.0,[ 1.7977172 -1.092273 ]
Horace Slughorn,"Oh, the Three Broomsticks and I go way back.  Longer than I'd care to admit.  In fact, I remember when it was simply One Broomstick!",0.0,[0.02221302 0.4151952 ]
Horace Slughorn,"Oops!  All hands on deck, Granger!",0.0,[-0.5521006   0.99372673]
Horace Slughorn,"Listen, m'boy.  In the old days, I used to throw together the occasional supper and invite a select student or two.  Would you be game?",-0.1,[ 1.0215306  -0.50146395]
Harry Potter,"I'd consider it an honor, sir.",0.0,[ 0.95614725 -0.4118888 ]
Horace Slughorn,"You'd be welcome too, Granger.",0.8,[ 0.95607287 -0.2971407 ]
Hermione Granger,"Be delighted, sir.",0.7,[ 0.7439923  -0.21896607]
Horace Slughorn,"Brilliant.  Look for my owl. Good to see you, Wallenby.",0.8,[-0.5752222  1.0552669]
Ron Weasley,What're you playing at?,0.0,[ 2.1148372 -1.1856767]
Harry Potter,Dumbledore asked me to... get to know him.,0.0,[0.1098524  0.06701176]
Ron Weasley,Get to know him?,0.0,[ 2.1249151 -1.3879526]
Harry Potter,Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask.,0.4,[0.47526073 0.06148838]
Ron Weasley,Um... You've got a little...,-0.1875,[ 1.3307528  -0.79462653]
Ron Weasley,Bit worried about her.  Did you hear that rubbish she was talking back in the pub?  Her and me snogging.  Ha.  As if...,0.0,[-0.3547869  0.706075 ]
Leanne,Katie.  You don't know what it could be!,0.0,[0.14342684 0.4108696 ]
Hermione Granger,What's up?,0.0,[ 1.8393626 -0.9982717]
Leanne,I warned her!  I warned her not to touch it!,0.0,[0.06341654 0.38941076]
Ron Weasley,"Harry, she's swallowing her tongue --",0.0,[ 0.8103962  -0.18277296]
Hermione Granger,I'll get someone --,0.0,[ 1.6545025  -0.80081314]
Harry Potter,There's no time!,0.0,[ 1.5737181  -0.77901816]
Rubeus Hagrid,Get back!  All o' yeh!,0.0,[-0.10047013  0.60593736]
Rubeus Hagrid,"Now, now.  Now, now...",0.0,[-0.1285925   0.61944425]
Rubeus Hagrid,Don' go touchin' tha' but by the wrappin's.  Unnerstan'?,0.0,[0.4543926  0.02332109]
Minerva McGonagall,"You're sure Katie did not have this in her possession when she entered the Three Broomsticks, Leanne?",0.5,[ 1.5159295 -1.1262425]
Leanne,It's like I said.  She went to the loo and when she came back she had the package.  She said it was important she deliver it.,0.2,[-0.83518535  1.1028823 ]
Minerva McGonagall,Did she say to whom?,0.0,[ 2.0136495 -1.1947813]
Minerva McGonagall,"All right, Leanne.  You may go. Why is it always you three?  Hm? When something happens?",0.2857142857142857,[0.02059999 0.42272028]
Ron Weasley,"Believe me, Professor, I've been asking myself the same question for six years.",0.0,[ 0.64078796 -0.1504448 ]
Minerva McGonagall,Severus. Is this it?,0.0,[ 2.2770977 -1.3368424]
Severus Snape,What do you think?,0.0,[ 2.3288486 -1.3147212]
Severus Snape,I think Miss Bell is lucky to be alive.,0.2166666666666666,[ 1.2526695 -0.5891243]
Harry Potter,"She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly.",0.8,[ 0.63911384 -0.18877399]
Minerva McGonagall,Yes.  She was cursed.,0.0,[-0.5898448  1.1184723]
Harry Potter,It was Malfoy.,0.0,[0.45471248 0.21973357]
Minerva McGonagall,"That's a very serious accusation, Potter.",-0.4333333333333333,[ 1.0791804 -0.506609 ]
Severus Snape,Indeed.  Your evidence?,0.0,[ 0.6396635  -0.05312073]
Harry Potter,I... just... know.,0.0,[ 1.3363628  -0.76036143]
Severus Snape,"You... just... know.  Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing.  How grand it must be to be the Chosen One.",0.0,[-0.18150467  0.48169628]
Minerva McGonagall,I suggest you return to your dormitory.  All of you.,0.0,[-0.35688365  0.81969404]
Ron Weasley,What do you suppose Dean sees in her?  Ginny.,0.0,[ 1.1445044  -0.71535754]
Harry Potter,What does she see in him?,0.0,[ 2.0615346 -1.2590363]
Ron Weasley,Dean?  He's brilliant.,0.9,[-1.9748057  2.1115592]
Harry Potter,You called him a slick git not five hours ago.,-0.25,[-0.6335605  1.0017897]
Ron Weasley,"Yeah, well, he was running his hands all over my sister, wasn't he?  Something snaps.  You've got to hate him.  You know, on principle.",-0.8,[-0.4293075   0.75297666]
Harry Potter,I suppose.,0.0,[ 0.70346624 -0.07104038]
Ron Weasley,So what is it?  He sees in her?,0.0,[ 0.7587838  -0.35359558]
Harry Potter,I don't know.  She's smart. Funny.  Attractive...,0.4214285714285714,[ 1.0917091 -0.7362328]
Ron Weasley,Attractive?,0.8,[ 0.6575194  -0.21693459]
Harry Potter,You know.  She's... got nice skin.,0.6,[-1.3492194  1.4427882]
Ron Weasley,Skin?  You're saying Dean's dating my sister because of her skin?,0.0,[-1.4572552  1.6328399]
Harry Potter,"Well, no.  I mean... I'm just saying it could be a contributing factor.",0.15625,[-0.10144477  0.6320784 ]
Ron Weasley,"Hermione's got nice skin. Wouldn't you say?  As skin goes, I mean.",0.14375,[-0.51528674  0.8341812 ]
Harry Potter,"I've never really thought about it.  But I suppose, yeah.  Very nice.",0.34,[-0.5402438  0.8435718]
Harry Potter,I think I'll be going to sleep now.,0.0,[ 1.6883512 -0.8545266]
Ron Weasley,Right.,0.2857142857142857,[0.02233725 0.5421472 ]
Horace Slughorn,To Hogwarts' best and brightest!,1.0,[0.50354594 0.2763862 ]
Cormac McLaggen,"Here, here!",0.0,[ 1.8592498  -0.89200497]
Neville Longbottom,Which one do I use for the soup?,0.0,[ 2.4357915 -1.5828769]
Horace Slughorn,"So tell me, Cormac.  See much of your Uncle Tiberius these days?",0.2,[ 0.7703014  -0.16673794]
Cormac McLaggen,"Yes, sir.  In fact, I'm meant to go hunting with him and the Minister for Magic over holiday.",0.5,[-0.60158885  0.73379093]
Horace Slughorn,"Well, be sure to give them both my best.  What about your uncle, Belby?  Working on anything new? For those of you who don't know, Marcus' uncle invented the Wolfsbane Potion.",0.5454545454545454,[ 0.7110619  -0.32294565]
Marcus Belby,Dunno.  He and me dad don't get on. Probably because Dad thinks potions are rubbish.  Says the only potion worth having is a stiff one at the end of the --,0.0285714285714285,[-0.15495713  0.44664523]
Horace Slughorn,"And you, Miss Granger?  What is it your family does in the Muggle world?",0.0,[0.16535114 0.21391422]
Hermione Granger,My parents are dentists.  They tend to people's teeth.,0.0,[-1.4890927  1.6724836]
Horace Slughorn,Fascinating.  And is that considered a dangerous profession?,0.0499999999999999,[-0.61781746  0.7970852 ]
Hermione Granger,"No.  Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches.",0.0,[0.10381223 0.35058784]
Horace Slughorn,"Miss Weasley!  Come in, come in.",0.0,[-1.2008016  1.2781068]
Ginny Weasley,"Sorry, I'm not ordinarily late --",-0.175,[ 0.7696395  -0.04928098]
Horace Slughorn,No matter.  You'll be just in time for dessert.  That is -- if Belby leaves you any.,0.0,[-0.17666037  0.421157  ]
Hermione Granger,Look at her eyes.  They've been fighting again.  Her and Dean.,0.0,[-0.6551694  1.1253456]
Harry Potter,What?,0.0,[ 1.4070889  -0.49027973]
Hermione Granger,Nothing.,0.0,[0.23486981 0.37907198]
Horace Slughorn,"Thank you, one and all, for a most stimulating evening.  We'll have to do it again.",0.5,[-1.4411684  1.5424999]
Horace Slughorn,Oh.  Potter.,0.0,[-0.6420992  0.9263965]
Harry Potter,"Sorry, sir, I was just admiring your hourglass.",-0.5,[0.00977116 0.40902558]
Horace Slughorn,"Ah, yes.  A most intriguing object.  The sands run in accordance to the quality of the conversation.  When it is stimulating, the sands run slow. When it is not...",0.1666666666666666,[-0.00499321  0.33386636]
Harry Potter,I think I'll be going.,0.0,[ 1.4918394 -0.664421 ]
Horace Slughorn,"Nonsense.  You have nothing to fear, m'boy.  As for some of your classmates, well, let's just say, they're unlikely to make the shelf.",-0.5,[-0.4173016  0.7632503]
Harry Potter,"The shelf, sir?",0.0,[ 1.9975017 -1.1885474]
Horace Slughorn,"Anyone who aspires to be anyone hopes to end up here.  Then again... you are already someone aren't you, Harry?",0.0,[-0.38831067  0.66412055]
Harry Potter,"I don't really know how to answer that, sir.",0.2,[ 1.7331824  -0.87452173]
Horace Slughorn,"Your mother was modest too.  Your father not so much.  As you can see, he did not make the shelf.",0.15,[ 0.34459803 -0.04597879]
Harry Potter,"Did Voldemort ever make the shelf, sir?",0.0,[ 1.7835467 -1.1430597]
Harry Potter,"You knew him, didn't you, sir? Tom Riddle.  You were his teacher.",0.0,[0.10703085 0.39941996]
Horace Slughorn,Mr. Riddle had many teachers while here at Hogwarts.,0.5,[-0.02885905  0.3386551 ]
Harry Potter,What was he like?,0.0,[ 2.1637533 -1.2765152]
Harry Potter,"I'm sorry, sir.  Forgive me.  He killed my parents, you see...",-0.35,[-0.40654284  0.97048664]
Horace Slughorn,"Of course.  It's only natural that you should want to know more.  I'm afraid I must disappoint you, Harry.  When I first met young Mr. Riddle, he was simply a quiet, albeit brilliant, boy committed to becoming a first-rate wizard.  Not unlike the others I've known.  In fact, not unlike... you.  If the monster existed, it was buried deep within.",0.1699999999999999,[0.4854848  0.06403822]
Neville Longbottom,"Good luck, eh, Ron?",0.7,[0.14160715 0.28937915]
Seamus Finnigan,"Counting on you, Ron.  I've two Galleons on Gryffindor.",0.0,[-0.1990576  0.5499661]
Ron Weasley,So.  How was it?,0.0,[0.6376742  0.01488767]
Hermione Granger,How was what?,0.0,[ 1.905544   -0.94254243]
Ron Weasley,Your dinner party.,0.0,[-0.59192693  1.092448  ]
Hermione Granger,Dead boring.  Though I think Harry enjoyed dessert.,-0.2333333333333333,[-0.8535153  1.2769514]
Hermione Granger,"Ol' Sluggy's having a Christmas do, you know.  And we're meant to bring someone...",0.0,[-0.8285148   0.98478854]
Ron Weasley,I expect you'll be going with McLaggen.  Isn't he a member of the Slug Club?,0.0,[0.00898523 0.47335413]
Hermione Granger,"Actually, I was going to ask you.",0.0,[ 1.3536601  -0.61313564]
Ron Weasley,Really?,0.2,[ 1.025617   -0.31121793]
Hermione Granger,Really.  But seeing as you have such a distaste for the idea --,0.1,[-0.61916953  0.8867549 ]
Lavender Brown,"Good luck today, Ron!  I know you'll be brilliant!",0.9375,[-1.4276229  1.9017894]
Ron Weasley,I'm resigning.  After today's match.  McLaggen can have my spot.,0.0,[0.3529374  0.32705227]
Harry Potter,Have it your way.  Juice?,0.0,[ 1.2590126 -0.7469006]
Ron Weasley,Sure...,0.5,[0.5522152  0.03481765]
Luna Lovegood,"Hello, everyone.  You look dreadful, Ron.",-1.0,[-1.3202366  1.5580456]
Luna Lovegood,Is that why you just put something in his cup.  Is it a tonic?,0.0,[ 0.47104952 -0.08917314]
Hermione Granger,"Don't drink that, Ron!",0.0,[ 1.4195973 -0.8855266]
Hermione Granger,You could be expelled for that.,0.0,[ 0.9341767 -0.2708148]
Harry Potter,Dunno what you're talking about.,0.0,[ 1.4992042  -0.69883364]
Ron Weasley,"C'mon, Harry.  We've got a game to win.",0.2,[0.02404366 0.54518205]
Ginny Weasley,What's gotten into him?,0.0,[ 2.0825844 -1.2704406]
Dean Thomas,Ginny!  Let's go!,0.0,[-0.5036928  1.1069317]
Students,Weasley!  Weasley!  Weasley!,0.0,[-0.3615635   0.75127447]
Hermione Granger,Ron seems to be enjoying himself.,0.5,[-1.2494074  1.5364361]
Harry Potter,Yep.  Apparently it's his lucky day.,0.1916666666666666,[-1.8456464  2.041126 ]
Hermione Granger,"You shouldn't have done it, Harry.",0.0,[ 1.1950898 -0.5261462]
Harry Potter,"Yeah.  I suppose I could've just used, I dunno... a Confundus charm?",0.0,[0.05257957 0.20292005]
Hermione Granger,That was different.  It was tryouts.  This was an actual match --,0.0,[-0.35117847  0.79794735]
Hermione Granger,You didn't put it in? Ron only thought you did?,0.0,[ 1.5770051 -1.0000349]
Hermione Granger,Charms spell.  Just practicing.,0.0,[-0.9704769  1.4009356]
Harry Potter,Ah.  Well... they're really good.,0.7,[-1.9905063  2.083973 ]
Hermione Granger,"How does it feel, Harry?  When you see Dean with Ginny? I know, Harry.  You're my best friend.  I see how you look at her.",1.0,[-0.3643348  0.8523709]
Lavender Brown,Oops.  I think this room's taken.,0.0,[-0.34067324  0.74837697]
Ron Weasley,What's with the birds?,0.0,[ 1.8862505  -0.93085426]
Hermione Granger,Oppugno!,0.0,[ 0.8448907  -0.10481685]
Harry Potter,It feels like this.,0.0,[0.47117737 0.27888152]
Ron Weasley,"Look, I can't help it if she's got her knickers in a twist.  What Lav and I have -- well, let's just say there was no stopping it.  It's chemical.  Will it last?  Who knows?  Point is, I'm a free agent.",0.2,[ 0.8337694  -0.49065316]
Hermione Granger,"He's at perfect liberty to kiss whomever he likes.  I really couldn't care less.  Was I under the impression that he and I would be attending Slughorn's Christmas party together?  Yes.  Of course, now, given the circumstances, I've had to make other arrangements.",0.2270833333333333,[ 0.35194412 -0.02659032]
Harry Potter,Have you?,0.0,[ 1.9819767 -1.1455786]
Hermione Granger,Yes.  Why?,0.0,[0.26739964 0.32232535]
Harry Potter,"I just thought, you know, since neither one of us can take who we'd really like... maybe we'd go together.  As friends.",0.2,[ 0.67115235 -0.1653564 ]
Hermione Granger,Why didn't I think of that?,0.0,[ 1.7945876 -0.9328845]
Harry Potter,So who are you taking?,0.0,[ 2.1860414 -1.3621083]
Hermione Granger,"Um... it's a surprise.  Besides, it's you we need to worry about. And you can't pick just anyone. See that girl over there.  That's Romilda Vane.  Rumor has it she's trying to slip you a love potion.",0.5,[-0.21941991  0.6436332 ]
Harry Potter,Really...?,0.2,[ 0.7833658  -0.17459062]
