Name,Line,Sentiment,Irony
Remus Lupin,"Intriguing, isn't it? Would anyone like to venture a guess... as to what is inside?",0.3,[ 2.0654933 -1.4702164]
Dean Thomas,"That's a boggart, that is.",0.0,[ 0.83577615 -0.16352084]
Remus Lupin,"Very good, Mr. Thomas. Now, can anybody tell me what a boggart looks like?",0.91,[ 1.6009402  -0.94043463]
Hermione Granger,No one knows.,0.0,[ 0.69197476 -0.05241927]
Ron Weasley,When did she get here?,0.0,[ 1.9761465 -1.247117 ]
Hermione Granger,Boggarts are shape-shifters. They take the shape of whatever a particular person fears the most. That's what makes them so...,0.3333333333333333,[ 0.55695754 -0.0383887 ]
Remus Lupin,"So terrifying, yes, yes, yes... Luckily, a very simple charm exists to repel a boggart. Let's practice it now. Without wands, please. After me. Riddikulus!",-0.5,[ 1.7502024 -1.0567274]
All,Riddikulus!,0.0,[ 1.1407709 -0.1758726]
Remus Lupin,Very good. A little louder and very clear. Listen: Riddikulus!,0.295,[ 1.7470677  -0.88129675]
All,Riddikulus!,0.0,[ 1.1407709 -0.1758726]
Draco Malfoy,This class is ridiculous.,-0.3333333333333333,[-0.05715299  0.72398823]
Remus Lupin,"Very good. So much for the easy part. You see, the incantation alone is not enough. What really finishes a boggart is laughter. You need to force it to assume a shape you find truly amusing. Let me explain. Uh... Neville, would you join me, please? Come on, don't be shy. Come on. Come on. Hello. Neville, what frightens you most of all?",0.2929166666666666,[ 1.8264475 -1.1181507]
Neville Longbottom,Professor Snape.,0.0,[-0.08524487  0.7429286 ]
Remus Lupin,Sorry?,-0.5,[ 1.2071239 -0.40493  ]
Neville Longbottom,Professor Snape.,0.0,[-0.08524487  0.7429286 ]
Remus Lupin,"Professor Snape. Yes, frightens all. And I believe you live with your grandmother.",0.1363636363636363,[ 0.6619227  -0.06360398]
Neville Longbottom,"Y-Yes but I don't want that boggart to turn into her, either.",0.0,[ 2.163426  -1.2723428]
Remus Lupin,"No... it won't. I want you to picture her clothes. Only her clothes, very clearly, in your mind.",0.065,[ 1.8889595 -1.1375387]
Neville Longbottom,She carries a red handbag...,0.0,[ 0.9763896  -0.46691126]
Remus Lupin,"We don't need to hear. As long as you see it, we'll see it. Now, when I open that wardrobe... here's what I want you to do. Excuse me. Imagine Professor Snape in your grandmother's clothes. Can you do that? Yes. Wand at the ready. One, two, three. Think, Neville, think.",0.025,[ 2.1627192 -1.3782362]
Neville Longbottom,Riddikulus!,0.0,[ 1.1407709 -0.1758726]
Remus Lupin,"Wonderful, Neville, wonderful! Incredible! Okay... to the back, Neville. Everyone, form a line! Form a line! I want everyone to picture the thing they fear the very most... and turn it into something funny. Next! Ron! Concentrate. Face your fear. Be brave! Wand at the ready, Ron, wand at the ready.",0.5272727272727273,[ 1.4232433 -0.6747973]
Ron Weasley,Riddikulus!,0.0,[ 1.1407709 -0.1758726]
Remus Lupin,"Yes! You see? Very good, very good! Marvelous! Absolutely, very, very enjoyable! Parvati! Next! Show us what you see. Keep your nerve. Steady.",0.6794444444444445,[ 1.3144097  -0.84568495]
Parvati Patil,Riddikulus!,0.0,[ 1.1407709 -0.1758726]
Remus Lupin,"And next! Step up, step up! Wonderful, wonderful! Here! Riddikulus! Right. Sorry about that. That's enough for today. Collect your books from the back. That's the end of the lesson. Thank you! Sorry! Sorry, you can have too much of a good thing.",0.1360714285714285,[ 0.9491666  -0.26647153]
Minerva McGonagall,"Now remember, these visits to Hogsmeade village are a privilege. Should your behavior reflect poorly on the school in anyway that privilege shall not be extended again. No permission form signed, no visiting the village. That's the rule, Potter.",-0.4,[ 1.4702078 -1.0683408]
Argus Filch,"Those with permission, follow me. Those without, stay put.",0.0,[ 1.4194287 -0.9579364]
Harry Potter,"But professor I thought if you signed it, then I could...",0.0,[ 1.1311609 -0.5454002]
Minerva McGonagall,"I can't. Only a parent or a guardian can sign. Since I am neither, it would be inappropriate. I'm sorry, Potter. That's my final word.",-0.1666666666666666,[ 2.1813788 -1.3779804]
Harry Potter,"Forget about it, guys. See you later.",0.0,[ 1.3738636  -0.88159955]
Harry Potter,"Professor, can I ask you something?",0.0,[ 1.8833789 -1.0652529]
Remus Lupin,"You want to know why I stopped you facing that boggart, yes? I would've thought it'd be obvious. I assumed it would take the shape of Lord Voldemort.",0.0,[ 1.8281337 -1.1313668]
Harry Potter,I did think of Voldemort at first. But then I remembered that night on the train... and the dementor.,0.25,[ 1.0978144  -0.41459054]
Remus Lupin,I'm very impressed. That suggests what you fear the most is fear itself. This is very wise.,0.8033333333333333,[0.5197924  0.03244969]
Harry Potter,Before I fainted... I heard something. A woman... screaming.,0.0,[ 1.0738153  -0.36897895]
Remus Lupin,Dementors force us to relive our very worst memories. Our pain becomes their power.,-1.0,[0.03908276 0.36258674]
Harry Potter,I think it was my mother... the night she was murdered.,0.0,[ 1.7194473  -0.91015327]
Remus Lupin,"The very first time I saw you, Harry, I recognized you immediately. Not by your scar, by your eyes. They're your mother, Lily's. Yes. Oh, yes. I knew her. Your mother was there for me at a time when no one else was. Not only was she a singularly gifted witch... she was also an uncommonly kind woman. She had a way of seeing the beauty in others... even, and perhaps most especially, when that person could not see it in themselves. And your father, James, on the other hand... he... He had a certain, shall we say, talent for trouble. A talent, rumor has it, he passed on to you. You're more like them than you know, Harry. In time, you'll come to see just how much.",0.2285714285714285,[ 1.9800153 -1.3599873]
Ron Weasley,"Honeyduke's Sweetshop is brilliant, but nothing beats Zonko's Joke Shop. We never did got a chance to go to the Shrieking Shack though. You heard it's the most...",0.7,[ 1.812356 -1.045495]
Harry Potter,The most haunted building in Britain. Yeah I know. What's going on?,0.5,[ 1.0088978 -0.3743094]
Ron Weasley,Probably Neville forgotten the password again.,0.0,[ 0.9280634  -0.15448284]
Neville Longbottom,Hey!.,0.0,[0.10608131 0.6591187 ]
Ron Weasley,"Oh, you're there.",0.0,[-0.5258658  1.0697165]
Percy Weasley,"Let me through, please. Excuse me! I'm Head Boy! Get back, all of you. No one is to enter this dormitory until it's been searched.",-0.0390625,[ 1.876278  -1.1915879]
Ginny Weasley,The Fat Lady! She's gone!,0.0,[ 1.1319174  -0.38211042]
Ron Weasley,Serves her right. She was a terrible singer.,-0.3571428571428571,[ 0.77326936 -0.07303388]
Hermione Granger,"It's not funny, Ron.",-0.125,[-0.08871704  0.6233945 ]
Percy Weasley,"Keep calm, everyone. Break into fours. Back to your common room. Be quiet.",1.3877787807814457e-17,[ 1.2868379  -0.69291687]
Albus Dumbledore,Make way.,0.0,[ 1.403288   -0.60526854]
Percy Weasley,The headmaster's here.,0.0,[0.19671814 0.40915748]
Albus Dumbledore,"Come on, move.",0.0,[ 1.151752   -0.29536808]
Percy Weasley,You heard. Move!,0.0,[ 1.0388592  -0.15049931]
Albus Dumbledore,Mr. Filch? Round up the ghosts. Tell them to search every painting in the castle to find the Fat Lady.,-0.2,[ 0.96119404 -0.42204675]
Argus Filch,"There's no need for ghosts, professor. The Fat Lady's there.",0.0,[ 1.5623368 -1.0848842]
Percy Weasley,Mind where you're going! Slow down! You listen! I'm Head Boy! Come back here!,-0.2012731481481481,[ 2.0554185 -1.2230077]
Albus Dumbledore,Keep moving!,0.0,[ 1.436264  -0.6150585]
Albus Dumbledore,"Dear lady, who did this to you?",0.0,[ 1.9695016 -1.2183939]
The Fat Lady,"Eyes like the devil, he's got, and a soul as dark as his name. It's him, headmaster. The one they all talk about. He's here, somewhere in the castle! Sirius Black!",-0.1979166666666666,[ 1.8095002 -0.9879114]
Albus Dumbledore,"Secure the castle, Mr. Filch. The rest of you, to the Great Hall.",0.6000000000000001,[ 1.7030259 -0.8725107]
Argus Filch,"I've searched the Astronomy Tower and the Owlery, sir. But there's nothing there.",0.0,[ 1.7130342  -0.98356485]
Albus Dumbledore,"Ah, thank you.",0.0,[-1.8303734  1.9218322]
Filius Flitwick,"The third floor's clear too, sir.",0.05,[0.11689818 0.42493936]
Albus Dumbledore,Very good.,0.91,[-0.6915597  1.2175795]
Severus Snape,"I've done the dungeons, headmaster. No sign of Black, nor anywhere else in the castle.",-0.1666666666666666,[ 1.8755301 -1.1197983]
Albus Dumbledore,I didn't really expect him to linger.,0.2,[ 1.1813492  -0.43419522]
Severus Snape,"Remarkable feat, don't you think? To enter Hogwarts Castle on one's own... completely undetected?",0.4833333333333334,[ 0.49799287 -0.12389206]
Albus Dumbledore,"Quite remarkable, yes.",0.75,[-0.5366613   0.82775486]
Severus Snape,Any theories on how he managed it?,0.0,[ 2.1164684 -1.3007762]
Albus Dumbledore,Many. Each as unlikely as the next.,0.0,[ 1.7276074  -0.97136474]
Severus Snape,You may recall... prior to the start of term I expressed concerns... about your appointment of Professor...,0.0,[ 1.2694073 -0.8937388]
Albus Dumbledore,Not a single professor inside this castle would help Sirius Black enter it. I'm quite convinced the castle is safe... and I'm more than willing to send the students back to their houses.,0.1865079365079365,[ 0.50108564 -0.11498035]
Severus Snape,What about Potter? Should he be warned?,0.0,[ 2.0278265 -1.3559315]
Albus Dumbledore,"Perhaps. But for now, let him sleep. For in dreams, we enter a world that's entirely our own. Let them swim in the deepest ocean or glide over the highest cloud.",0.3,[ 1.9308077 -1.2335024]
Severus Snape,Turn to page 394.,0.0,[ 1.1263287 -0.4078912]
Harry Potter,"Excuse me, sir. Where's Professor Lupin?",-0.05,[ 1.7851737 -1.1452775]
Severus Snape,"That's not really your concern, is it, Potter? Suffice it to say your professor finds himself incapable of teaching... at the present time. Turn to page 394.",-0.05,[ 1.7153693 -1.1910347]
Ron Weasley,Werewolves?,0.0,[ 1.7229447 -0.8399083]
Hermione Granger,"But sir, we just learned about red caps and hinkypunks. We're not meant to start that for weeks.",0.0,[ 1.1342593  -0.55677706]
Severus Snape,Quiet.,0.0,[0.7845956  0.07278331]
Ron Weasley,When did she come in? Did you see her come in?,0.0,[ 2.127313 -1.426348]
Severus Snape,"Now, which one of you can tell me the difference... between an Animagus and a werewolf? No one? How disappointing.",-0.6,[ 1.5366476 -0.8620473]
Hermione Granger,"Please, sir. An Animagus is a wizard who elects to turn into an animal. A werewolf has no choice. With each full moon, when he transforms, he no longer remembers who he is. He'd kill his best friend if he crossed his path. Furthermore, the werewolf only responds to the call of its own kind.",0.51,[ 1.8110156 -1.0702549]
Severus Snape,"Thank you, Mr. Malfoy. That's the second time... you've spoken out of turn, Miss Granger. Are you incapable of restraining yourself... or do you take pride in being an insufferable know-it-all?",0.0,[ 0.98771924 -0.46472725]
Ron Weasley,"He's got a point, you know.",0.0,[ 0.4985714  -0.00227833]
Severus Snape,"Five points from Gryffindor. As an antidote to your ignorance, and on my desk, by Monday morning... two rolls of parchment on the werewolf, with emphasis... on recognizing it.",0.0,[ 1.6761218 -1.0695859]
Harry Potter,"Sir, it's Quidditch tomorrow.",0.0,[0.4871387  0.01042165]
Severus Snape,"Then I suggest you take extra care, Mr. Potter. Loss of limb will not excuse you. Page 394. The term werewolf... is a contraction of the Anglo-Saxon word were... which means man, and wolf. Werewolf, man-wolf. There are several ways to become a werewolf. They include being given the power of shape-shifting... being bitten by a werewolf...",0.0083333333333333,[ 1.4294186  -0.98500216]
Hermione Granger,"Go, Harry! Go, Harry!",0.0,[ 1.0652332  -0.20864868]
Albus Dumbledore,Arresto momentum!,0.0,[ 1.268975  -0.4095698]
Ron Weasley,"He looks a bit peaky, doesn't he?",0.1,[ 0.7236718  -0.19393009]
Fred Weasley,Peaky? What do you expect? He fell over 100 feet.,0.1,[ 1.6305598 -0.9419843]
George Weasley,"Yeah, come on Ron, let's walk you off the astronomy tower and see what you look like.",0.0,[0.17185415 0.3141007 ]
Harry Potter,Probably a right sight better than he normally does.,0.3119047619047619,[-0.5621338  1.0036834]
Hermione Granger,How are you feeling?,0.0,[ 2.1305118 -1.2767315]
Harry Potter,"Oh, brilliant.",0.9,[-2.122254   2.1851811]
Fred Weasley,"You gave us a right good scare there, mate.",0.4928571428571428,[-0.37251002  0.8158562 ]
Harry Potter,What happened?,0.0,[ 2.0429142 -1.0419959]
Ron Weasley,"Well, you fell off your broom.",0.0,[0.12058724 0.44415137]
Harry Potter,Really? I meant the match. Who won?,0.2,[ 2.011473  -1.2281189]
Hermione Granger,"Umm... no one blames you, Harry. The dementors aren't supposed to come inside the grounds. Dumbledore's furious. As soon as he saved you, he sent them off.",0.0,[ 1.4870123 -1.0145608]
Ron Weasley,"There's something else you should know too. When you fell, your broom sort of blew into the Whomping Willow, and... Well...",0.0,[ 1.3207575 -0.8149411]
Remus Lupin,I'm sorry to hear about your broomstick. Is there no chance of fixing it?,-0.5,[ 2.0238762 -1.2473121]
Harry Potter,"No. Professor, why do the dementors affect me so? I mean, more than everyone else?",0.09375,[ 1.365954   -0.85089296]
Remus Lupin,"Listen. Dementors are amongst the foulest creatures to walk this earth. They feed on every good feeling, every happy memory... until a person is left with absolutely nothing but his worst experiences. You are not weak, Harry. The dementors affect you most because there are true horrors in your past. Horrors your classmates can scarcely imagine. You have nothing to be ashamed of.",0.1652777777777777,[ 1.2111678 -0.6456886]
Harry Potter,"I'm scared, professor.",0.0,[ 1.1171855  -0.41866553]
Remus Lupin,Well I'd consider you a fool if you weren't.,0.0,[ 0.90368533 -0.20431608]
Harry Potter,I need to know how to fight them. You could teach me. You made that dementor on the train go away.,0.0,[ 1.7210894  -0.76790446]
Remus Lupin,There was only one that night.,0.0,[ 1.0826614  -0.34777778]
Harry Potter,But you made it go away.,0.0,[0.5949887 0.1474913]
Remus Lupin,"I don't pretend to be an expert, Harry. But as the dementors seem to have developed a particular interest in you... perhaps I should teach you. But after the holidays. For now, I need to rest.",0.1333333333333333,[ 1.9043964 -1.2685542]
Argus Filch,"Last call for Hogsmeade! Come on, now!",0.0,[ 2.0232792 -1.021705 ]
Harry Potter,"Guys, let me go.",0.0,[ 1.7017462  -0.82650316]
Fred Weasley,"Clever, Harry.",0.1666666666666666,[-0.6743066  1.3713988]
George Weasley,"But not clever enough. Besides, we've got a better way.",0.1388888888888889,[ 1.853118  -1.0544432]
Harry Potter,I'm trying to get to Hogsmeade.,0.0,[ 1.7485906 -0.9764422]
Fred Weasley,We know. Don't worry. We'll get you there. We'll show you a quicker way. If you pipe down.,-0.1555555555555555,[ 1.744435  -1.0669775]
George Weasley,We know. Don't worry. We'll get you there. We'll show you a quicker way. If you pipe down.,-0.1555555555555555,[ 1.744435  -1.0669775]
Fred Weasley,Oh. Bless him.,0.0,[0.51894075 0.22521102]
Harry Potter,"Let me go! Come on, guys. Don't...",0.0,[ 2.0685296 -1.2351749]
George Weasley,"Now, Harry.",0.0,[0.40184963 0.3771287 ]
Fred Weasley,Come and join the big boys.,0.0,[ 1.2297181  -0.67575604]
George Weasley,Come and join the big boys.,0.0,[ 1.2297181  -0.67575604]
Harry Potter,What are you doing?!,0.0,[ 1.8247552 -1.0596616]
Harry Potter,What's this rubbish?,0.0,[ 1.7752382 -0.9713506]
Fred Weasley,What's this rubbish? he says. That there it's the secret to our success.,-0.05,[0.19172357 0.23745868]
George Weasley,It's a wrench giving it to you believe me. But we've decided your needs are greater than ours.,0.5,[ 1.1424098  -0.42813045]
Fred Weasley,"George, if you will.",0.0,[0.5895368  0.09892493]
George Weasley,I solemnly swear that I am up to no good.,-0.35,[ 0.7330211 -0.2290698]
Harry Potter,"Mr's. Moony, Wormtail, Padfoot and Prongs... are proud to present the Marauder's Map.",0.4,[ 0.7717207 -0.2292417]
George Weasley,We owe them so much.,0.2,[-0.11903374  0.7547093 ]
Harry Potter,Hang on. This is Hogwarts. And that... No. Is that really...?,0.2,[ 1.750178  -1.1618881]
Fred Weasley,Dumbledore.,0.0,[0.6253115  0.07454319]
George Weasley,In his study.,0.0,[ 0.66619325 -0.05341674]
Fred Weasley,Pacing.,0.0,[0.3219512  0.34680036]
George Weasley,Does that a lot.,0.0,[-0.7879836  1.189267 ]
Harry Potter,So you mean this map shows...,-0.3125,[0.00744437 0.38725504]
Fred Weasley,Everyone.,0.0,[0.28989518 0.37809598]
Harry Potter,Everyone?,0.0,[ 1.5508431 -0.6380571]
George Weasley,Everyone.,0.0,[0.28989518 0.37809598]
Fred Weasley,Where they are.,0.0,[ 1.1016092  -0.27933094]
George Weasley,What they're doing.,0.0,[-0.3490533  0.8685161]
Fred Weasley,Every minute.,0.0,[0.21597032 0.5302344 ]
George Weasley,Of every day.,0.0,[-0.3772421   0.86946654]
Harry Potter,Brilliant! Where did you get it?,1.0,[ 1.9978465 -1.2317259]
Fred Weasley,"Knicked it from Filch's office, of course. First year.",0.25,[ 0.9667202 -0.5242502]
George Weasley,"Now listen, there are seven secret passageways... out of the castle. We'd recommend",-0.4,[ 0.9427651 -0.5708262]
Fred Weasley,This one.,0.0,[0.49222264 0.15500885]
George Weasley,This one.,0.0,[0.49222264 0.15500885]
Fred Weasley,The One-Eyed Witch passageway.,0.0,[ 0.8668061  -0.25074357]
George Weasley,It'll lead you straight to Honeyduke's seller.,0.2,[ 1.0982184 -0.7084314]
Fred Weasley,You best hurry. Filch is heading this way.,1.0,[ 1.6126741 -0.9582757]
George Weasley,"Oh and Harry don't forget. When you're done, just give it a tap and say:",0.0,[ 2.0592015 -1.3157158]
Fred Weasley,"Mischief managed. Otherwise, anyone can read it.",0.0,[ 1.5102075 -0.9000312]
George Weasley,"Mischief managed. Otherwise, anyone can read it.",0.0,[ 1.5102075 -0.9000312]
Other,"Now, how much do you want? Delicious.",0.6,[ 2.1612015 -1.3748875]
Hermione Granger,It's meant to be the most haunted building in Britain. Did I mention that?,0.5,[-0.11436725  0.42301518]
Ron Weasley,Twice.,0.0,[0.53754026 0.3327815 ]
Hermione Granger,Do you want to move a bit closer?,0.0,[ 2.239871  -1.4708737]
Ron Weasley,To the Shrieking Shack?,0.0,[ 1.9866211 -1.2594895]
Ron Weasley,"Actually, I'm fine here.",0.4166666666666667,[0.19275485 0.46446234]
Draco Malfoy,"Well, well. Look who's here. You two shopping for your new dream home? Bit grand for you, isn't it, Weasle-Bee? Don't your family sleep in uh... one room?",0.3181818181818182,[ 0.43674102 -0.02459502]
Ron Weasley,"Shut your mouth, Malfoy.",0.0,[-0.03659024  0.6105703 ]
Draco Malfoy,"Uh, Not very friendly. Boys, I think it's time we teach Weasle-Bee how to respect his superiors.",-0.1442307692307692,[ 1.1364199  -0.42523816]
Hermione Granger,Hope you don't mean yourself!,-0.390625,[ 1.2858082  -0.67548835]
Draco Malfoy,How dare you talk to me! You filthy little mudblood! Who is that? Don't stand there! Do something!,-0.58310546875,[ 2.111588  -1.3541784]
Vincent Crabbe,What?,0.0,[ 1.4070889  -0.49027973]
Ron Weasley,"What's up, Malfoy? Lost your skis?",0.0,[ 2.0029964 -1.1705787]
Draco Malfoy,Get out of the way! Move!,0.0,[ 1.5662467  -0.77324086]
Vincent Crabbe,Malfoy! Wait! Wait!,0.0,[ 1.4010085  -0.63979805]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Ron Weasley,"Bloody hell, Harry. That was not funny.",-0.4625,[ 1.0019919  -0.23181015]
Ron Weasley,Those weasels! Never told me about any Marauder's Map.,0.0,[ 0.99886423 -0.29995346]
Hermione Granger,But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?,0.0,[ 1.3734667 -0.8564294]
Ron Weasley,Sure. Along with his Invisibility Cloak.,0.5,[0.54494387 0.04782204]
Hermione Granger,"Oh, Look who it is. Madam Rosmerta. Ron fancies her.",0.0,[-0.3344748  0.8838665]
Ron Weasley,That's not true!,-0.21875,[ 1.2412274 -0.5142133]
Cornelius Fudge,Professor McGonagall!,0.0,[-0.11131462  0.62991047]
Minerva McGonagall,Cornelius!,0.0,[0.7165731  0.14047995]
Rubeus Hagrid,"Allow me, minister.",0.0,[0.7513872  0.07619026]
Cornelius Fudge,"Oh, Hagrid...",0.0,[0.5299812  0.03358591]
Rubeus Hagrid,Sorry about that.,-0.5,[0.05936549 0.5437416 ]
Cornelius Fudge,"Rosmerta, my dear. I hope business is good.",0.7,[ 1.5051106 -0.8172755]
Rosmerta,It'd be a lot better if the Ministry wasn't sending dementors... into my pub every other night!,0.171875,[-0.28389454  0.55870855]
Cornelius Fudge,We have... We have a killer on the loose!,-0.0961538461538461,[ 1.1211596 -0.4504036]
Rosmerta,Sirius Black in Hogsmeade! And what would bring him here?,-0.2083333333333333,[ 2.076155 -1.361364]
Cornelius Fudge,Harry Potter.,0.0,[0.40526268 0.30491194]
Rosmerta,Harry Potter?,0.0,[ 1.515144   -0.90079844]
Cornelius Fudge,Come.,0.0,[0.3239049  0.18215251]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Shrunken head,No underage wizards allowed in today! Shut the damn door!,0.0,[ 1.3621237 -0.9278272]
Hermione Granger,So rude.,-0.3,[-0.0961284  0.8125344]
Ron Weasley,Thick heads.,-0.3,[0.09728456 0.5863802 ]
Shrunken head,Thick heads?! How dare they! Who are they calling thick heads? Young whippersnappers!,-0.2145833333333333,[0.29096037 0.18858576]
Rosmerta,Nobody's going to come to a pub where they're gonna get scared out of their wits. Why?,0.0,[ 1.417053   -0.61389565]
Minerva McGonagall,"Professor Dumbledore does not want dementors around the place, I can assure you.",0.0,[ 0.31291303 -0.02539877]
Rosmerta,"Now, tell me what this is all about.",0.0,[ 0.9079101  -0.16590583]
Minerva McGonagall,"Well. Now years ago, when Harry Potter's parents realized they were marked for death... You remember? They went into hiding. Few knew where they were. One who did was Sirius Black. And he told You-Know-Who!",-0.1027777777777777,[ 0.798929   -0.36550418]
Cornelius Fudge,"Not only did Black lead You-Know-Who to the Potters that night, but he also killed one of their friends, Peter Pettigrew!",-0.1388888888888888,[ 0.87200624 -0.43125942]
Rosmerta,Peter Pettigrew?,0.0,[ 1.6462613  -0.87974274]
Minerva McGonagall,"Yes, little lump of a boy. Always trailing after Sirius Black.",-0.1770833333333333,[0.7014456  0.00371608]
Rosmerta,"Ah, I remember him. Never let James and Sirius out of his sight. But what happened?",0.0,[ 1.6923611  -0.91163737]
Minerva McGonagall,"Well Peter Pettigrew tried to warn the Potters... and might have managed to, had he not run into an old friend, Sirius Black.",-0.0333333333333333,[0.41330343 0.03702614]
Cornelius Fudge,Black was vicious. He didn't kill Pettigrew. He destroyed him! A finger. That's all that was left. A finger. Nothing else.,-0.3888888888888889,[ 2.2494082 -1.3237816]
Minerva McGonagall,"Yes. Sirius Black may not have put his hands to the Potters, but he's the reason they're dead.",-0.1833333333333333,[ 1.3187196  -0.61227465]
Cornelius Fudge,And now he wants to finish what he started.,0.2,[0.14503682 0.5164777 ]
Minerva McGonagall,Mhmm.,0.0,[ 0.6105306  -0.01422255]
Rosmerta,I don't believe it.,0.0,[ 1.2074085  -0.46385103]
Cornelius Fudge,"Ah, that's not the worst of it.",-1.0,[-0.13128066  0.812521  ]
Rosmerta,What could be worse?,-0.4,[ 2.251441  -1.3757838]
Minerva McGonagall,This: Sirius Black was... and remains to this day... Harry Potter's godfather!,-0.2083333333333333,[ 0.7555545  -0.34982488]
Hermione Granger,"Ron, look! Sorry, sorry. Excuse me, excuse me, sorry. Harry, what happened?",-0.32,[ 1.3580073 -0.5491032]
Harry Potter,"He was their friend... and he betrayed them. He was their friend! I hope he finds me. Because when he does, I'm gonna be ready! When he does, I'm gonna kill him!",0.3125,[ 1.6027117 -0.7831924]
Remus Lupin,"Harry. There you are. You came. Are you sure about this, Harry? You know this is very advanced magic well beyond the Ordinary Wizarding Level.",0.3175,[ 1.3604748 -0.7914969]
Harry Potter,I'm sure.,0.5,[0.4498945  0.21693808]
Remus Lupin,"Well, everything's prepared. Now, the spell I'm going to try to teach you is called the Patronus Charm. Did you ever hear of it? No? Well... A Patronus is a kind of positive force. For the wizard who conjures one... it works something like a shield, with the dementor feeding on it rather than him. But in order for it to work, you need to think of a memory. Not just any memory, a very happy memory, a very powerful memory.",0.5543181818181818,[ 1.9588032 -1.2677854]
Remus Lupin,"Can you do this? Yes. Very well. Close your eyes. Concentrate. Explore your past. Do you have a memory? Allow it to fill you up. Lose yourself within it. Then speak the incantation, Expecto Patronum.",-0.0249999999999999,[ 2.1047528 -1.3569963]
Harry Potter,Expecto Patronum.,0.0,[ 0.71527815 -0.1066617 ]
Remus Lupin,Very good. Shall we? Wand at the ready.,0.5549999999999999,[ 1.9385031 -1.2468643]
Harry Potter,Expecto Patronum! Expecto... Expecto... Expect...,0.0,[ 0.97030884 -0.4617251 ]
Remus Lupin,"Here we go. Come on. Sit up. Deep breaths. It's all right. I didn't expect you to do it the first time. That would have been remarkable. Here, eat this. You'll feel better.",0.3571428571428571,[ 1.6390082 -0.8089602]
Harry Potter,That's one nasty dementor.,-1.0,[0.44164118 0.4156646 ]
Remus Lupin,"Oh, no, no, no. That was a boggart, Harry. A boggart. The real thing would be worse. Much, much worse. As a matter of interest, what were you thinking? Which memory did you choose?",-0.2,[ 2.3537385 -1.650218 ]
Harry Potter,The first time I rode a broom.,0.25,[0.28574902 0.29550475]
Remus Lupin,That's not good enough. Not nearly good enough.,-0.175,[ 2.1093855 -1.1933335]
Harry Potter,"There's another. It's not... happy, exactly. Well, it is. It's the happiest I've ever felt... but it's complicated.",0.1833333333333333,[ 1.9750965 -1.2794983]
Remus Lupin,Is it strong? Then let's give it a try. You feel ready?,0.3166666666666666,[ 2.167396  -1.4310194]
Harry Potter,Just do it. Expecto Patronum! Expecto Patronum!,0.0,[ 0.9272777  -0.31400126]
Remus Lupin,"Yes! Well done, Harry. Well done!",0.0,[0.37079626 0.37990004]
Harry Potter,I think I've had enough for today.,0.0,[ 1.4486444 -0.4051976]
Remus Lupin,"Yes. Sit down. Here. Eat this, it helps. It really helps. And just so you know, Harry... I think you'd have given your father a run for his money. And that... is saying something.",0.0222222222222222,[ 0.6393696 -0.3080912]
Harry Potter,I was thinking of him. And Mom. Seeing their faces. They were talking to me. Just talking. That's the memory I chose. I don't even know if it's real. But it's the best I have.,0.6,[ 2.102646  -1.1394926]
Hermione Granger,Beautiful day.,0.85,[-1.3821435  1.622244 ]
Ron Weasley,Gorgeous.,0.7,[-0.09187973  0.7912514 ]
Ron Weasley,Unless of course you've been ripped to pieces!,0.0,[ 0.93017083 -0.21820605]
Harry Potter,Ripped to pieces? What are you talking about?,0.0,[ 1.9604013 -1.2229458]
Hermione Granger,Ronald has lost his rat.,0.0,[0.6043171  0.21115154]
Ron Weasley,I haven't lost anything! Your cat killed him!,-0.25,[ 1.965966  -1.1150049]
Hermione Granger,Rubbish.,0.0,[0.32877594 0.3548631 ]
Ron Weasley,"Harry, you've seen the way that bloodthirsty beast of hers... is always lurking about. And Scabbers is gone.",-0.5,[ 0.81858414 -0.27974054]
Hermione Granger,"Well, maybe you should take better care of your pets!",0.625,[-0.2078804  0.5489275]
Ron Weasley,Your cat killed him!,-0.25,[0.7236504 0.0105755]
Hermione Granger,Did not.,0.0,[ 1.2265255  -0.55720586]
Ron Weasley,Did.,0.0,[ 0.9559981  -0.23219863]
Hermione Granger,Didn't.,0.0,[ 0.9595776  -0.27919215]
Hermione Granger,"How did it go, Hagrid? The hearing?",0.0,[ 2.1365516 -1.2715867]
Rubeus Hagrid,"Well, first off, the committee members took turns... talking about why we were there. And then I got up and did my piece. Said how Buckbeak... was a good hippogriff, always cleaned his feathers. And then Lucius Malfoy got up. Well, you can imagine. He said Buckbeak was a deadly and dangerous creature... who would kill you as soon as look at you.",0.0375,[ 1.0528407  -0.47652408]
Hermione Granger,And then?,0.0,[ 1.307575   -0.51672727]
Rubeus Hagrid,"And then he asked for the worst, did old Lucius.",-0.45,[ 0.990887  -0.2524117]
Harry Potter,They're not sacking you!,0.0,[ 0.57422185 -0.12303004]
Rubeus Hagrid,"No, I'm not sacked. Buckbeak's been sentenced to death!",0.0,[ 0.8899785  -0.17581272]
